makespan,tensor(1606.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,11.0,137.0,218.0,263.0,376.0,468.0,523.0,623.0,634.0,693.0,744.0,804.0,932.0,990.0,1023.0,1158.0,1218.0,1438.0,1497.0
job 1,327.0,393.0,644.0,736.0,777.0,827.0,923.0,997.0,1039.0,1104.0,1111.0,1197.0,1202.0,1302.0,1305.0,1380.0,1437.0,1476.0,1533.0,1570.0
job 2,85.0,87.0,247.0,312.0,328.0,413.0,458.0,546.0,579.0,599.0,683.0,778.0,1079.0,1173.0,1268.0,1320.0,1470.0,1544.0,1566.0,1579.0
job 3,0.0,31.0,100.0,388.0,403.0,522.0,596.0,782.0,875.0,949.0,982.0,1037.0,1113.0,1129.0,1211.0,1275.0,1466.0,1503.0,1515.0,1586.0
job 4,92.0,159.0,198.0,218.0,526.0,608.0,628.0,637.0,697.0,705.0,761.0,863.0,937.0,1050.0,1113.0,1133.0,1370.0,1437.0,1521.0,1586.0
job 5,0.0,24.0,58.0,195.0,218.0,293.0,457.0,461.0,562.0,738.0,857.0,891.0,929.0,985.0,1037.0,1120.0,1221.0,1296.0,1302.0,1385.0
job 6,13.0,79.0,128.0,159.0,243.0,269.0,302.0,454.0,697.0,824.0,883.0,971.0,1142.0,1218.0,1265.0,1274.0,1286.0,1380.0,1490.0,1544.0
job 7,7.0,13.0,42.0,119.0,148.0,367.0,462.0,616.0,631.0,918.0,1054.0,1086.0,1211.0,1264.0,1298.0,1431.0,1470.0,1475.0,1503.0,1573.0
job 8,0.0,11.0,101.0,195.0,263.0,390.0,459.0,579.0,643.0,745.0,835.0,844.0,898.0,932.0,963.0,993.0,1037.0,1100.0,1155.0,1542.0
job 9,0.0,43.0,81.0,142.0,166.0,173.0,217.0,229.0,327.0,421.0,468.0,546.0,677.0,757.0,835.0,1033.0,1353.0,1370.0,1438.0,1446.0
job 10,0.0,154.0,293.0,388.0,458.0,484.0,568.0,587.0,762.0,843.0,933.0,989.0,1079.0,1086.0,1120.0,1158.0,1237.0,1264.0,1273.0,1533.0
job 11,0.0,299.0,310.0,316.0,444.0,522.0,527.0,566.0,613.0,698.0,737.0,781.0,843.0,869.0,883.0,946.0,1119.0,1275.0,1342.0,1431.0
job 12,0.0,92.0,114.0,119.0,197.0,241.0,286.0,309.0,406.0,476.0,544.0,608.0,634.0,670.0,702.0,778.0,865.0,1168.0,1249.0,1374.0
job 13,0.0,85.0,99.0,112.0,198.0,448.0,473.0,539.0,588.0,631.0,644.0,651.0,739.0,778.0,863.0,933.0,1022.0,1054.0,1073.0,1268.0
job 14,87.0,101.0,167.0,201.0,243.0,302.0,344.0,471.0,584.0,729.0,824.0,901.0,971.0,1076.0,1108.0,1197.0,1249.0,1382.0,1446.0,1486.0
job 15,128.0,252.0,281.0,344.0,403.0,453.0,456.0,468.0,547.0,637.0,736.0,762.0,806.0,1104.0,1253.0,1432.0,1474.0,1484.0,1490.0,1497.0
job 16,0.0,50.0,107.0,167.0,265.0,608.0,691.0,778.0,813.0,860.0,985.0,1155.0,1197.0,1205.0,1350.0,1382.0,1400.0,1424.0,1497.0,1570.0
job 17,0.0,310.0,369.0,390.0,493.0,539.0,613.0,643.0,670.0,707.0,761.0,778.0,865.0,937.0,1030.0,1090.0,1168.0,1265.0,1319.0,1495.0
job 18,221.0,291.0,334.0,369.0,459.0,462.0,468.0,527.0,587.0,644.0,739.0,844.0,933.0,985.0,1073.0,1139.0,1311.0,1350.0,1412.0,1496.0
job 19,0.0,241.0,334.0,413.0,444.0,462.0,539.0,563.0,645.0,691.0,851.0,901.0,902.0,949.0,1041.0,1274.0,1322.0,1353.0,1422.0,1438.0
