makespan,2135.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,31.0,96.0,168.0,185.0,274.0,327.0,435.0,590.0,677.0,710.0,877.0,910.0,1300.0,1356.0,1421.0,1509.0,1549.0,1639.0,1815.0,1862.0
job 1,0.0,15.0,37.0,100.0,208.0,277.0,318.0,324.0,477.0,482.0,568.0,736.0,888.0,1002.0,1035.0,1091.0,1145.0,1204.0,1217.0,1340.0
job 2,0.0,5.0,173.0,429.0,511.0,626.0,661.0,721.0,747.0,782.0,947.0,1006.0,1291.0,1340.0,1389.0,1478.0,1514.0,1646.0,1681.0,1763.0
job 3,104.0,156.0,321.0,511.0,600.0,662.0,878.0,947.0,986.0,1113.0,1232.0,1344.0,1419.0,1473.0,1519.0,1595.0,1627.0,1699.0,1945.0,1988.0
job 4,5.0,31.0,100.0,117.0,227.0,268.0,298.0,491.0,581.0,723.0,802.0,878.0,1026.0,1102.0,1302.0,1361.0,1436.0,1517.0,1576.0,1938.0
job 5,55.0,106.0,118.0,209.0,383.0,470.0,504.0,560.0,581.0,755.0,815.0,1035.0,1142.0,1195.0,1388.0,1437.0,1476.0,1548.0,1576.0,1648.0
job 6,0.0,181.0,200.0,298.0,458.0,544.0,677.0,802.0,880.0,957.0,975.0,1116.0,1181.0,1348.0,1509.0,1510.0,1680.0,1774.0,1866.0,1887.0
job 7,15.0,55.0,129.0,143.0,301.0,364.0,380.0,550.0,644.0,815.0,837.0,848.0,946.0,1044.0,1093.0,1131.0,1240.0,1421.0,1548.0,1601.0
job 8,326.0,482.0,555.0,732.0,880.0,946.0,986.0,1069.0,1088.0,1142.0,1200.0,1487.0,1522.0,1645.0,1723.0,1890.0,1959.0,1999.0,2049.0,2113.0
job 9,131.0,208.0,367.0,544.0,671.0,757.0,874.0,917.0,982.0,1044.0,1145.0,1227.0,1269.0,1478.0,1576.0,1730.0,1793.0,1799.0,1995.0,2058.0
job 10,106.0,270.0,298.0,367.0,564.0,605.0,764.0,848.0,985.0,1088.0,1091.0,1102.0,1149.0,1243.0,1357.0,1479.0,1556.0,1648.0,1849.0,1862.0
job 11,86.0,200.0,269.0,318.0,498.0,569.0,652.0,715.0,837.0,877.0,1021.0,1199.0,1232.0,1240.0,1456.0,1503.0,1618.0,1716.0,1737.0,1807.0
job 12,0.0,92.0,183.0,393.0,579.0,671.0,764.0,881.0,980.0,1015.0,1055.0,1131.0,1361.0,1388.0,1421.0,1452.0,1551.0,1691.0,1784.0,1849.0
job 13,0.0,28.0,118.0,398.0,429.0,586.0,662.0,755.0,787.0,806.0,1121.0,1258.0,1291.0,1383.0,1481.0,1601.0,1691.0,1723.0,1795.0,1988.0
job 14,177.0,290.0,328.0,401.0,555.0,635.0,713.0,787.0,837.0,930.0,1042.0,1138.0,1297.0,1387.0,1419.0,1570.0,1627.0,1676.0,1833.0,1887.0
job 15,108.0,274.0,470.0,568.0,661.0,683.0,712.0,814.0,888.0,982.0,1039.0,1195.0,1258.0,1297.0,1344.0,1411.0,1450.0,1514.0,1584.0,1618.0
job 16,0.0,160.0,364.0,392.0,458.0,491.0,555.0,562.0,666.0,750.0,893.0,1113.0,1265.0,1300.0,1368.0,1456.0,1775.0,1831.0,1885.0,1931.0
job 17,81.0,104.0,254.0,304.0,321.0,431.0,505.0,604.0,697.0,804.0,963.0,1175.0,1265.0,1400.0,1522.0,1721.0,1831.0,1873.0,1926.0,1995.0
job 18,92.0,177.0,235.0,278.0,301.0,487.0,619.0,626.0,633.0,742.0,876.0,1093.0,1204.0,1302.0,1382.0,1414.0,1510.0,1584.0,1692.0,1873.0
job 19,37.0,179.0,181.0,311.0,390.0,407.0,459.0,551.0,619.0,809.0,1015.0,1100.0,1199.0,1343.0,1411.0,1453.0,1516.0,1716.0,1775.0,1919.0
