makespan,2037.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,11.0,102.0,190.0,198.0,350.0,444.0,476.0,480.0,541.0,574.0,659.0,672.0,794.0,994.0,1137.0,1246.0,1462.0,1473.0,1533.0
job 1,54.0,178.0,229.0,308.0,369.0,570.0,707.0,850.0,885.0,1216.0,1412.0,1503.0,1546.0,1555.0,1651.0,1781.0,1864.0,1872.0,1899.0,1944.0
job 2,83.0,178.0,252.0,282.0,308.0,346.0,471.0,573.0,840.0,932.0,938.0,1111.0,1160.0,1295.0,1495.0,1568.0,1642.0,1678.0,1692.0,1872.0
job 3,0.0,133.0,228.0,295.0,384.0,388.0,632.0,683.0,875.0,938.0,1030.0,1078.0,1202.0,1473.0,1598.0,1641.0,1827.0,1890.0,1891.0,1973.0
job 4,15.0,132.0,242.0,287.0,339.0,476.0,574.0,675.0,773.0,855.0,1019.0,1111.0,1207.0,1328.0,1408.0,1790.0,1832.0,1834.0,1888.0,1907.0
job 5,23.0,50.0,190.0,269.0,346.0,421.0,432.0,514.0,622.0,765.0,858.0,944.0,1126.0,1187.0,1278.0,1295.0,1375.0,1626.0,1687.0,1730.0
job 6,11.0,83.0,165.0,204.0,309.0,476.0,570.0,683.0,707.0,750.0,837.0,840.0,850.0,864.0,895.0,1047.0,1062.0,1087.0,1140.0,1330.0
job 7,0.0,165.0,385.0,415.0,430.0,434.0,574.0,622.0,636.0,675.0,694.0,793.0,859.0,885.0,920.0,997.0,1078.0,1092.0,1370.0,1462.0
job 8,0.0,7.0,23.0,77.0,133.0,172.0,295.0,385.0,386.0,527.0,561.0,707.0,892.0,1062.0,1149.0,1242.0,1367.0,1445.0,1588.0,1764.0
job 9,56.0,208.0,257.0,320.0,536.0,632.0,711.0,791.0,835.0,855.0,899.0,988.0,1137.0,1152.0,1202.0,1246.0,1328.0,1330.0,1350.0,1442.0
job 10,0.0,56.0,223.0,320.0,444.0,452.0,680.0,855.0,875.0,972.0,1026.0,1075.0,1310.0,1353.0,1357.0,1509.0,1545.0,1609.0,1671.0,1711.0
job 11,0.0,92.0,357.0,415.0,444.0,544.0,754.0,794.0,1076.0,1126.0,1200.0,1391.0,1428.0,1467.0,1492.0,1687.0,1773.0,1781.0,1792.0,1854.0
job 12,0.0,5.0,6.0,159.0,228.0,266.0,421.0,485.0,606.0,685.0,893.0,979.0,1047.0,1080.0,1187.0,1281.0,1545.0,1593.0,1671.0,1674.0
job 13,198.0,432.0,514.0,629.0,648.0,669.0,754.0,791.0,837.0,958.0,1174.0,1520.0,1598.0,1618.0,1671.0,1740.0,1760.0,1801.0,1835.0,1924.0
job 14,5.0,202.0,261.0,430.0,664.0,798.0,853.0,938.0,1030.0,1160.0,1216.0,1267.0,1290.0,1312.0,1323.0,1367.0,1518.0,1652.0,1792.0,1864.0
job 15,0.0,126.0,204.0,266.0,309.0,434.0,449.0,471.0,598.0,773.0,859.0,895.0,1020.0,1099.0,1140.0,1357.0,1412.0,1568.0,1626.0,1644.0
job 16,0.0,54.0,108.0,216.0,449.0,602.0,711.0,783.0,835.0,893.0,899.0,1063.0,1341.0,1370.0,1425.0,1450.0,1461.0,1550.0,1645.0,1740.0
job 17,0.0,102.0,159.0,415.0,434.0,498.0,581.0,672.0,760.0,944.0,1078.0,1267.0,1341.0,1472.0,1494.0,1518.0,1567.0,1581.0,1588.0,1730.0
job 18,57.0,346.0,418.0,514.0,561.0,593.0,598.0,644.0,972.0,1021.0,1092.0,1180.0,1207.0,1353.0,1494.0,1543.0,1546.0,1556.0,1581.0,1652.0
job 19,0.0,108.0,269.0,357.0,456.0,485.0,544.0,570.0,602.0,622.0,703.0,912.0,1080.0,1425.0,1520.0,1567.0,1577.0,1593.0,1678.0,1717.0
