makespan,tensor(1593.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,74.0,119.0,174.0,179.0,209.0,529.0,568.0,599.0,640.0,735.0,992.0,1017.0,1022.0,1110.0,1191.0,1231.0,1302.0,1389.0,1470.0
job 1,0.0,16.0,192.0,281.0,464.0,582.0,676.0,708.0,748.0,763.0,815.0,886.0,944.0,1083.0,1144.0,1257.0,1345.0,1368.0,1422.0,1495.0
job 2,41.0,87.0,164.0,209.0,306.0,375.0,417.0,477.0,480.0,526.0,552.0,643.0,757.0,826.0,1050.0,1107.0,1251.0,1336.0,1389.0,1512.0
job 3,0.0,75.0,127.0,281.0,356.0,426.0,589.0,634.0,700.0,824.0,923.0,1040.0,1045.0,1257.0,1269.0,1324.0,1414.0,1483.0,1485.0,1506.0
job 4,0.0,87.0,249.0,356.0,449.0,519.0,651.0,674.0,742.0,842.0,903.0,944.0,1023.0,1081.0,1108.0,1152.0,1173.0,1258.0,1503.0,1563.0
job 5,0.0,5.0,65.0,179.0,242.0,401.0,467.0,607.0,676.0,697.0,742.0,807.0,898.0,979.0,1060.0,1124.0,1160.0,1163.0,1257.0,1339.0
job 6,74.0,164.0,240.0,397.0,461.0,487.0,510.0,607.0,663.0,731.0,991.0,1074.0,1111.0,1134.0,1226.0,1269.0,1362.0,1451.0,1469.0,1519.0
job 7,180.0,370.0,418.0,527.0,541.0,589.0,625.0,748.0,908.0,939.0,960.0,1011.0,1037.0,1110.0,1144.0,1273.0,1402.0,1440.0,1482.0,1522.0
job 8,138.0,223.0,329.0,486.0,542.0,569.0,633.0,736.0,824.0,870.0,1081.0,1160.0,1181.0,1231.0,1330.0,1390.0,1421.0,1448.0,1545.0,1569.0
job 9,0.0,67.0,138.0,194.0,271.0,375.0,457.0,489.0,582.0,706.0,855.0,928.0,979.0,1044.0,1085.0,1216.0,1245.0,1328.0,1391.0,1512.0
job 10,0.0,320.0,420.0,532.0,697.0,751.0,816.0,898.0,921.0,1022.0,1108.0,1193.0,1245.0,1251.0,1273.0,1422.0,1483.0,1492.0,1509.0,1569.0
job 11,0.0,169.0,231.0,306.0,325.0,363.0,449.0,474.0,539.0,614.0,802.0,1010.0,1081.0,1099.0,1147.0,1184.0,1244.0,1364.0,1417.0,1513.0
job 12,56.0,119.0,218.0,296.0,411.0,487.0,553.0,594.0,627.0,674.0,728.0,816.0,819.0,901.0,1017.0,1023.0,1133.0,1258.0,1317.0,1553.0
job 13,0.0,67.0,165.0,218.0,449.0,493.0,742.0,807.0,842.0,888.0,960.0,996.0,1074.0,1083.0,1107.0,1175.0,1245.0,1312.0,1346.0,1481.0
job 14,0.0,63.0,137.0,192.0,239.0,249.0,305.0,401.0,467.0,502.0,590.0,654.0,743.0,942.0,983.0,1045.0,1094.0,1223.0,1346.0,1351.0
job 15,0.0,137.0,180.0,510.0,564.0,627.0,706.0,725.0,786.0,855.0,939.0,942.0,991.0,1154.0,1191.0,1226.0,1317.0,1364.0,1411.0,1417.0
job 16,0.0,74.0,164.0,188.0,192.0,240.0,333.0,407.0,446.0,457.0,569.0,779.0,886.0,911.0,976.0,1207.0,1328.0,1368.0,1421.0,1492.0
job 17,331.0,456.0,497.0,627.0,708.0,743.0,757.0,816.0,846.0,863.0,1044.0,1106.0,1134.0,1152.0,1219.0,1388.0,1451.0,1512.0,1513.0,1529.0
job 18,0.0,68.0,224.0,322.0,331.0,336.0,370.0,449.0,541.0,583.0,640.0,655.0,689.0,852.0,940.0,992.0,1312.0,1402.0,1421.0,1519.0
job 19,16.0,60.0,223.0,296.0,348.0,397.0,418.0,555.0,594.0,610.0,637.0,735.0,807.0,922.0,976.0,1084.0,1151.0,1180.0,1335.0,1407.0
