makespan,tensor(1846.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,91.0,148.0,242.0,318.0,419.0,494.0,564.0,767.0,829.0,909.0,951.0,1216.0,1312.0,1403.0,1531.0,1590.0,1618.0,1659.0,1719.0
job 1,0.0,51.0,113.0,300.0,454.0,502.0,573.0,701.0,772.0,829.0,1004.0,1052.0,1128.0,1301.0,1386.0,1551.0,1636.0,1672.0,1739.0,1822.0
job 2,205.0,450.0,573.0,602.0,687.0,734.0,803.0,951.0,956.0,1033.0,1102.0,1182.0,1224.0,1417.0,1454.0,1572.0,1588.0,1659.0,1740.0,1766.0
job 3,168.0,199.0,310.0,407.0,448.0,499.0,571.0,597.0,666.0,709.0,761.0,847.0,944.0,1022.0,1059.0,1076.0,1080.0,1214.0,1297.0,1720.0
job 4,0.0,50.0,63.0,187.0,285.0,383.0,419.0,503.0,571.0,666.0,701.0,780.0,799.0,843.0,939.0,1076.0,1166.0,1259.0,1329.0,1410.0
job 5,0.0,50.0,82.0,177.0,370.0,450.0,622.0,742.0,847.0,944.0,975.0,1002.0,1036.0,1238.0,1312.0,1462.0,1556.0,1636.0,1688.0,1766.0
job 6,0.0,51.0,89.0,126.0,259.0,468.0,483.0,654.0,753.0,799.0,880.0,942.0,954.0,1274.0,1381.0,1425.0,1475.0,1490.0,1531.0,1538.0
job 7,4.0,112.0,142.0,209.0,217.0,288.0,311.0,478.0,496.0,507.0,554.0,643.0,694.0,712.0,737.0,819.0,897.0,944.0,980.0,1213.0
job 8,0.0,109.0,209.0,219.0,371.0,466.0,482.0,548.0,579.0,664.0,745.0,796.0,1315.0,1490.0,1541.0,1572.0,1662.0,1699.0,1741.0,1751.0
job 9,30.0,98.0,205.0,242.0,259.0,462.0,501.0,552.0,866.0,1018.0,1075.0,1099.0,1303.0,1329.0,1386.0,1409.0,1485.0,1573.0,1710.0,1724.0
job 10,218.0,219.0,302.0,325.0,545.0,597.0,688.0,803.0,1002.0,1075.0,1087.0,1133.0,1145.0,1166.0,1211.0,1228.0,1275.0,1314.0,1410.0,1458.0
job 11,113.0,205.0,220.0,300.0,369.0,407.0,463.0,514.0,579.0,823.0,915.0,964.0,1045.0,1070.0,1120.0,1262.0,1282.0,1314.0,1590.0,1668.0
job 12,12.0,101.0,109.0,151.0,284.0,390.0,448.0,471.0,698.0,780.0,866.0,893.0,985.0,1052.0,1110.0,1176.0,1196.0,1291.0,1454.0,1629.0
job 13,0.0,227.0,304.0,399.0,421.0,502.0,643.0,712.0,772.0,828.0,975.0,1037.0,1052.0,1114.0,1159.0,1208.0,1333.0,1396.0,1537.0,1668.0
job 14,89.0,312.0,390.0,439.0,511.0,583.0,666.0,701.0,782.0,957.0,1059.0,1107.0,1142.0,1209.0,1246.0,1335.0,1425.0,1428.0,1541.0,1688.0
job 15,0.0,82.0,142.0,276.0,368.0,494.0,554.0,664.0,924.0,1082.0,1169.0,1214.0,1301.0,1395.0,1403.0,1442.0,1503.0,1515.0,1670.0,1785.0
job 16,0.0,114.0,199.0,218.0,323.0,380.0,421.0,424.0,697.0,780.0,819.0,1037.0,1114.0,1209.0,1238.0,1303.0,1401.0,1456.0,1573.0,1657.0
job 17,0.0,21.0,42.0,311.0,409.0,425.0,529.0,607.0,685.0,1019.0,1102.0,1167.0,1231.0,1272.0,1361.0,1421.0,1477.0,1622.0,1720.0,1809.0
job 18,101.0,177.0,189.0,235.0,368.0,463.0,650.0,745.0,954.0,1045.0,1133.0,1231.0,1281.0,1396.0,1491.0,1537.0,1629.0,1672.0,1673.0,1683.0
job 19,0.0,126.0,235.0,376.0,482.0,545.0,602.0,650.0,780.0,854.0,944.0,1022.0,1117.0,1171.0,1182.0,1211.0,1224.0,1395.0,1485.0,1758.0
