makespan,tensor(1678.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,149.0,211.0,279.0,501.0,565.0,642.0,724.0,747.0,849.0,879.0,949.0,1035.0,1276.0,1343.0,1440.0,1521.0,1534.0,1613.0,1631.0
job 1,0.0,93.0,123.0,168.0,278.0,349.0,398.0,516.0,560.0,607.0,698.0,783.0,879.0,1082.0,1208.0,1288.0,1366.0,1435.0,1496.0,1530.0
job 2,0.0,53.0,75.0,158.0,174.0,281.0,376.0,389.0,394.0,438.0,442.0,456.0,753.0,872.0,918.0,1156.0,1287.0,1393.0,1455.0,1613.0
job 3,70.0,123.0,172.0,210.0,322.0,420.0,518.0,528.0,547.0,642.0,797.0,898.0,941.0,1012.0,1140.0,1246.0,1358.0,1503.0,1585.0,1651.0
job 4,0.0,75.0,103.0,198.0,285.0,342.0,478.0,614.0,698.0,913.0,981.0,986.0,1059.0,1106.0,1116.0,1288.0,1342.0,1414.0,1485.0,1592.0
job 5,0.0,68.0,104.0,202.0,261.0,272.0,287.0,352.0,396.0,518.0,550.0,573.0,700.0,738.0,1146.0,1229.0,1301.0,1358.0,1464.0,1546.0
job 6,0.0,74.0,158.0,202.0,342.0,396.0,463.0,557.0,745.0,805.0,849.0,985.0,1009.0,1015.0,1055.0,1136.0,1146.0,1204.0,1299.0,1393.0
job 7,74.0,116.0,182.0,198.0,516.0,565.0,661.0,729.0,794.0,847.0,915.0,998.0,1081.0,1146.0,1241.0,1301.0,1390.0,1521.0,1603.0,1657.0
job 8,0.0,56.0,75.0,210.0,301.0,492.0,643.0,648.0,666.0,703.0,790.0,886.0,991.0,1049.0,1105.0,1366.0,1419.0,1530.0,1571.0,1639.0
job 9,0.0,70.0,134.0,352.0,438.0,494.0,545.0,620.0,674.0,721.0,753.0,824.0,907.0,913.0,934.0,1005.0,1106.0,1185.0,1196.0,1470.0
job 10,75.0,149.0,244.0,265.0,344.0,424.0,466.0,572.0,886.0,929.0,1015.0,1082.0,1116.0,1122.0,1180.0,1212.0,1300.0,1402.0,1437.0,1526.0
job 11,0.0,157.0,244.0,388.0,528.0,657.0,742.0,787.0,884.0,915.0,924.0,981.0,1055.0,1129.0,1209.0,1273.0,1304.0,1437.0,1479.0,1577.0
job 12,53.0,182.0,196.0,314.0,376.0,438.0,516.0,610.0,661.0,670.0,742.0,782.0,805.0,824.0,844.0,934.0,1015.0,1139.0,1157.0,1368.0
job 13,0.0,44.0,137.0,285.0,421.0,518.0,642.0,656.0,683.0,710.0,855.0,877.0,921.0,941.0,1042.0,1058.0,1111.0,1299.0,1351.0,1551.0
job 14,81.0,157.0,230.0,287.0,463.0,545.0,607.0,700.0,787.0,879.0,920.0,1055.0,1146.0,1205.0,1212.0,1237.0,1342.0,1358.0,1409.0,1511.0
job 15,0.0,74.0,99.0,177.0,273.0,394.0,461.0,801.0,872.0,929.0,1005.0,1145.0,1241.0,1271.0,1304.0,1439.0,1479.0,1563.0,1583.0,1600.0
job 16,56.0,103.0,232.0,304.0,438.0,560.0,670.0,729.0,790.0,864.0,924.0,1081.0,1128.0,1145.0,1204.0,1337.0,1402.0,1439.0,1483.0,1508.0
job 17,0.0,75.0,121.0,211.0,273.0,326.0,389.0,461.0,672.0,745.0,768.0,1009.0,1050.0,1051.0,1188.0,1257.0,1351.0,1439.0,1534.0,1625.0
job 18,0.0,262.0,352.0,422.0,501.0,721.0,808.0,896.0,1058.0,1139.0,1229.0,1271.0,1280.0,1297.0,1300.0,1343.0,1345.0,1388.0,1413.0,1526.0
job 19,301.0,395.0,420.0,558.0,614.0,638.0,642.0,724.0,844.0,855.0,872.0,918.0,985.0,994.0,1049.0,1109.0,1140.0,1196.0,1288.0,1455.0
