makespan,1935.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,67.0,234.0,273.0,358.0,484.0,526.0,563.0,601.0,660.0,899.0,967.0,1002.0,1288.0,1382.0,1477.0,1546.0,1620.0,1675.0,1757.0,1848.0
job 1,0.0,176.0,208.0,293.0,404.0,565.0,624.0,663.0,753.0,806.0,865.0,911.0,1042.0,1102.0,1143.0,1205.0,1466.0,1537.0,1541.0,1633.0
job 2,63.0,86.0,146.0,176.0,265.0,337.0,338.0,358.0,437.0,500.0,588.0,646.0,741.0,862.0,878.0,920.0,1095.0,1112.0,1127.0,1225.0
job 3,30.0,108.0,144.0,196.0,254.0,269.0,274.0,360.0,520.0,580.0,646.0,711.0,876.0,1101.0,1198.0,1282.0,1412.0,1443.0,1541.0,1688.0
job 4,39.0,97.0,346.0,379.0,465.0,520.0,730.0,738.0,777.0,819.0,911.0,969.0,996.0,1026.0,1198.0,1210.0,1304.0,1352.0,1403.0,1577.0
job 5,219.0,290.0,324.0,402.0,500.0,539.0,653.0,783.0,875.0,919.0,1042.0,1099.0,1220.0,1364.0,1546.0,1550.0,1578.0,1718.0,1798.0,1851.0
job 6,28.0,94.0,137.0,169.0,244.0,290.0,337.0,485.0,559.0,609.0,646.0,857.0,876.0,951.0,963.0,1008.0,1210.0,1299.0,1444.0,1496.0
job 7,0.0,23.0,131.0,379.0,380.0,527.0,626.0,660.0,663.0,684.0,741.0,806.0,810.0,969.0,1153.0,1184.0,1235.0,1325.0,1412.0,1578.0
job 8,0.0,60.0,113.0,409.0,473.0,504.0,605.0,650.0,699.0,819.0,919.0,976.0,1067.0,1187.0,1258.0,1294.0,1328.0,1403.0,1488.0,1609.0
job 9,0.0,117.0,177.0,303.0,388.0,511.0,716.0,843.0,899.0,965.0,1092.0,1127.0,1220.0,1246.0,1372.0,1464.0,1481.0,1616.0,1695.0,1779.0
job 10,0.0,85.0,190.0,360.0,437.0,639.0,793.0,907.0,1004.0,1216.0,1284.0,1380.0,1537.0,1609.0,1616.0,1707.0,1724.0,1769.0,1778.0,1834.0
job 11,0.0,4.0,63.0,67.0,138.0,178.0,380.0,463.0,605.0,677.0,747.0,919.0,949.0,951.0,965.0,1086.0,1133.0,1246.0,1299.0,1403.0
job 12,6.0,13.0,290.0,388.0,444.0,504.0,624.0,693.0,796.0,883.0,1027.0,1092.0,1133.0,1313.0,1315.0,1352.0,1550.0,1602.0,1656.0,1727.0
job 13,0.0,39.0,250.0,346.0,361.0,444.0,484.0,505.0,547.0,747.0,976.0,1027.0,1042.0,1085.0,1321.0,1496.0,1555.0,1583.0,1680.0,1764.0
job 14,0.0,6.0,86.0,108.0,116.0,368.0,431.0,504.0,653.0,677.0,711.0,726.0,768.0,796.0,858.0,1002.0,1102.0,1202.0,1233.0,1288.0
job 15,166.0,219.0,290.0,328.0,359.0,473.0,485.0,536.0,740.0,819.0,824.0,873.0,907.0,968.0,1067.0,1143.0,1205.0,1253.0,1272.0,1493.0
job 16,40.0,155.0,162.0,190.0,194.0,288.0,559.0,693.0,726.0,796.0,846.0,878.0,996.0,1042.0,1122.0,1153.0,1229.0,1253.0,1379.0,1466.0
job 17,0.0,28.0,116.0,208.0,431.0,527.0,650.0,727.0,819.0,949.0,1066.0,1136.0,1202.0,1239.0,1314.0,1319.0,1488.0,1619.0,1634.0,1658.0
job 18,146.0,196.0,269.0,288.0,303.0,451.0,597.0,604.0,701.0,967.0,1019.0,1086.0,1220.0,1288.0,1555.0,1695.0,1718.0,1778.0,1811.0,1872.0
job 19,0.0,30.0,158.0,324.0,463.0,547.0,604.0,694.0,998.0,1136.0,1177.0,1284.0,1403.0,1493.0,1496.0,1521.0,1670.0,1688.0,1724.0,1864.0
