makespan,tensor(1571.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,65.0,143.0,292.0,372.0,453.0,516.0,536.0,615.0,652.0,686.0,705.0,712.0,728.0,817.0,818.0,1045.0,1192.0,1283.0,1352.0,1473.0
job 1,0.0,63.0,105.0,153.0,230.0,344.0,359.0,390.0,440.0,449.0,615.0,626.0,641.0,744.0,768.0,789.0,822.0,1045.0,1110.0,1158.0
job 2,0.0,53.0,175.0,251.0,295.0,370.0,458.0,529.0,613.0,679.0,771.0,809.0,942.0,1005.0,1012.0,1035.0,1098.0,1130.0,1291.0,1381.0
job 3,0.0,50.0,127.0,153.0,267.0,361.0,364.0,395.0,527.0,613.0,740.0,862.0,878.0,930.0,1055.0,1205.0,1295.0,1388.0,1450.0,1508.0
job 4,0.0,49.0,78.0,320.0,350.0,573.0,597.0,654.0,700.0,781.0,884.0,1112.0,1173.0,1252.0,1323.0,1385.0,1460.0,1498.0,1541.0,1548.0
job 5,17.0,90.0,123.0,223.0,355.0,518.0,573.0,641.0,677.0,813.0,855.0,863.0,915.0,981.0,1055.0,1130.0,1181.0,1276.0,1282.0,1352.0
job 6,0.0,49.0,155.0,207.0,216.0,309.0,359.0,396.0,520.0,567.0,582.0,699.0,712.0,740.0,793.0,815.0,879.0,901.0,978.0,1084.0
job 7,0.0,90.0,165.0,264.0,350.0,383.0,409.0,515.0,565.0,662.0,709.0,805.0,903.0,964.0,1011.0,1098.0,1100.0,1248.0,1323.0,1417.0
job 8,0.0,49.0,78.0,151.0,246.0,309.0,451.0,491.0,499.0,510.0,521.0,570.0,654.0,741.0,879.0,1012.0,1120.0,1285.0,1287.0,1291.0
job 9,0.0,221.0,366.0,418.0,516.0,591.0,632.0,677.0,833.0,901.0,1005.0,1076.0,1112.0,1197.0,1221.0,1293.0,1317.0,1376.0,1427.0,1477.0
job 10,0.0,126.0,202.0,220.0,453.0,528.0,643.0,770.0,815.0,901.0,999.0,1021.0,1079.0,1098.0,1120.0,1197.0,1287.0,1369.0,1404.0,1473.0
job 11,0.0,122.0,236.0,409.0,486.0,615.0,700.0,771.0,855.0,915.0,986.0,1021.0,1084.0,1159.0,1164.0,1206.0,1251.0,1268.0,1336.0,1460.0
job 12,0.0,3.0,31.0,153.0,180.0,196.0,221.0,267.0,418.0,423.0,536.0,642.0,999.0,1006.0,1105.0,1208.0,1285.0,1300.0,1457.0,1549.0
job 13,0.0,117.0,185.0,205.0,295.0,329.0,486.0,632.0,688.0,912.0,942.0,1027.0,1100.0,1105.0,1192.0,1208.0,1215.0,1264.0,1293.0,1325.0
job 14,0.0,58.0,115.0,150.0,207.0,291.0,344.0,423.0,521.0,536.0,591.0,881.0,955.0,1151.0,1252.0,1369.0,1375.0,1383.0,1450.0,1549.0
job 15,50.0,116.0,143.0,165.0,166.0,216.0,230.0,355.0,437.0,639.0,750.0,833.0,964.0,1040.0,1374.0,1401.0,1456.0,1458.0,1461.0,1539.0
job 16,3.0,92.0,166.0,246.0,320.0,364.0,390.0,431.0,560.0,597.0,735.0,770.0,826.0,915.0,1173.0,1264.0,1287.0,1381.0,1434.0,1530.0
job 17,0.0,88.0,144.0,180.0,291.0,372.0,451.0,529.0,565.0,653.0,694.0,741.0,794.0,813.0,880.0,1152.0,1262.0,1295.0,1414.0,1474.0
job 18,116.0,155.0,189.0,206.0,249.0,292.0,334.0,335.0,409.0,534.0,615.0,679.0,699.0,715.0,814.0,847.0,1204.0,1227.0,1372.0,1461.0
job 19,383.0,441.0,528.0,650.0,686.0,735.0,767.0,778.0,809.0,822.0,894.0,901.0,962.0,1035.0,1045.0,1164.0,1221.0,1248.0,1376.0,1477.0
