makespan,tensor(1695.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,53.0,130.0,171.0,226.0,239.0,283.0,379.0,440.0,470.0,711.0,859.0,999.0,1104.0,1216.0,1247.0,1258.0,1293.0,1336.0,1375.0,1577.0
job 1,0.0,190.0,212.0,247.0,249.0,323.0,417.0,576.0,660.0,727.0,910.0,1047.0,1118.0,1163.0,1400.0,1481.0,1518.0,1597.0,1620.0,1662.0
job 2,68.0,112.0,182.0,305.0,477.0,560.0,609.0,778.0,856.0,970.0,1078.0,1163.0,1218.0,1235.0,1317.0,1390.0,1401.0,1473.0,1483.0,1603.0
job 3,28.0,54.0,87.0,199.0,354.0,444.0,576.0,657.0,676.0,735.0,815.0,984.0,1095.0,1144.0,1212.0,1228.0,1297.0,1397.0,1469.0,1688.0
job 4,0.0,2.0,35.0,240.0,271.0,402.0,464.0,504.0,598.0,706.0,759.0,828.0,909.0,989.0,1004.0,1041.0,1185.0,1215.0,1256.0,1667.0
job 5,48.0,153.0,257.0,353.0,379.0,494.0,515.0,541.0,551.0,602.0,680.0,706.0,1152.0,1216.0,1242.0,1312.0,1339.0,1425.0,1445.0,1469.0
job 6,182.0,242.0,286.0,307.0,402.0,486.0,905.0,952.0,973.0,979.0,1003.0,1163.0,1215.0,1226.0,1314.0,1425.0,1426.0,1491.0,1597.0,1617.0
job 7,18.0,51.0,130.0,147.0,244.0,318.0,346.0,413.0,488.0,548.0,559.0,660.0,669.0,680.0,831.0,953.0,1005.0,1278.0,1375.0,1547.0
job 8,0.0,51.0,106.0,184.0,225.0,239.0,271.0,323.0,415.0,475.0,498.0,761.0,1136.0,1159.0,1216.0,1278.0,1312.0,1377.0,1518.0,1626.0
job 9,0.0,94.0,190.0,205.0,240.0,283.0,370.0,461.0,477.0,542.0,607.0,666.0,749.0,840.0,910.0,989.0,1018.0,1095.0,1163.0,1301.0
job 10,0.0,18.0,130.0,184.0,254.0,318.0,472.0,840.0,912.0,933.0,987.0,1095.0,1231.0,1320.0,1375.0,1383.0,1480.0,1534.0,1626.0,1627.0
job 11,103.0,284.0,669.0,759.0,775.0,840.0,911.0,1005.0,1018.0,1078.0,1123.0,1144.0,1148.0,1230.0,1320.0,1333.0,1365.0,1377.0,1437.0,1489.0
job 12,0.0,239.0,319.0,415.0,423.0,474.0,682.0,705.0,735.0,912.0,973.0,1010.0,1066.0,1118.0,1247.0,1331.0,1436.0,1439.0,1617.0,1671.0
job 13,0.0,68.0,317.0,418.0,495.0,635.0,704.0,736.0,783.0,905.0,911.0,1041.0,1136.0,1156.0,1190.0,1248.0,1310.0,1331.0,1406.0,1636.0
job 14,2.0,73.0,205.0,280.0,468.0,540.0,576.0,660.0,711.0,806.0,872.0,966.0,1020.0,1144.0,1242.0,1246.0,1313.0,1365.0,1447.0,1471.0
job 15,51.0,249.0,331.0,394.0,461.0,515.0,543.0,559.0,587.0,644.0,680.0,783.0,856.0,923.0,1017.0,1091.0,1156.0,1168.0,1241.0,1317.0
job 16,0.0,73.0,151.0,286.0,404.0,468.0,472.0,549.0,597.0,756.0,831.0,929.0,938.0,1041.0,1156.0,1197.0,1364.0,1491.0,1611.0,1661.0
job 17,0.0,242.0,319.0,353.0,370.0,382.0,444.0,514.0,607.0,673.0,761.0,778.0,855.0,952.0,1030.0,1225.0,1333.0,1397.0,1445.0,1627.0
job 18,51.0,103.0,177.0,240.0,254.0,341.0,417.0,475.0,498.0,587.0,673.0,682.0,705.0,760.0,833.0,905.0,1004.0,1071.0,1345.0,1392.0
job 19,0.0,54.0,66.0,78.0,113.0,407.0,457.0,530.0,576.0,825.0,929.0,994.0,1042.0,1118.0,1186.0,1270.0,1395.0,1481.0,1577.0,1597.0
