makespan,tensor(1738.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,76.0,296.0,341.0,466.0,581.0,678.0,772.0,870.0,963.0,1093.0,1195.0,1276.0,1299.0,1394.0,1482.0,1580.0,1586.0,1625.0,1676.0
job 1,171.0,270.0,337.0,394.0,397.0,546.0,685.0,729.0,829.0,1009.0,1069.0,1146.0,1203.0,1272.0,1324.0,1441.0,1462.0,1559.0,1645.0,1727.0
job 2,0.0,121.0,283.0,360.0,410.0,447.0,448.0,469.0,523.0,630.0,771.0,828.0,918.0,1152.0,1249.0,1323.0,1417.0,1482.0,1580.0,1658.0
job 3,0.0,35.0,43.0,86.0,170.0,220.0,239.0,284.0,338.0,432.0,518.0,609.0,675.0,763.0,819.0,1240.0,1299.0,1363.0,1468.0,1539.0
job 4,0.0,83.0,180.0,235.0,272.0,368.0,457.0,537.0,585.0,729.0,866.0,946.0,1044.0,1095.0,1156.0,1158.0,1281.0,1394.0,1406.0,1663.0
job 5,529.0,546.0,636.0,728.0,808.0,952.0,1030.0,1075.0,1136.0,1210.0,1212.0,1242.0,1251.0,1290.0,1299.0,1391.0,1499.0,1641.0,1659.0,1663.0
job 6,0.0,64.0,76.0,142.0,185.0,284.0,337.0,415.0,450.0,521.0,609.0,726.0,806.0,975.0,1092.0,1188.0,1404.0,1434.0,1454.0,1505.0
job 7,0.0,33.0,155.0,291.0,375.0,452.0,537.0,578.0,636.0,694.0,723.0,736.0,756.0,1030.0,1122.0,1188.0,1191.0,1311.0,1561.0,1659.0
job 8,0.0,64.0,100.0,183.0,281.0,410.0,505.0,585.0,761.0,935.0,1015.0,1044.0,1086.0,1122.0,1158.0,1205.0,1299.0,1423.0,1570.0,1632.0
job 9,185.0,283.0,379.0,434.0,488.0,578.0,681.0,716.0,726.0,964.0,1056.0,1069.0,1165.0,1242.0,1391.0,1394.0,1410.0,1511.0,1588.0,1711.0
job 10,375.0,448.0,482.0,567.0,707.0,751.0,783.0,834.0,971.0,1079.0,1158.0,1210.0,1234.0,1394.0,1401.0,1419.0,1476.0,1487.0,1515.0,1563.0
job 11,10.0,86.0,118.0,180.0,183.0,775.0,858.0,946.0,963.0,969.0,1089.0,1093.0,1146.0,1331.0,1410.0,1468.0,1482.0,1543.0,1624.0,1671.0
job 12,245.0,424.0,518.0,600.0,768.0,783.0,846.0,878.0,945.0,1009.0,1075.0,1091.0,1103.0,1245.0,1323.0,1365.0,1397.0,1423.0,1511.0,1551.0
job 13,8.0,83.0,142.0,170.0,263.0,296.0,338.0,368.0,392.0,432.0,505.0,716.0,768.0,934.0,964.0,1061.0,1172.0,1184.0,1263.0,1578.0
job 14,0.0,97.0,155.0,245.0,288.0,336.0,453.0,505.0,631.0,768.0,874.0,1065.0,1158.0,1290.0,1380.0,1441.0,1482.0,1559.0,1588.0,1641.0
job 15,140.0,153.0,250.0,694.0,773.0,828.0,874.0,899.0,963.0,1001.0,1097.0,1249.0,1311.0,1392.0,1482.0,1507.0,1587.0,1645.0,1648.0,1711.0
job 16,0.0,64.0,118.0,220.0,317.0,360.0,387.0,583.0,656.0,751.0,839.0,884.0,1015.0,1089.0,1180.0,1191.0,1283.0,1337.0,1494.0,1561.0
job 17,0.0,34.0,63.0,91.0,171.0,210.0,241.0,275.0,281.0,327.0,397.0,425.0,450.0,602.0,683.0,765.0,878.0,956.0,969.0,971.0
job 18,34.0,69.0,140.0,327.0,448.0,529.0,538.0,581.0,636.0,681.0,707.0,719.0,808.0,878.0,935.0,955.0,1086.0,1092.0,1173.0,1648.0
job 19,0.0,337.0,457.0,567.0,630.0,636.0,685.0,878.0,952.0,1008.0,1049.0,1113.0,1152.0,1191.0,1220.0,1272.0,1299.0,1401.0,1543.0,1563.0
