makespan,tensor(1680.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,103.0,192.0,265.0,266.0,268.0,389.0,653.0,774.0,833.0,869.0,969.0,1018.0,1040.0,1041.0,1104.0,1184.0,1261.0,1284.0,1358.0,1563.0
job 1,0.0,7.0,169.0,262.0,313.0,338.0,400.0,498.0,527.0,630.0,692.0,817.0,847.0,902.0,1003.0,1075.0,1133.0,1197.0,1262.0,1377.0
job 2,0.0,67.0,273.0,389.0,424.0,425.0,454.0,532.0,554.0,613.0,630.0,705.0,753.0,829.0,962.0,975.0,1027.0,1122.0,1289.0,1548.0
job 3,68.0,100.0,181.0,213.0,295.0,389.0,434.0,441.0,538.0,685.0,777.0,821.0,858.0,926.0,1242.0,1349.0,1365.0,1445.0,1521.0,1565.0
job 4,0.0,55.0,102.0,116.0,149.0,217.0,337.0,345.0,602.0,737.0,833.0,953.0,1044.0,1110.0,1204.0,1250.0,1361.0,1442.0,1498.0,1548.0
job 5,0.0,21.0,71.0,116.0,171.0,203.0,221.0,295.0,427.0,919.0,1030.0,1107.0,1151.0,1218.0,1231.0,1242.0,1311.0,1380.0,1503.0,1592.0
job 6,62.0,131.0,251.0,454.0,523.0,678.0,698.0,792.0,840.0,887.0,919.0,962.0,964.0,985.0,1066.0,1110.0,1190.0,1345.0,1377.0,1546.0
job 7,0.0,32.0,271.0,377.0,498.0,538.0,701.0,732.0,796.0,800.0,829.0,948.0,977.0,1139.0,1226.0,1284.0,1307.0,1361.0,1384.0,1457.0
job 8,0.0,90.0,103.0,158.0,212.0,268.0,280.0,305.0,354.0,434.0,535.0,588.0,800.0,916.0,983.0,1104.0,1336.0,1519.0,1620.0,1676.0
job 9,103.0,171.0,172.0,209.0,305.0,361.0,464.0,535.0,636.0,637.0,643.0,685.0,754.0,838.0,926.0,984.0,1102.0,1222.0,1290.0,1478.0
job 10,82.0,103.0,145.0,172.0,321.0,523.0,588.0,653.0,716.0,732.0,746.0,807.0,875.0,945.0,1041.0,1102.0,1155.0,1254.0,1306.0,1380.0
job 11,0.0,100.0,138.0,159.0,234.0,316.0,400.0,746.0,840.0,927.0,1044.0,1139.0,1197.0,1205.0,1218.0,1300.0,1394.0,1523.0,1571.0,1644.0
job 12,0.0,42.0,71.0,192.0,292.0,383.0,533.0,628.0,808.0,884.0,919.0,977.0,1052.0,1066.0,1159.0,1257.0,1304.0,1442.0,1506.0,1593.0
job 13,0.0,72.0,217.0,286.0,393.0,439.0,538.0,609.0,636.0,716.0,728.0,878.0,955.0,1024.0,1045.0,1103.0,1109.0,1132.0,1178.0,1204.0
job 14,0.0,9.0,57.0,131.0,213.0,338.0,393.0,479.0,538.0,698.0,752.0,847.0,875.0,969.0,1103.0,1178.0,1222.0,1307.0,1385.0,1457.0
job 15,20.0,92.0,181.0,211.0,262.0,265.0,361.0,439.0,532.0,555.0,609.0,721.0,955.0,1030.0,1179.0,1217.0,1395.0,1498.0,1503.0,1565.0
job 16,0.0,6.0,221.0,271.0,361.0,414.0,463.0,464.0,505.0,558.0,592.0,678.0,684.0,754.0,799.0,858.0,1052.0,1136.0,1226.0,1394.0
job 17,0.0,107.0,156.0,211.0,265.0,349.0,441.0,511.0,699.0,839.0,884.0,991.0,1167.0,1254.0,1344.0,1377.0,1461.0,1519.0,1523.0,1620.0
job 18,0.0,36.0,128.0,171.0,222.0,316.0,364.0,463.0,552.0,554.0,684.0,701.0,774.0,869.0,919.0,948.0,984.0,1024.0,1412.0,1512.0
job 19,0.0,42.0,68.0,87.0,136.0,424.0,552.0,631.0,705.0,744.0,817.0,894.0,1040.0,1086.0,1133.0,1193.0,1251.0,1304.0,1353.0,1451.0
