makespan,tensor(1694.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,158.0,244.0,378.0,438.0,478.0,557.0,649.0,707.0,768.0,782.0,877.0,956.0,1012.0,1162.0,1224.0,1304.0,1381.0,1426.0,1502.0,1548.0
job 1,84.0,171.0,269.0,352.0,401.0,452.0,545.0,621.0,651.0,713.0,785.0,801.0,877.0,967.0,1027.0,1180.0,1360.0,1503.0,1542.0,1627.0
job 2,0.0,186.0,212.0,244.0,508.0,609.0,610.0,634.0,719.0,801.0,864.0,935.0,982.0,984.0,1034.0,1137.0,1204.0,1260.0,1266.0,1622.0
job 3,0.0,60.0,125.0,193.0,297.0,378.0,461.0,956.0,1054.0,1137.0,1186.0,1246.0,1317.0,1333.0,1338.0,1401.0,1427.0,1496.0,1513.0,1589.0
job 4,76.0,115.0,180.0,328.0,347.0,401.0,447.0,502.0,631.0,711.0,756.0,800.0,942.0,1018.0,1072.0,1110.0,1174.0,1280.0,1328.0,1415.0
job 5,208.0,353.0,480.0,512.0,528.0,533.0,543.0,674.0,763.0,821.0,840.0,1018.0,1088.0,1277.0,1355.0,1380.0,1426.0,1459.0,1479.0,1571.0
job 6,0.0,70.0,163.0,201.0,314.0,400.0,653.0,785.0,830.0,1085.0,1180.0,1244.0,1280.0,1288.0,1337.0,1404.0,1442.0,1473.0,1511.0,1618.0
job 7,0.0,128.0,159.0,244.0,316.0,411.0,533.0,588.0,649.0,711.0,888.0,935.0,1104.0,1132.0,1216.0,1294.0,1361.0,1373.0,1406.0,1496.0
job 8,0.0,59.0,156.0,253.0,381.0,400.0,445.0,478.0,864.0,973.0,1012.0,1058.0,1110.0,1132.0,1197.0,1288.0,1356.0,1425.0,1479.0,1537.0
job 9,0.0,125.0,153.0,156.0,188.0,282.0,373.0,468.0,550.0,585.0,618.0,631.0,633.0,651.0,800.0,962.0,1194.0,1288.0,1542.0,1570.0
job 10,0.0,44.0,117.0,445.0,512.0,575.0,630.0,697.0,717.0,761.0,876.0,960.0,1086.0,1162.0,1305.0,1404.0,1480.0,1503.0,1575.0,1605.0
job 11,0.0,201.0,283.0,381.0,449.0,466.0,540.0,618.0,697.0,795.0,974.0,1044.0,1137.0,1148.0,1161.0,1237.0,1397.0,1427.0,1571.0,1642.0
job 12,18.0,75.0,153.0,333.0,450.0,586.0,768.0,850.0,923.0,933.0,983.0,1018.0,1086.0,1204.0,1236.0,1304.0,1338.0,1547.0,1618.0,1666.0
job 13,0.0,11.0,101.0,259.0,326.0,373.0,449.0,550.0,626.0,634.0,674.0,850.0,876.0,926.0,975.0,1058.0,1072.0,1236.0,1281.0,1473.0
job 14,72.0,163.0,179.0,282.0,351.0,371.0,447.0,466.0,621.0,653.0,749.0,763.0,1054.0,1148.0,1172.0,1224.0,1226.0,1338.0,1411.0,1560.0
job 15,0.0,76.0,171.0,212.0,283.0,304.0,328.0,411.0,439.0,567.0,642.0,682.0,723.0,778.0,844.0,942.0,1020.0,1119.0,1197.0,1294.0
job 16,60.0,126.0,180.0,201.0,214.0,238.0,261.0,316.0,363.0,452.0,550.0,588.0,642.0,717.0,785.0,882.0,1244.0,1442.0,1463.0,1523.0
job 17,0.0,116.0,188.0,293.0,352.0,450.0,493.0,550.0,596.0,694.0,711.0,1248.0,1277.0,1380.0,1415.0,1436.0,1472.0,1504.0,1560.0,1576.0
job 18,0.0,85.0,179.0,201.0,363.0,528.0,533.0,575.0,623.0,719.0,747.0,878.0,927.0,1155.0,1216.0,1436.0,1501.0,1513.0,1598.0,1627.0
job 19,0.0,84.0,110.0,258.0,297.0,395.0,468.0,532.0,603.0,632.0,766.0,850.0,910.0,933.0,1072.0,1272.0,1317.0,1406.0,1415.0,1537.0
