makespan,tensor(1595.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,116.0,137.0,230.0,473.0,545.0,613.0,699.0,767.0,834.0,902.0,959.0,1011.0,1085.0,1131.0,1271.0,1370.0,1411.0,1432.0,1525.0
job 1,0.0,107.0,151.0,197.0,300.0,331.0,417.0,471.0,555.0,618.0,703.0,919.0,957.0,969.0,1063.0,1071.0,1227.0,1271.0,1497.0,1543.0
job 2,0.0,67.0,126.0,151.0,239.0,400.0,401.0,426.0,541.0,636.0,669.0,677.0,769.0,797.0,826.0,949.0,957.0,1410.0,1506.0,1526.0
job 3,0.0,54.0,103.0,186.0,456.0,471.0,504.0,582.0,647.0,659.0,692.0,725.0,1014.0,1109.0,1132.0,1155.0,1199.0,1271.0,1346.0,1426.0
job 4,24.0,72.0,87.0,136.0,201.0,247.0,291.0,336.0,468.0,611.0,621.0,699.0,767.0,977.0,1054.0,1151.0,1173.0,1346.0,1449.0,1581.0
job 5,225.0,247.0,293.0,329.0,391.0,467.0,558.0,611.0,696.0,813.0,866.0,1007.0,1059.0,1101.0,1186.0,1248.0,1299.0,1434.0,1449.0,1525.0
job 6,0.0,23.0,110.0,118.0,132.0,336.0,476.0,506.0,582.0,659.0,812.0,935.0,1032.0,1053.0,1141.0,1212.0,1270.0,1287.0,1345.0,1399.0
job 7,0.0,86.0,99.0,194.0,203.0,470.0,497.0,585.0,647.0,739.0,812.0,813.0,830.0,902.0,1054.0,1129.0,1206.0,1257.0,1272.0,1438.0
job 8,0.0,111.0,232.0,329.0,368.0,509.0,588.0,626.0,641.0,669.0,699.0,891.0,919.0,962.0,981.0,1085.0,1108.0,1202.0,1271.0,1494.0
job 9,0.0,86.0,110.0,203.0,280.0,382.0,465.0,501.0,671.0,699.0,752.0,822.0,891.0,966.0,969.0,977.0,1044.0,1055.0,1287.0,1380.0
job 10,0.0,14.0,71.0,112.0,356.0,361.0,435.0,454.0,515.0,604.0,648.0,671.0,769.0,825.0,923.0,998.0,1124.0,1187.0,1257.0,1345.0
job 11,0.0,72.0,177.0,186.0,261.0,356.0,359.0,376.0,468.0,507.0,594.0,759.0,829.0,1054.0,1117.0,1201.0,1299.0,1380.0,1426.0,1525.0
job 12,0.0,231.0,326.0,396.0,604.0,671.0,725.0,813.0,909.0,938.0,971.0,1115.0,1212.0,1219.0,1225.0,1272.0,1370.0,1432.0,1448.0,1544.0
job 13,0.0,55.0,194.0,290.0,336.0,406.0,490.0,558.0,590.0,739.0,822.0,875.0,949.0,966.0,1017.0,1109.0,1179.0,1220.0,1294.0,1363.0
job 14,0.0,14.0,102.0,261.0,329.0,401.0,465.0,576.0,618.0,797.0,925.0,935.0,1004.0,1013.0,1100.0,1103.0,1270.0,1290.0,1470.0,1507.0
job 15,23.0,54.0,325.0,368.0,423.0,499.0,548.0,585.0,658.0,681.0,816.0,998.0,1032.0,1131.0,1150.0,1167.0,1363.0,1448.0,1482.0,1553.0
job 16,0.0,230.0,423.0,504.0,515.0,548.0,607.0,804.0,900.0,967.0,976.0,1014.0,1051.0,1129.0,1155.0,1166.0,1187.0,1227.0,1341.0,1549.0
job 17,25.0,118.0,169.0,188.0,283.0,293.0,461.0,509.0,594.0,675.0,760.0,864.0,1033.0,1120.0,1196.0,1262.0,1341.0,1347.0,1363.0,1426.0
job 18,55.0,137.0,280.0,329.0,388.0,394.0,461.0,590.0,671.0,715.0,770.0,891.0,976.0,1071.0,1117.0,1123.0,1148.0,1202.0,1290.0,1438.0
job 19,87.0,126.0,200.0,232.0,260.0,291.0,388.0,476.0,634.0,900.0,927.0,967.0,1044.0,1120.0,1220.0,1284.0,1388.0,1432.0,1470.0,1539.0
