makespan,tensor(1631.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,105.0,180.0,231.0,321.0,369.0,463.0,512.0,550.0,593.0,696.0,815.0,862.0,897.0,1025.0,1233.0,1418.0,1453.0,1531.0,1571.0
job 1,28.0,206.0,268.0,306.0,369.0,395.0,424.0,507.0,605.0,779.0,815.0,898.0,1036.0,1106.0,1161.0,1214.0,1241.0,1300.0,1373.0,1386.0
job 2,0.0,122.0,237.0,332.0,595.0,667.0,676.0,803.0,895.0,982.0,1060.0,1110.0,1186.0,1187.0,1228.0,1313.0,1371.0,1490.0,1545.0,1571.0
job 3,157.0,176.0,207.0,218.0,248.0,310.0,367.0,391.0,458.0,469.0,512.0,615.0,699.0,802.0,848.0,920.0,1003.0,1133.0,1280.0,1398.0
job 4,0.0,22.0,115.0,241.0,391.0,458.0,516.0,657.0,862.0,952.0,962.0,1098.0,1170.0,1271.0,1287.0,1360.0,1420.0,1442.0,1536.0,1545.0
job 5,0.0,82.0,94.0,164.0,174.0,182.0,217.0,330.0,401.0,449.0,533.0,642.0,702.0,796.0,886.0,1051.0,1106.0,1355.0,1433.0,1536.0
job 6,0.0,88.0,146.0,188.0,268.0,305.0,376.0,394.0,424.0,501.0,585.0,643.0,681.0,706.0,754.0,800.0,895.0,987.0,1060.0,1252.0
job 7,74.0,90.0,157.0,241.0,287.0,428.0,449.0,555.0,566.0,630.0,717.0,802.0,806.0,1134.0,1228.0,1249.0,1252.0,1349.0,1412.0,1530.0
job 8,0.0,66.0,113.0,137.0,309.0,340.0,351.0,541.0,893.0,953.0,962.0,1018.0,1122.0,1167.0,1226.0,1317.0,1441.0,1471.0,1515.0,1548.0
job 9,0.0,45.0,82.0,143.0,237.0,367.0,446.0,539.0,582.0,657.0,665.0,796.0,862.0,966.0,1022.0,1156.0,1222.0,1298.0,1373.0,1418.0
job 10,0.0,72.0,146.0,275.0,376.0,474.0,533.0,628.0,686.0,733.0,839.0,919.0,979.0,982.0,1104.0,1133.0,1218.0,1251.0,1360.0,1398.0
job 11,0.0,77.0,115.0,200.0,357.0,381.0,742.0,865.0,1063.0,1120.0,1122.0,1134.0,1204.0,1317.0,1414.0,1493.0,1568.0,1586.0,1598.0,1616.0
job 12,0.0,74.0,153.0,207.0,249.0,332.0,466.0,476.0,550.0,565.0,628.0,682.0,749.0,1042.0,1203.0,1241.0,1313.0,1370.0,1497.0,1588.0
job 13,0.0,22.0,42.0,85.0,137.0,216.0,273.0,304.0,351.0,363.0,456.0,732.0,904.0,1158.0,1233.0,1317.0,1355.0,1453.0,1487.0,1536.0
job 14,0.0,90.0,143.0,206.0,285.0,539.0,595.0,630.0,686.0,779.0,825.0,886.0,901.0,937.0,1022.0,1114.0,1226.0,1258.0,1332.0,1542.0
job 15,0.0,174.0,213.0,274.0,310.0,507.0,575.0,615.0,733.0,808.0,839.0,974.0,1003.0,1021.0,1040.0,1120.0,1370.0,1451.0,1458.0,1524.0
job 16,77.0,265.0,363.0,389.0,401.0,490.0,507.0,612.0,659.0,687.0,732.0,746.0,812.0,913.0,957.0,1042.0,1187.0,1285.0,1447.0,1536.0
job 17,188.0,249.0,330.0,416.0,566.0,602.0,612.0,696.0,882.0,938.0,1016.0,1025.0,1063.0,1083.0,1116.0,1209.0,1225.0,1300.0,1370.0,1493.0
job 18,232.0,273.0,287.0,320.0,424.0,463.0,643.0,862.0,957.0,985.0,1038.0,1112.0,1133.0,1198.0,1271.0,1287.0,1403.0,1435.0,1458.0,1497.0
job 19,0.0,42.0,72.0,157.0,410.0,502.0,593.0,642.0,667.0,681.0,702.0,749.0,751.0,791.0,887.0,987.0,1018.0,1060.0,1157.0,1251.0
