makespan,tensor(1658.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,302.0,319.0,408.0,482.0,525.0,565.0,575.0,638.0,807.0,849.0,961.0,1050.0,1136.0,1179.0,1351.0,1428.0,1455.0,1471.0,1524.0,1594.0
job 1,0.0,18.0,43.0,71.0,144.0,217.0,306.0,368.0,407.0,435.0,482.0,538.0,706.0,789.0,849.0,880.0,953.0,1049.0,1220.0,1414.0
job 2,0.0,61.0,77.0,260.0,398.0,482.0,492.0,522.0,697.0,816.0,911.0,926.0,960.0,980.0,1227.0,1267.0,1359.0,1422.0,1477.0,1520.0
job 3,21.0,45.0,132.0,203.0,256.0,279.0,609.0,677.0,706.0,726.0,762.0,837.0,863.0,868.0,880.0,1011.0,1026.0,1123.0,1561.0,1585.0
job 4,0.0,94.0,176.0,196.0,285.0,532.0,594.0,741.0,808.0,875.0,905.0,990.0,1006.0,1028.0,1136.0,1177.0,1211.0,1305.0,1404.0,1445.0
job 5,65.0,168.0,256.0,346.0,385.0,450.0,525.0,585.0,676.0,774.0,792.0,868.0,911.0,930.0,952.0,964.0,1069.0,1141.0,1165.0,1511.0
job 6,0.0,21.0,94.0,154.0,200.0,254.0,332.0,363.0,780.0,857.0,952.0,1005.0,1059.0,1125.0,1271.0,1300.0,1335.0,1446.0,1502.0,1516.0
job 7,0.0,93.0,156.0,214.0,257.0,303.0,563.0,615.0,656.0,689.0,774.0,815.0,915.0,943.0,1083.0,1165.0,1230.0,1382.0,1517.0,1520.0
job 8,0.0,62.0,209.0,526.0,584.0,634.0,662.0,778.0,816.0,862.0,905.0,992.0,1073.0,1228.0,1280.0,1300.0,1421.0,1501.0,1556.0,1579.0
job 9,0.0,11.0,26.0,79.0,121.0,187.0,209.0,325.0,376.0,439.0,524.0,620.0,662.0,945.0,1034.0,1039.0,1079.0,1211.0,1365.0,1466.0
job 10,0.0,62.0,156.0,222.0,304.0,336.0,413.0,482.0,617.0,689.0,748.0,1006.0,1125.0,1174.0,1216.0,1339.0,1404.0,1421.0,1520.0,1594.0
job 11,0.0,594.0,685.0,748.0,752.0,755.0,792.0,828.0,879.0,930.0,1034.0,1083.0,1099.0,1145.0,1150.0,1294.0,1342.0,1422.0,1538.0,1617.0
job 12,0.0,76.0,168.0,222.0,260.0,368.0,408.0,445.0,480.0,552.0,595.0,702.0,724.0,828.0,1129.0,1191.0,1211.0,1226.0,1228.0,1325.0
job 13,0.0,48.0,176.0,270.0,304.0,398.0,440.0,524.0,588.0,685.0,752.0,859.0,915.0,992.0,1027.0,1069.0,1098.0,1334.0,1471.0,1568.0
job 14,18.0,76.0,165.0,276.0,360.0,435.0,492.0,584.0,677.0,741.0,835.0,865.0,961.0,1003.0,1145.0,1228.0,1295.0,1339.0,1496.0,1516.0
job 15,0.0,124.0,217.0,302.0,360.0,412.0,431.0,526.0,569.0,588.0,620.0,702.0,853.0,927.0,1003.0,1092.0,1208.0,1298.0,1395.0,1527.0
job 16,79.0,171.0,241.0,336.0,413.0,480.0,565.0,634.0,717.0,807.0,857.0,945.0,1026.0,1092.0,1114.0,1120.0,1186.0,1216.0,1227.0,1290.0
job 17,183.0,276.0,297.0,383.0,439.0,532.0,538.0,629.0,732.0,808.0,922.0,1011.0,1027.0,1122.0,1174.0,1290.0,1295.0,1412.0,1510.0,1586.0
job 18,45.0,48.0,165.0,172.0,639.0,852.0,936.0,986.0,1009.0,1114.0,1177.0,1250.0,1294.0,1298.0,1351.0,1369.0,1403.0,1466.0,1468.0,1568.0
job 19,7.0,90.0,155.0,306.0,445.0,687.0,835.0,892.0,898.0,936.0,950.0,1043.0,1207.0,1298.0,1334.0,1365.0,1445.0,1510.0,1586.0,1607.0
