makespan,2056.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,84.0,187.0,238.0,265.0,303.0,308.0,381.0,464.0,630.0,710.0,774.0,935.0,985.0,1131.0,1227.0,1353.0,1498.0,1552.0,1607.0
job 1,23.0,149.0,437.0,570.0,571.0,658.0,778.0,833.0,892.0,1018.0,1258.0,1341.0,1559.0,1568.0,1653.0,1656.0,1710.0,1819.0,1864.0,1912.0
job 2,196.0,237.0,240.0,278.0,368.0,398.0,464.0,573.0,637.0,673.0,817.0,936.0,977.0,1235.0,1333.0,1412.0,1640.0,1688.0,1875.0,1969.0
job 3,132.0,215.0,283.0,352.0,484.0,570.0,584.0,727.0,883.0,966.0,1025.0,1121.0,1193.0,1282.0,1330.0,1552.0,1640.0,1648.0,1740.0,1860.0
job 4,9.0,75.0,132.0,158.0,297.0,514.0,704.0,754.0,788.0,863.0,902.0,976.0,1064.0,1215.0,1420.0,1490.0,1642.0,1647.0,1656.0,1718.0
job 5,71.0,111.0,265.0,313.0,387.0,465.0,551.0,559.0,607.0,673.0,706.0,763.0,788.0,873.0,978.0,1066.0,1145.0,1215.0,1330.0,1428.0
job 6,0.0,121.0,339.0,437.0,457.0,550.0,798.0,860.0,935.0,1024.0,1169.0,1284.0,1505.0,1593.0,1613.0,1726.0,1819.0,1824.0,1910.0,1973.0
job 7,0.0,50.0,112.0,187.0,278.0,319.0,482.0,559.0,774.0,924.0,973.0,978.0,1047.0,1227.0,1288.0,1323.0,1421.0,1481.0,1574.0,1576.0
job 8,175.0,257.0,332.0,372.0,499.0,561.0,613.0,805.0,883.0,891.0,1093.0,1121.0,1193.0,1333.0,1582.0,1805.0,1897.0,1916.0,1928.0,1941.0
job 9,50.0,146.0,237.0,303.0,398.0,530.0,532.0,653.0,819.0,917.0,1066.0,1195.0,1289.0,1471.0,1486.0,1653.0,1749.0,1849.0,1937.0,1975.0
job 10,0.0,23.0,71.0,147.0,190.0,332.0,412.0,565.0,682.0,790.0,918.0,992.0,1145.0,1210.0,1269.0,1490.0,1582.0,1650.0,1725.0,1805.0
job 11,104.0,161.0,296.0,346.0,465.0,556.0,627.0,658.0,753.0,860.0,950.0,974.0,1025.0,1114.0,1206.0,1390.0,1593.0,1642.0,1756.0,1818.0
job 12,215.0,279.0,346.0,369.0,412.0,710.0,805.0,819.0,875.0,950.0,976.0,1023.0,1148.0,1194.0,1282.0,1304.0,1327.0,1340.0,1421.0,1498.0
job 13,0.0,238.0,296.0,444.0,532.0,754.0,834.0,840.0,932.0,977.0,1006.0,1104.0,1341.0,1390.0,1471.0,1552.0,1656.0,1726.0,1932.0,1995.0
job 14,0.0,9.0,98.0,170.0,229.0,360.0,444.0,537.0,613.0,734.0,774.0,779.0,1014.0,1107.0,1288.0,1347.0,1506.0,1653.0,1740.0,1825.0
job 15,0.0,146.0,147.0,158.0,503.0,516.0,524.0,663.0,738.0,891.0,918.0,1062.0,1206.0,1397.0,1673.0,1805.0,1818.0,1825.0,1910.0,1950.0
job 16,51.0,111.0,296.0,349.0,529.0,656.0,704.0,828.0,924.0,1020.0,1107.0,1108.0,1323.0,1420.0,1447.0,1568.0,1653.0,1825.0,1912.0,1984.0
job 17,112.0,175.0,232.0,289.0,457.0,530.0,571.0,578.0,627.0,680.0,767.0,1024.0,1140.0,1167.0,1267.0,1412.0,1552.0,1678.0,1769.0,1950.0
job 18,0.0,257.0,411.0,524.0,610.0,666.0,694.0,778.0,844.0,865.0,1012.0,1093.0,1139.0,1206.0,1245.0,1415.0,1505.0,1749.0,1805.0,1875.0
job 19,122.0,229.0,283.0,360.0,556.0,630.0,834.0,865.0,874.0,926.0,1090.0,1094.0,1150.0,1194.0,1195.0,1249.0,1486.0,1607.0,1703.0,1785.0
