makespan,1912.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,148.0,246.0,249.0,329.0,375.0,426.0,489.0,565.0,661.0,667.0,695.0,733.0,841.0,882.0,904.0,996.0,997.0,1027.0,1116.0
job 1,0.0,187.0,251.0,325.0,348.0,376.0,448.0,571.0,667.0,695.0,1030.0,1214.0,1297.0,1510.0,1549.0,1611.0,1660.0,1726.0,1793.0,1858.0
job 2,169.0,263.0,318.0,407.0,434.0,518.0,657.0,730.0,737.0,774.0,1109.0,1165.0,1251.0,1285.0,1337.0,1536.0,1624.0,1721.0,1807.0,1838.0
job 3,163.0,257.0,327.0,458.0,459.0,562.0,697.0,858.0,901.0,1096.0,1116.0,1168.0,1200.0,1229.0,1321.0,1429.0,1461.0,1585.0,1600.0,1631.0
job 4,0.0,107.0,179.0,267.0,463.0,667.0,746.0,901.0,933.0,948.0,1045.0,1096.0,1409.0,1486.0,1536.0,1631.0,1711.0,1787.0,1789.0,1820.0
job 5,240.0,326.0,375.0,488.0,571.0,616.0,761.0,948.0,1042.0,1109.0,1149.0,1216.0,1389.0,1416.0,1473.0,1624.0,1648.0,1679.0,1752.0,1772.0
job 6,242.0,335.0,497.0,598.0,644.0,739.0,822.0,888.0,1033.0,1099.0,1142.0,1243.0,1389.0,1472.0,1535.0,1627.0,1664.0,1697.0,1776.0,1781.0
job 7,0.0,73.0,112.0,196.0,331.0,459.0,612.0,676.0,746.0,757.0,862.0,951.0,1098.0,1311.0,1409.0,1514.0,1585.0,1622.0,1702.0,1714.0
job 8,66.0,102.0,197.0,263.0,414.0,507.0,590.0,661.0,752.0,857.0,997.0,1057.0,1200.0,1272.0,1304.0,1346.0,1535.0,1550.0,1557.0,1679.0
job 9,0.0,35.0,97.0,175.0,287.0,507.0,674.0,731.0,764.0,900.0,1031.0,1089.0,1110.0,1192.0,1296.0,1305.0,1321.0,1389.0,1472.0,1506.0
job 10,119.0,153.0,249.0,376.0,495.0,552.0,566.0,667.0,764.0,862.0,888.0,984.0,1033.0,1083.0,1146.0,1273.0,1389.0,1486.0,1620.0,1696.0
job 11,19.0,63.0,138.0,169.0,326.0,494.0,516.0,632.0,697.0,761.0,795.0,819.0,910.0,957.0,1045.0,1171.0,1258.0,1325.0,1370.0,1372.0
job 12,0.0,34.0,119.0,140.0,174.0,179.0,265.0,401.0,441.0,531.0,737.0,845.0,918.0,976.0,1190.0,1297.0,1365.0,1471.0,1540.0,1622.0
job 13,0.0,72.0,76.0,172.0,238.0,329.0,441.0,494.0,561.0,685.0,933.0,1030.0,1052.0,1083.0,1142.0,1156.0,1308.0,1385.0,1438.0,1478.0
job 14,0.0,73.0,155.0,183.0,251.0,265.0,431.0,473.0,648.0,674.0,783.0,869.0,939.0,943.0,979.0,1109.0,1190.0,1231.0,1438.0,1550.0
job 15,0.0,11.0,112.0,174.0,318.0,410.0,463.0,537.0,591.0,648.0,697.0,769.0,816.0,840.0,845.0,1119.0,1210.0,1258.0,1385.0,1389.0
job 16,63.0,146.0,269.0,330.0,385.0,426.0,475.0,598.0,657.0,705.0,777.0,845.0,897.0,1052.0,1149.0,1272.0,1321.0,1382.0,1443.0,1532.0
job 17,72.0,108.0,163.0,335.0,401.0,482.0,691.0,697.0,795.0,910.0,1044.0,1151.0,1321.0,1325.0,1420.0,1517.0,1581.0,1627.0,1724.0,1726.0
job 18,128.0,224.0,226.0,240.0,403.0,431.0,562.0,594.0,652.0,832.0,943.0,987.0,1012.0,1024.0,1031.0,1080.0,1219.0,1277.0,1344.0,1382.0
job 19,0.0,97.0,224.0,242.0,410.0,421.0,448.0,514.0,562.0,731.0,882.0,976.0,1026.0,1046.0,1138.0,1181.0,1251.0,1370.0,1389.0,1471.0
