makespan,2056.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,81.0,246.0,601.0,664.0,705.0,809.0,869.0,881.0,986.0,1051.0,1209.0,1301.0,1344.0,1364.0,1404.0,1446.0,1457.0,1528.0,1603.0
job 1,166.0,234.0,350.0,422.0,621.0,690.0,697.0,716.0,863.0,878.0,995.0,1084.0,1123.0,1189.0,1393.0,1554.0,1621.0,1629.0,1756.0,1801.0
job 2,0.0,29.0,157.0,275.0,372.0,517.0,631.0,806.0,941.0,952.0,1253.0,1299.0,1327.0,1424.0,1506.0,1584.0,1609.0,1627.0,1794.0,1839.0
job 3,31.0,82.0,257.0,405.0,498.0,584.0,647.0,663.0,912.0,995.0,1044.0,1061.0,1116.0,1172.0,1293.0,1379.0,1473.0,1686.0,1760.0,1855.0
job 4,211.0,252.0,324.0,350.0,363.0,664.0,761.0,857.0,908.0,1200.0,1348.0,1353.0,1425.0,1669.0,1746.0,1756.0,1794.0,1939.0,1956.0,1963.0
job 5,0.0,131.0,187.0,340.0,498.0,517.0,657.0,685.0,716.0,777.0,854.0,924.0,1051.0,1137.0,1261.0,1353.0,1387.0,1396.0,1420.0,1424.0
job 6,2.0,39.0,137.0,366.0,423.0,483.0,534.0,584.0,768.0,891.0,1035.0,1071.0,1083.0,1176.0,1189.0,1355.0,1511.0,1596.0,1642.0,1758.0
job 7,12.0,62.0,157.0,195.0,222.0,223.0,574.0,601.0,633.0,703.0,869.0,912.0,1121.0,1209.0,1383.0,1426.0,1496.0,1800.0,1829.0,1913.0
job 8,32.0,504.0,716.0,1026.0,1124.0,1215.0,1259.0,1261.0,1431.0,1506.0,1554.0,1631.0,1697.0,1777.0,1793.0,1794.0,1910.0,1966.0,1981.0,1990.0
job 9,150.0,236.0,243.0,315.0,324.0,340.0,426.0,505.0,760.0,767.0,856.0,863.0,904.0,964.0,1136.0,1213.0,1305.0,1429.0,1685.0,1862.0
job 10,62.0,154.0,223.0,300.0,571.0,724.0,740.0,818.0,953.0,1035.0,1137.0,1196.0,1253.0,1305.0,1496.0,1586.0,1689.0,1839.0,1864.0,1933.0
job 11,165.0,300.0,457.0,533.0,581.0,718.0,823.0,911.0,996.0,1122.0,1287.0,1368.0,1383.0,1396.0,1462.0,1538.0,1560.0,1691.0,1864.0,1944.0
job 12,103.0,423.0,504.0,535.0,668.0,673.0,823.0,924.0,970.0,984.0,1124.0,1259.0,1355.0,1379.0,1512.0,1697.0,1778.0,1800.0,1882.0,1948.0
job 13,157.0,319.0,533.0,621.0,630.0,778.0,809.0,895.0,911.0,971.0,1282.0,1315.0,1334.0,1431.0,1462.0,1512.0,1621.0,1669.0,1778.0,1862.0
job 14,234.0,366.0,496.0,586.0,588.0,647.0,764.0,952.0,1026.0,1053.0,1188.0,1360.0,1431.0,1491.0,1586.0,1622.0,1760.0,1772.0,1781.0,1889.0
job 15,0.0,12.0,14.0,103.0,349.0,378.0,440.0,458.0,767.0,823.0,895.0,989.0,1123.0,1215.0,1290.0,1299.0,1334.0,1426.0,1455.0,1746.0
job 16,0.0,69.0,71.0,184.0,236.0,293.0,380.0,435.0,586.0,631.0,734.0,845.0,887.0,893.0,986.0,1197.0,1349.0,1455.0,1473.0,1491.0
job 17,4.0,44.0,110.0,137.0,187.0,332.0,406.0,496.0,549.0,667.0,705.0,709.0,764.0,857.0,953.0,1137.0,1172.0,1233.0,1423.0,1609.0
job 18,0.0,66.0,252.0,349.0,406.0,502.0,505.0,593.0,709.0,797.0,890.0,908.0,1039.0,1315.0,1393.0,1425.0,1511.0,1571.0,1644.0,1719.0
job 19,0.0,2.0,30.0,102.0,223.0,315.0,359.0,372.0,435.0,505.0,728.0,778.0,940.0,950.0,996.0,1083.0,1121.0,1291.0,1360.0,1383.0
