makespan,tensor(1680.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,38.0,134.0,282.0,316.0,350.0,406.0,438.0,460.0,541.0,619.0,732.0,774.0,813.0,905.0,1218.0,1296.0,1462.0,1504.0,1523.0
job 1,0.0,49.0,163.0,250.0,328.0,330.0,346.0,546.0,682.0,750.0,790.0,829.0,927.0,971.0,992.0,994.0,1042.0,1138.0,1285.0,1533.0
job 2,20.0,156.0,347.0,390.0,486.0,530.0,553.0,634.0,640.0,732.0,742.0,792.0,882.0,1057.0,1325.0,1363.0,1447.0,1486.0,1534.0,1613.0
job 3,0.0,67.0,123.0,151.0,185.0,226.0,281.0,335.0,399.0,473.0,557.0,620.0,698.0,786.0,860.0,1036.0,1073.0,1093.0,1118.0,1128.0
job 4,20.0,64.0,131.0,163.0,250.0,294.0,392.0,547.0,579.0,785.0,952.0,1046.0,1098.0,1172.0,1260.0,1378.0,1420.0,1497.0,1559.0,1575.0
job 5,125.0,209.0,322.0,375.0,570.0,655.0,697.0,755.0,836.0,901.0,909.0,916.0,971.0,987.0,1098.0,1149.0,1197.0,1327.0,1538.0,1574.0
job 6,0.0,79.0,152.0,163.0,177.0,250.0,293.0,390.0,438.0,448.0,527.0,636.0,685.0,695.0,737.0,784.0,850.0,971.0,1042.0,1146.0
job 7,177.0,219.0,310.0,369.0,424.0,467.0,528.0,536.0,757.0,955.0,1044.0,1058.0,1102.0,1118.0,1166.0,1185.0,1239.0,1373.0,1420.0,1518.0
job 8,74.0,104.0,137.0,235.0,354.0,527.0,584.0,616.0,627.0,630.0,966.0,1001.0,1098.0,1142.0,1208.0,1262.0,1300.0,1388.0,1509.0,1542.0
job 9,0.0,20.0,73.0,425.0,447.0,469.0,578.0,600.0,991.0,1152.0,1208.0,1263.0,1367.0,1452.0,1460.0,1462.0,1540.0,1567.0,1648.0,1668.0
job 10,0.0,52.0,209.0,316.0,328.0,392.0,503.0,527.0,685.0,846.0,880.0,974.0,1028.0,1172.0,1332.0,1427.0,1436.0,1450.0,1506.0,1573.0
job 11,153.0,271.0,350.0,433.0,447.0,486.0,550.0,559.0,583.0,654.0,663.0,698.0,700.0,766.0,846.0,933.0,966.0,1068.0,1200.0,1358.0
job 12,79.0,151.0,177.0,229.0,246.0,344.0,448.0,503.0,520.0,616.0,663.0,676.0,696.0,757.0,774.0,850.0,943.0,1300.0,1486.0,1559.0
job 13,0.0,67.0,153.0,444.0,995.0,1082.0,1096.0,1152.0,1166.0,1180.0,1216.0,1286.0,1292.0,1325.0,1363.0,1412.0,1447.0,1454.0,1497.0,1540.0
job 14,0.0,74.0,185.0,271.0,277.0,389.0,514.0,655.0,736.0,785.0,882.0,894.0,919.0,952.0,999.0,1068.0,1146.0,1218.0,1452.0,1506.0
job 15,38.0,71.0,152.0,233.0,247.0,316.0,411.0,431.0,502.0,616.0,697.0,700.0,892.0,959.0,960.0,970.0,1109.0,1240.0,1352.0,1440.0
job 16,139.0,156.0,433.0,530.0,570.0,633.0,682.0,836.0,843.0,869.0,987.0,1057.0,1138.0,1292.0,1367.0,1471.0,1490.0,1567.0,1662.0,1667.0
job 17,0.0,64.0,217.0,296.0,348.0,446.0,600.0,633.0,706.0,790.0,882.0,926.0,995.0,1093.0,1102.0,1196.0,1300.0,1351.0,1380.0,1470.0
job 18,0.0,71.0,296.0,344.0,369.0,440.0,445.0,528.0,546.0,641.0,726.0,992.0,1044.0,1046.0,1262.0,1327.0,1352.0,1436.0,1518.0,1613.0
job 19,0.0,2.0,166.0,247.0,289.0,351.0,395.0,467.0,552.0,627.0,641.0,662.0,710.0,784.0,859.0,994.0,1028.0,1102.0,1447.0,1522.0
