makespan,1954.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,94.0,147.0,203.0,284.0,561.0,650.0,721.0,907.0,942.0,1052.0,1113.0,1297.0,1300.0,1330.0,1416.0,1452.0,1589.0,1676.0,1681.0,1696.0
job 1,93.0,98.0,200.0,303.0,375.0,426.0,470.0,548.0,648.0,687.0,877.0,1113.0,1332.0,1365.0,1558.0,1577.0,1653.0,1799.0,1838.0,1912.0
job 2,0.0,1.0,133.0,280.0,388.0,475.0,733.0,837.0,877.0,1030.0,1091.0,1177.0,1215.0,1312.0,1407.0,1510.0,1562.0,1681.0,1748.0,1808.0
job 3,19.0,90.0,130.0,203.0,508.0,632.0,710.0,748.0,827.0,907.0,1024.0,1115.0,1211.0,1287.0,1424.0,1501.0,1590.0,1727.0,1822.0,1893.0
job 4,55.0,122.0,159.0,205.0,310.0,407.0,545.0,632.0,694.0,960.0,1085.0,1095.0,1109.0,1239.0,1332.0,1487.0,1525.0,1529.0,1661.0,1727.0
job 5,0.0,13.0,131.0,145.0,197.0,425.0,500.0,533.0,612.0,771.0,920.0,1001.0,1036.0,1108.0,1214.0,1314.0,1380.0,1411.0,1426.0,1473.0
job 6,0.0,86.0,106.0,212.0,258.0,397.0,458.0,705.0,773.0,831.0,907.0,1218.0,1312.0,1388.0,1463.0,1487.0,1503.0,1555.0,1630.0,1658.0
job 7,95.0,108.0,173.0,278.0,407.0,425.0,458.0,646.0,733.0,791.0,834.0,919.0,932.0,995.0,1159.0,1365.0,1483.0,1581.0,1589.0,1659.0
job 8,0.0,152.0,258.0,269.0,278.0,389.0,456.0,503.0,561.0,748.0,1003.0,1088.0,1122.0,1221.0,1388.0,1402.0,1464.0,1504.0,1562.0,1630.0
job 9,0.0,13.0,93.0,101.0,171.0,262.0,327.0,336.0,465.0,570.0,744.0,920.0,942.0,1117.0,1214.0,1267.0,1403.0,1581.0,1632.0,1653.0
job 10,0.0,21.0,98.0,147.0,181.0,219.0,351.0,358.0,388.0,413.0,445.0,451.0,517.0,601.0,648.0,665.0,693.0,730.0,846.0,870.0
job 11,0.0,19.0,66.0,152.0,268.0,336.0,463.0,549.0,646.0,731.0,763.0,804.0,943.0,1093.0,1215.0,1265.0,1402.0,1483.0,1577.0,1748.0
job 12,133.0,211.0,303.0,327.0,500.0,508.0,570.0,665.0,710.0,716.0,786.0,910.0,1023.0,1114.0,1220.0,1320.0,1431.0,1504.0,1618.0,1661.0
job 13,52.0,279.0,351.0,451.0,545.0,636.0,687.0,780.0,813.0,932.0,1030.0,1177.0,1292.0,1385.0,1464.0,1601.0,1671.0,1712.0,1822.0,1838.0
job 14,13.0,55.0,243.0,401.0,457.0,503.0,546.0,581.0,645.0,716.0,781.0,844.0,907.0,1001.0,1095.0,1210.0,1255.0,1380.0,1411.0,1452.0
job 15,145.0,286.0,353.0,401.0,476.0,548.0,608.0,650.0,923.0,960.0,1011.0,1109.0,1177.0,1267.0,1299.0,1426.0,1443.0,1536.0,1649.0,1736.0
job 16,108.0,131.0,275.0,372.0,492.0,561.0,631.0,677.0,693.0,767.0,813.0,844.0,1011.0,1023.0,1041.0,1066.0,1147.0,1211.0,1226.0,1320.0
job 17,61.0,94.0,331.0,375.0,457.0,475.0,577.0,699.0,716.0,780.0,824.0,893.0,1006.0,1085.0,1166.0,1233.0,1373.0,1525.0,1614.0,1741.0
job 18,132.0,216.0,358.0,397.0,406.0,463.0,616.0,705.0,834.0,942.0,943.0,1019.0,1174.0,1240.0,1255.0,1290.0,1346.0,1444.0,1463.0,1554.0
job 19,0.0,18.0,66.0,100.0,216.0,243.0,249.0,304.0,398.0,533.0,547.0,665.0,763.0,942.0,953.0,1088.0,1147.0,1157.0,1300.0,1345.0
