makespan,2025.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,7.0,8.0,39.0,125.0,165.0,328.0,468.0,532.0,542.0,590.0,671.0,749.0,944.0,1031.0,1097.0,1335.0,1384.0,1476.0,1539.0
job 1,0.0,32.0,137.0,228.0,377.0,440.0,532.0,653.0,766.0,987.0,1079.0,1199.0,1345.0,1430.0,1520.0,1611.0,1634.0,1710.0,1748.0,1820.0
job 2,93.0,184.0,239.0,329.0,360.0,374.0,440.0,512.0,574.0,609.0,751.0,848.0,994.0,1086.0,1208.0,1364.0,1448.0,1502.0,1779.0,1873.0
job 3,0.0,17.0,82.0,289.0,328.0,343.0,402.0,560.0,607.0,617.0,718.0,887.0,1073.0,1180.0,1239.0,1301.0,1317.0,1330.0,1402.0,1420.0
job 4,0.0,72.0,74.0,129.0,244.0,334.0,427.0,464.0,515.0,576.0,674.0,718.0,773.0,855.0,950.0,1091.0,1095.0,1209.0,1288.0,1330.0
job 5,0.0,77.0,168.0,343.0,377.0,453.0,562.0,636.0,672.0,694.0,759.0,786.0,806.0,975.0,1214.0,1301.0,1337.0,1377.0,1406.0,1437.0
job 6,0.0,77.0,168.0,450.0,543.0,749.0,815.0,821.0,852.0,1023.0,1079.0,1154.0,1341.0,1345.0,1357.0,1429.0,1520.0,1534.0,1586.0,1608.0
job 7,0.0,21.0,113.0,123.0,244.0,374.0,398.0,503.0,686.0,831.0,942.0,1137.0,1200.0,1277.0,1411.0,1534.0,1577.0,1647.0,1674.0,1722.0
job 8,7.0,73.0,93.0,130.0,209.0,295.0,382.0,412.0,604.0,678.0,723.0,799.0,853.0,863.0,1019.0,1121.0,1259.0,1330.0,1402.0,1502.0
job 9,122.0,208.0,228.0,239.0,292.0,329.0,453.0,552.0,635.0,733.0,815.0,923.0,1081.0,1190.0,1362.0,1476.0,1560.0,1873.0,1925.0,1989.0
job 10,230.0,286.0,297.0,332.0,402.0,547.0,630.0,715.0,853.0,934.0,964.0,1011.0,1086.0,1202.0,1234.0,1377.0,1449.0,1476.0,1566.0,1591.0
job 11,208.0,289.0,497.0,552.0,647.0,664.0,799.0,852.0,988.0,1039.0,1100.0,1190.0,1193.0,1203.0,1337.0,1358.0,1471.0,1604.0,1687.0,1778.0
job 12,25.0,34.0,125.0,209.0,219.0,413.0,607.0,672.0,674.0,691.0,806.0,822.0,844.0,900.0,1030.0,1137.0,1202.0,1271.0,1335.0,1516.0
job 13,0.0,149.0,344.0,399.0,451.0,502.0,576.0,638.0,732.0,858.0,943.0,975.0,988.0,1031.0,1298.0,1362.0,1364.0,1609.0,1713.0,1779.0
job 14,17.0,119.0,329.0,459.0,543.0,636.0,686.0,694.0,810.0,894.0,934.0,1093.0,1142.0,1272.0,1335.0,1459.0,1533.0,1570.0,1618.0,1817.0
job 15,82.0,115.0,204.0,219.0,319.0,344.0,409.0,546.0,604.0,760.0,919.0,1018.0,1030.0,1112.0,1193.0,1246.0,1448.0,1450.0,1476.0,1635.0
job 16,0.0,9.0,72.0,286.0,381.0,382.0,476.0,654.0,761.0,815.0,863.0,889.0,1142.0,1165.0,1189.0,1267.0,1379.0,1471.0,1566.0,1588.0
job 17,0.0,25.0,61.0,123.0,129.0,362.0,450.0,528.0,628.0,766.0,855.0,939.0,1141.0,1214.0,1297.0,1300.0,1389.0,1577.0,1671.0,1735.0
job 18,17.0,39.0,399.0,497.0,590.0,635.0,694.0,733.0,844.0,1011.0,1095.0,1137.0,1238.0,1332.0,1450.0,1591.0,1687.0,1771.0,1925.0,2003.0
job 19,184.0,297.0,477.0,546.0,581.0,670.0,894.0,944.0,994.0,1039.0,1189.0,1262.0,1277.0,1451.0,1566.0,1635.0,1714.0,1722.0,1797.0,1817.0
