makespan,tensor(1572.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,98.0,222.0,247.0,323.0,594.0,666.0,680.0,700.0,811.0,904.0,933.0,1022.0,1075.0,1152.0,1160.0,1225.0,1403.0,1432.0,1522.0
job 1,0.0,98.0,147.0,243.0,336.0,375.0,463.0,500.0,525.0,530.0,712.0,831.0,846.0,881.0,955.0,1056.0,1122.0,1179.0,1206.0,1432.0
job 2,0.0,66.0,204.0,272.0,305.0,371.0,433.0,569.0,607.0,649.0,679.0,818.0,978.0,1089.0,1119.0,1201.0,1316.0,1376.0,1473.0,1508.0
job 3,0.0,78.0,83.0,160.0,200.0,437.0,512.0,582.0,607.0,617.0,633.0,650.0,742.0,772.0,837.0,899.0,951.0,1064.0,1179.0,1437.0
job 4,0.0,40.0,75.0,292.0,381.0,478.0,607.0,698.0,736.0,809.0,864.0,881.0,997.0,1063.0,1151.0,1261.0,1291.0,1388.0,1472.0,1481.0
job 5,0.0,78.0,381.0,440.0,500.0,559.0,676.0,765.0,795.0,885.0,934.0,1027.0,1105.0,1199.0,1222.0,1279.0,1376.0,1378.0,1387.0,1473.0
job 6,30.0,37.0,121.0,155.0,261.0,302.0,380.0,559.0,589.0,649.0,784.0,855.0,933.0,1063.0,1096.0,1159.0,1192.0,1225.0,1329.0,1433.0
job 7,0.0,70.0,163.0,204.0,407.0,482.0,559.0,639.0,684.0,751.0,795.0,840.0,866.0,905.0,912.0,945.0,951.0,1048.0,1127.0,1288.0
job 8,81.0,172.0,319.0,666.0,698.0,764.0,818.0,832.0,881.0,889.0,951.0,1048.0,1065.0,1110.0,1192.0,1238.0,1329.0,1382.0,1471.0,1537.0
job 9,0.0,83.0,168.0,214.0,292.0,394.0,440.0,512.0,582.0,751.0,857.0,912.0,973.0,1040.0,1062.0,1160.0,1260.0,1284.0,1378.0,1442.0
job 10,0.0,126.0,186.0,223.0,302.0,475.0,494.0,518.0,579.0,684.0,700.0,889.0,911.0,993.0,1118.0,1127.0,1356.0,1392.0,1437.0,1479.0
job 11,172.0,380.0,483.0,567.0,635.0,840.0,910.0,997.0,1034.0,1062.0,1105.0,1155.0,1163.0,1183.0,1205.0,1238.0,1270.0,1387.0,1472.0,1509.0
job 12,0.0,117.0,163.0,196.0,336.0,380.0,433.0,635.0,665.0,720.0,784.0,917.0,993.0,1071.0,1091.0,1201.0,1359.0,1479.0,1508.0,1537.0
job 13,71.0,126.0,204.0,307.0,520.0,594.0,680.0,721.0,837.0,910.0,914.0,1005.0,1013.0,1102.0,1288.0,1340.0,1379.0,1392.0,1471.0,1473.0
job 14,0.0,79.0,168.0,234.0,266.0,367.0,389.0,482.0,607.0,676.0,817.0,857.0,905.0,973.0,1030.0,1122.0,1128.0,1144.0,1226.0,1292.0
job 15,59.0,147.0,204.0,223.0,234.0,303.0,396.0,443.0,550.0,564.0,720.0,797.0,883.0,962.0,1065.0,1222.0,1260.0,1330.0,1379.0,1512.0
job 16,0.0,79.0,166.0,185.0,303.0,389.0,475.0,569.0,727.0,771.0,1000.0,1151.0,1201.0,1222.0,1226.0,1288.0,1316.0,1334.0,1406.0,1494.0
job 17,0.0,71.0,168.0,272.0,463.0,520.0,621.0,644.0,727.0,784.0,873.0,894.0,945.0,993.0,1071.0,1196.0,1388.0,1447.0,1462.0,1481.0
job 18,37.0,59.0,198.0,261.0,307.0,364.0,380.0,475.0,550.0,611.0,667.0,748.0,911.0,1003.0,1201.0,1283.0,1287.0,1292.0,1385.0,1389.0
job 19,0.0,121.0,161.0,261.0,356.0,396.0,471.0,564.0,660.0,733.0,831.0,866.0,1071.0,1102.0,1158.0,1248.0,1273.0,1283.0,1340.0,1343.0
