makespan,2022.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,15.0,88.0,116.0,231.0,348.0,367.0,448.0,535.0,677.0,786.0,868.0,884.0,1021.0,1170.0,1198.0,1280.0,1368.0,1557.0,1597.0,1645.0
job 1,0.0,26.0,45.0,135.0,317.0,607.0,694.0,697.0,751.0,799.0,884.0,970.0,991.0,1080.0,1159.0,1182.0,1189.0,1336.0,1428.0,1494.0
job 2,0.0,166.0,208.0,358.0,443.0,504.0,667.0,697.0,751.0,791.0,884.0,949.0,990.0,1027.0,1133.0,1189.0,1316.0,1409.0,1464.0,1506.0
job 3,50.0,210.0,220.0,305.0,451.0,470.0,600.0,766.0,864.0,985.0,1103.0,1184.0,1264.0,1277.0,1376.0,1497.0,1576.0,1595.0,1659.0,1664.0
job 4,133.0,305.0,380.0,480.0,527.0,614.0,716.0,852.0,906.0,1020.0,1112.0,1241.0,1406.0,1518.0,1573.0,1665.0,1760.0,1816.0,1862.0,1951.0
job 5,56.0,111.0,185.0,274.0,332.0,358.0,418.0,504.0,553.0,640.0,700.0,757.0,786.0,878.0,964.0,1041.0,1082.0,1159.0,1257.0,1330.0
job 6,0.0,88.0,237.0,317.0,337.0,359.0,445.0,486.0,556.0,756.0,936.0,1055.0,1084.0,1205.0,1323.0,1379.0,1406.0,1460.0,1474.0,1817.0
job 7,45.0,280.0,360.0,438.0,443.0,486.0,544.0,584.0,768.0,852.0,1014.0,1080.0,1194.0,1330.0,1415.0,1464.0,1560.0,1582.0,1675.0,1683.0
job 8,0.0,151.0,256.0,348.0,529.0,531.0,597.0,640.0,673.0,711.0,868.0,936.0,1062.0,1133.0,1194.0,1212.0,1241.0,1483.0,1581.0,1797.0
job 9,186.0,377.0,503.0,669.0,784.0,845.0,973.0,1112.0,1172.0,1197.0,1277.0,1288.0,1316.0,1416.0,1423.0,1500.0,1590.0,1645.0,1715.0,1845.0
job 10,0.0,56.0,116.0,250.0,325.0,360.0,416.0,470.0,505.0,627.0,658.0,704.0,714.0,964.0,1062.0,1243.0,1423.0,1478.0,1504.0,1643.0
job 11,116.0,186.0,234.0,321.0,408.0,480.0,748.0,758.0,842.0,965.0,1068.0,1111.0,1127.0,1197.0,1317.0,1428.0,1497.0,1744.0,1773.0,1855.0
job 12,78.0,217.0,294.0,438.0,583.0,704.0,758.0,824.0,865.0,869.0,949.0,1084.0,1183.0,1219.0,1357.0,1464.0,1573.0,1643.0,1701.0,1732.0
job 13,73.0,84.0,195.0,299.0,522.0,607.0,694.0,735.0,766.0,823.0,935.0,1033.0,1166.0,1259.0,1295.0,1336.0,1464.0,1483.0,1576.0,1613.0
job 14,163.0,385.0,583.0,697.0,734.0,766.0,797.0,858.0,976.0,985.0,1111.0,1198.0,1335.0,1494.0,1700.0,1797.0,1837.0,1877.0,1960.0,2000.0
job 15,82.0,169.0,170.0,325.0,332.0,402.0,694.0,748.0,756.0,845.0,880.0,970.0,1035.0,1070.0,1163.0,1207.0,1259.0,1409.0,1583.0,1665.0
job 16,37.0,51.0,274.0,348.0,425.0,527.0,678.0,757.0,842.0,929.0,953.0,1026.0,1217.0,1315.0,1595.0,1671.0,1744.0,1749.0,1795.0,1845.0
job 17,0.0,116.0,210.0,292.0,299.0,445.0,522.0,527.0,597.0,658.0,700.0,710.0,865.0,935.0,1003.0,1041.0,1082.0,1115.0,1264.0,1357.0
job 18,0.0,172.0,231.0,292.0,346.0,478.0,535.0,584.0,727.0,864.0,934.0,1077.0,1165.0,1233.0,1380.0,1576.0,1583.0,1683.0,1773.0,1777.0
job 19,0.0,111.0,156.0,163.0,170.0,325.0,359.0,402.0,467.0,522.0,553.0,596.0,669.0,880.0,993.0,1163.0,1235.0,1315.0,1323.0,1330.0
