makespan,2006.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,11.0,93.0,167.0,210.0,363.0,373.0,436.0,495.0,563.0,640.0,793.0,879.0,924.0,1128.0,1205.0,1216.0,1232.0,1272.0,1415.0
job 1,0.0,18.0,43.0,71.0,155.0,355.0,469.0,531.0,570.0,606.0,692.0,869.0,1205.0,1277.0,1422.0,1476.0,1618.0,1641.0,1709.0,1919.0
job 2,135.0,196.0,212.0,267.0,406.0,459.0,522.0,678.0,773.0,843.0,886.0,895.0,907.0,918.0,1059.0,1099.0,1191.0,1254.0,1278.0,1398.0
job 3,113.0,137.0,267.0,401.0,440.0,495.0,654.0,721.0,750.0,758.0,791.0,863.0,1095.0,1100.0,1117.0,1168.0,1183.0,1389.0,1496.0,1520.0
job 4,85.0,285.0,444.0,494.0,583.0,756.0,907.0,990.0,1069.0,1146.0,1275.0,1360.0,1376.0,1419.0,1513.0,1554.0,1601.0,1712.0,1820.0,1848.0
job 5,0.0,76.0,164.0,254.0,457.0,522.0,563.0,740.0,851.0,906.0,924.0,984.0,1027.0,1036.0,1048.0,1277.0,1340.0,1429.0,1453.0,1663.0
job 6,3.0,24.0,79.0,85.0,118.0,252.0,389.0,551.0,761.0,914.0,1009.0,1073.0,1118.0,1232.0,1360.0,1389.0,1486.0,1551.0,1611.0,1625.0
job 7,0.0,93.0,196.0,293.0,336.0,382.0,576.0,628.0,669.0,773.0,858.0,897.0,1100.0,1128.0,1191.0,1278.0,1343.0,1475.0,1573.0,1576.0
job 8,11.0,73.0,187.0,248.0,297.0,322.0,344.0,416.0,454.0,500.0,653.0,740.0,902.0,968.0,1047.0,1193.0,1275.0,1350.0,1453.0,1573.0
job 9,0.0,11.0,26.0,79.0,212.0,338.0,360.0,443.0,505.0,568.0,593.0,689.0,734.0,807.0,906.0,935.0,975.0,1230.0,1324.0,1551.0
job 10,35.0,73.0,156.0,183.0,265.0,367.0,444.0,519.0,606.0,678.0,819.0,851.0,914.0,1011.0,1044.0,1099.0,1237.0,1337.0,1455.0,1496.0
job 11,116.0,228.0,359.0,436.0,440.0,446.0,480.0,539.0,618.0,669.0,758.0,807.0,812.0,858.0,1036.0,1073.0,1184.0,1254.0,1341.0,1513.0
job 12,128.0,344.0,459.0,513.0,570.0,721.0,761.0,798.0,939.0,1011.0,1047.0,1095.0,1117.0,1413.0,1507.0,1581.0,1601.0,1616.0,1618.0,1692.0
job 13,0.0,24.0,113.0,182.0,265.0,359.0,467.0,551.0,649.0,818.0,832.0,1044.0,1100.0,1115.0,1210.0,1266.0,1389.0,1520.0,1713.0,1829.0
job 14,18.0,163.0,252.0,373.0,489.0,517.0,562.0,750.0,913.0,1099.0,1193.0,1228.0,1324.0,1359.0,1504.0,1616.0,1669.0,1713.0,1774.0,1794.0
job 15,248.0,338.0,420.0,517.0,575.0,627.0,659.0,754.0,797.0,895.0,902.0,984.0,1062.0,1254.0,1417.0,1625.0,1712.0,1802.0,1829.0,1911.0
job 16,79.0,171.0,444.0,615.0,692.0,720.0,763.0,832.0,977.0,1216.0,1350.0,1438.0,1507.0,1641.0,1663.0,1669.0,1735.0,1807.0,1848.0,1922.0
job 17,183.0,276.0,360.0,463.0,568.0,661.0,720.0,889.0,1020.0,1057.0,1324.0,1413.0,1429.0,1536.0,1588.0,1664.0,1669.0,1709.0,1807.0,1883.0
job 18,0.0,43.0,109.0,116.0,276.0,363.0,389.0,583.0,640.0,733.0,764.0,798.0,881.0,886.0,989.0,1067.0,1165.0,1228.0,1230.0,1289.0
job 19,7.0,118.0,246.0,291.0,416.0,661.0,812.0,869.0,875.0,975.0,989.0,1112.0,1340.0,1419.0,1587.0,1618.0,1810.0,1820.0,1883.0,1904.0
