makespan,tensor(1702.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,88.0,255.0,350.0,388.0,464.0,510.0,620.0,654.0,663.0,692.0,754.0,815.0,933.0,957.0,999.0,1092.0,1104.0,1173.0,1267.0,1615.0
job 1,0.0,88.0,108.0,187.0,253.0,310.0,424.0,520.0,574.0,678.0,764.0,801.0,1052.0,1129.0,1249.0,1275.0,1358.0,1404.0,1498.0,1572.0
job 2,96.0,306.0,355.0,364.0,453.0,541.0,585.0,748.0,801.0,886.0,999.0,1128.0,1185.0,1286.0,1361.0,1449.0,1529.0,1592.0,1635.0,1682.0
job 3,0.0,12.0,89.0,127.0,210.0,233.0,330.0,376.0,425.0,492.0,585.0,633.0,671.0,764.0,845.0,1015.0,1032.0,1151.0,1214.0,1303.0
job 4,12.0,108.0,110.0,202.0,266.0,330.0,421.0,424.0,494.0,557.0,957.0,1078.0,1173.0,1232.0,1408.0,1498.0,1524.0,1582.0,1645.0,1658.0
job 5,0.0,146.0,332.0,425.0,645.0,704.0,871.0,917.0,925.0,1075.0,1275.0,1376.0,1449.0,1462.0,1553.0,1576.0,1578.0,1620.0,1622.0,1687.0
job 6,108.0,200.0,239.0,310.0,397.0,464.0,560.0,583.0,704.0,777.0,862.0,919.0,952.0,961.0,1094.0,1175.0,1237.0,1325.0,1399.0,1515.0
job 7,79.0,119.0,175.0,288.0,327.0,368.0,420.0,470.0,496.0,547.0,622.0,685.0,999.0,1153.0,1232.0,1311.0,1399.0,1480.0,1586.0,1647.0
job 8,0.0,94.0,139.0,228.0,297.0,332.0,364.0,563.0,645.0,677.0,760.0,799.0,862.0,927.0,995.0,1063.0,1212.0,1496.0,1645.0,1685.0
job 9,0.0,108.0,209.0,282.0,362.0,424.0,470.0,493.0,687.0,754.0,870.0,930.0,1006.0,1102.0,1173.0,1244.0,1246.0,1384.0,1412.0,1622.0
job 10,0.0,29.0,162.0,253.0,496.0,557.0,912.0,1003.0,1015.0,1020.0,1118.0,1268.0,1303.0,1313.0,1321.0,1390.0,1479.0,1506.0,1562.0,1629.0
job 11,0.0,96.0,205.0,208.0,243.0,361.0,532.0,579.0,677.0,766.0,842.0,967.0,979.0,1058.0,1159.0,1228.0,1341.0,1370.0,1376.0,1404.0
job 12,0.0,79.0,145.0,282.0,376.0,445.0,464.0,532.0,633.0,675.0,773.0,886.0,979.0,1014.0,1082.0,1210.0,1249.0,1317.0,1468.0,1515.0
job 13,110.0,175.0,228.0,459.0,762.0,777.0,869.0,957.0,958.0,1006.0,1075.0,1082.0,1172.0,1321.0,1358.0,1370.0,1498.0,1504.0,1562.0,1659.0
job 14,0.0,60.0,165.0,325.0,393.0,414.0,521.0,566.0,749.0,802.0,1003.0,1083.0,1172.0,1228.0,1269.0,1281.0,1408.0,1498.0,1534.0,1592.0
job 15,0.0,42.0,45.0,125.0,167.0,243.0,336.0,375.0,388.0,507.0,566.0,615.0,635.0,822.0,1083.0,1133.0,1270.0,1362.0,1384.0,1533.0
job 16,0.0,208.0,240.0,255.0,421.0,461.0,675.0,687.0,716.0,799.0,806.0,842.0,871.0,1129.0,1170.0,1267.0,1330.0,1360.0,1362.0,1371.0
job 17,0.0,58.0,167.0,229.0,270.0,300.0,414.0,482.0,530.0,799.0,854.0,930.0,967.0,1082.0,1159.0,1169.0,1213.0,1303.0,1383.0,1524.0
job 18,0.0,29.0,58.0,84.0,125.0,162.0,165.0,228.0,266.0,300.0,663.0,708.0,1115.0,1170.0,1269.0,1383.0,1399.0,1420.0,1480.0,1576.0
job 19,147.0,221.0,288.0,332.0,355.0,380.0,422.0,528.0,671.0,748.0,815.0,885.0,952.0,964.0,995.0,1063.0,1361.0,1412.0,1468.0,1537.0
