makespan,tensor(1783.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,94.0,254.0,339.0,391.0,486.0,493.0,497.0,529.0,583.0,668.0,759.0,893.0,939.0,1036.0,1110.0,1309.0,1391.0,1443.0,1658.0
job 1,83.0,140.0,616.0,665.0,720.0,821.0,889.0,919.0,932.0,966.0,1065.0,1088.0,1143.0,1209.0,1259.0,1332.0,1409.0,1484.0,1553.0,1632.0
job 2,0.0,99.0,155.0,456.0,534.0,556.0,638.0,714.0,720.0,805.0,919.0,1059.0,1070.0,1271.0,1324.0,1369.0,1375.0,1453.0,1537.0,1727.0
job 3,0.0,94.0,184.0,272.0,277.0,341.0,397.0,467.0,514.0,603.0,694.0,752.0,794.0,842.0,864.0,908.0,954.0,1134.0,1243.0,1409.0
job 4,0.0,60.0,99.0,214.0,311.0,448.0,493.0,545.0,668.0,698.0,711.0,779.0,978.0,1051.0,1142.0,1210.0,1260.0,1633.0,1658.0,1672.0
job 5,0.0,70.0,176.0,248.0,375.0,448.0,517.0,590.0,653.0,752.0,888.0,975.0,1118.0,1184.0,1208.0,1391.0,1491.0,1553.0,1680.0,1753.0
job 6,7.0,50.0,485.0,665.0,745.0,756.0,821.0,888.0,975.0,1059.0,1145.0,1163.0,1184.0,1195.0,1367.0,1459.0,1544.0,1567.0,1698.0,1699.0
job 7,0.0,60.0,118.0,156.0,229.0,280.0,325.0,367.0,804.0,845.0,932.0,984.0,1082.0,1097.0,1166.0,1243.0,1299.0,1369.0,1459.0,1553.0
job 8,0.0,88.0,176.0,214.0,253.0,269.0,350.0,399.0,489.0,664.0,759.0,924.0,975.0,1065.0,1143.0,1195.0,1214.0,1299.0,1504.0,1555.0
job 9,14.0,16.0,71.0,141.0,191.0,357.0,437.0,533.0,601.0,694.0,767.0,845.0,926.0,936.0,1000.0,1059.0,1118.0,1176.0,1238.0,1681.0
job 10,0.0,248.0,391.0,467.0,485.0,512.0,537.0,601.0,664.0,733.0,776.0,806.0,880.0,910.0,1001.0,1029.0,1296.0,1373.0,1402.0,1480.0
job 11,187.0,255.0,323.0,416.0,517.0,545.0,555.0,603.0,653.0,1031.0,1142.0,1192.0,1210.0,1239.0,1271.0,1399.0,1555.0,1661.0,1680.0,1695.0
job 12,0.0,94.0,150.0,224.0,280.0,375.0,512.0,605.0,693.0,788.0,939.0,978.0,1097.0,1187.0,1259.0,1402.0,1491.0,1552.0,1652.0,1691.0
job 13,0.0,127.0,150.0,926.0,992.0,1009.0,1092.0,1167.0,1239.0,1303.0,1313.0,1375.0,1443.0,1528.0,1561.0,1581.0,1604.0,1633.0,1709.0,1753.0
job 14,21.0,88.0,141.0,201.0,275.0,357.0,445.0,497.0,572.0,624.0,636.0,655.0,768.0,992.0,1082.0,1151.0,1215.0,1313.0,1459.0,1590.0
job 15,0.0,84.0,121.0,202.0,255.0,325.0,405.0,456.0,529.0,540.0,545.0,1151.0,1303.0,1393.0,1459.0,1482.0,1553.0,1596.0,1632.0,1688.0
job 16,0.0,24.0,86.0,184.0,224.0,273.0,411.0,745.0,804.0,886.0,940.0,984.0,1209.0,1289.0,1342.0,1410.0,1493.0,1646.0,1713.0,1764.0
job 17,140.0,397.0,552.0,616.0,693.0,757.0,792.0,821.0,865.0,880.0,893.0,1009.0,1070.0,1142.0,1319.0,1364.0,1399.0,1505.0,1640.0,1642.0
job 18,0.0,70.0,118.0,152.0,253.0,332.0,425.0,475.0,549.0,681.0,767.0,842.0,1061.0,1227.0,1303.0,1444.0,1567.0,1661.0,1681.0,1683.0
job 19,0.0,191.0,445.0,534.0,552.0,583.0,636.0,683.0,733.0,796.0,805.0,910.0,1167.0,1234.0,1325.0,1410.0,1510.0,1567.0,1671.0,1709.0
