makespan,tensor(1704.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,62.0,106.0,166.0,240.0,314.0,490.0,579.0,602.0,654.0,772.0,840.0,1026.0,1117.0,1143.0,1322.0,1413.0,1499.0,1532.0,1614.0,1662.0
job 1,82.0,307.0,406.0,457.0,460.0,498.0,520.0,547.0,738.0,787.0,799.0,891.0,935.0,1022.0,1085.0,1164.0,1291.0,1430.0,1512.0,1638.0
job 2,89.0,137.0,221.0,320.0,352.0,702.0,762.0,818.0,821.0,978.0,989.0,1025.0,1254.0,1322.0,1395.0,1456.0,1509.0,1586.0,1605.0,1632.0
job 3,0.0,82.0,163.0,240.0,319.0,410.0,491.0,509.0,549.0,684.0,881.0,950.0,1118.0,1195.0,1299.0,1384.0,1444.0,1533.0,1542.0,1621.0
job 4,37.0,129.0,320.0,383.0,410.0,423.0,497.0,585.0,638.0,690.0,781.0,818.0,1082.0,1163.0,1207.0,1259.0,1299.0,1348.0,1438.0,1490.0
job 5,0.0,48.0,137.0,232.0,278.0,334.0,389.0,506.0,567.0,598.0,614.0,668.0,722.0,740.0,812.0,864.0,1104.0,1207.0,1239.0,1638.0
job 6,0.0,36.0,102.0,297.0,398.0,799.0,958.0,1035.0,1081.0,1131.0,1180.0,1219.0,1338.0,1384.0,1421.0,1430.0,1459.0,1462.0,1545.0,1605.0
job 7,0.0,36.0,280.0,383.0,395.0,432.0,506.0,584.0,891.0,950.0,1041.0,1096.0,1149.0,1189.0,1278.0,1313.0,1444.0,1545.0,1616.0,1662.0
job 8,102.0,177.0,197.0,265.0,297.0,457.0,490.0,509.0,526.0,576.0,666.0,702.0,786.0,812.0,886.0,980.0,1021.0,1118.0,1187.0,1557.0
job 9,0.0,108.0,162.0,284.0,370.0,467.0,498.0,579.0,658.0,747.0,794.0,891.0,978.0,1032.0,1047.0,1139.0,1196.0,1251.0,1287.0,1440.0
job 10,0.0,53.0,162.0,182.0,279.0,307.0,497.0,567.0,625.0,702.0,740.0,785.0,821.0,917.0,1003.0,1239.0,1326.0,1405.0,1499.0,1564.0
job 11,0.0,81.0,121.0,323.0,394.0,569.0,598.0,602.0,621.0,631.0,785.0,864.0,922.0,1003.0,1032.0,1094.0,1506.0,1598.0,1641.0,1644.0
job 12,0.0,106.0,197.0,251.0,370.0,457.0,491.0,515.0,603.0,621.0,709.0,786.0,837.0,891.0,953.0,1089.0,1244.0,1438.0,1513.0,1541.0
job 13,0.0,11.0,121.0,182.0,265.0,314.0,401.0,462.0,515.0,572.0,614.0,702.0,922.0,1072.0,1239.0,1270.0,1343.0,1395.0,1507.0,1547.0
job 14,0.0,37.0,81.0,177.0,228.0,284.0,398.0,489.0,545.0,565.0,576.0,655.0,664.0,935.0,1027.0,1132.0,1217.0,1281.0,1299.0,1348.0
job 15,0.0,235.0,323.0,482.0,569.0,604.0,684.0,695.0,745.0,812.0,869.0,873.0,958.0,1011.0,1025.0,1067.0,1132.0,1224.0,1278.0,1499.0
job 16,143.0,251.0,265.0,395.0,489.0,668.0,751.0,1039.0,1082.0,1131.0,1144.0,1217.0,1238.0,1270.0,1329.0,1427.0,1456.0,1506.0,1533.0,1606.0
job 17,0.0,129.0,221.0,240.0,347.0,394.0,442.0,520.0,608.0,704.0,869.0,1163.0,1254.0,1267.0,1313.0,1468.0,1499.0,1576.0,1633.0,1638.0
job 18,11.0,91.0,182.0,240.0,289.0,359.0,432.0,436.0,550.0,621.0,666.0,747.0,831.0,1030.0,1039.0,1072.0,1096.0,1143.0,1233.0,1343.0
job 19,51.0,59.0,260.0,334.0,398.0,406.0,572.0,666.0,740.0,798.0,895.0,941.0,1067.0,1117.0,1187.0,1224.0,1231.0,1405.0,1455.0,1547.0
