makespan,2067.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,0.0,5.0,125.0,235.0,294.0,373.0,486.0,537.0,599.0,688.0,753.0,812.0,814.0,861.0,1060.0,1192.0,1290.0,1291.0,1368.0,1384.0
job 1,5.0,99.0,222.0,285.0,347.0,374.0,412.0,525.0,596.0,688.0,878.0,949.0,1090.0,1172.0,1174.0,1208.0,1271.0,1618.0,1696.0,1764.0
job 2,0.0,20.0,104.0,317.0,356.0,374.0,467.0,623.0,678.0,765.0,848.0,907.0,1081.0,1222.0,1526.0,1649.0,1716.0,1760.0,1843.0,1917.0
job 3,24.0,74.0,80.0,109.0,165.0,210.0,217.0,429.0,447.0,659.0,735.0,783.0,864.0,908.0,1053.0,1130.0,1184.0,1202.0,1347.0,1393.0
job 4,0.0,80.0,148.0,235.0,264.0,296.0,334.0,397.0,620.0,665.0,712.0,843.0,980.0,1054.0,1187.0,1272.0,1376.0,1406.0,1447.0,1597.0
job 5,0.0,230.0,391.0,456.0,485.0,528.0,598.0,659.0,735.0,786.0,885.0,1039.0,1130.0,1174.0,1290.0,1395.0,1483.0,1558.0,1640.0,1738.0
job 6,37.0,99.0,429.0,585.0,752.0,839.0,848.0,993.0,1090.0,1107.0,1113.0,1247.0,1271.0,1433.0,1461.0,1545.0,1767.0,1836.0,1917.0,1980.0
job 7,0.0,15.0,39.0,95.0,228.0,326.0,353.0,481.0,528.0,550.0,646.0,667.0,786.0,864.0,880.0,989.0,1122.0,1431.0,1612.0,1760.0
job 8,18.0,47.0,128.0,190.0,326.0,378.0,550.0,640.0,728.0,757.0,937.0,1026.0,1084.0,1131.0,1184.0,1307.0,1351.0,1396.0,1435.0,1478.0
job 9,0.0,235.0,302.0,420.0,598.0,684.0,765.0,853.0,972.0,1106.0,1272.0,1355.0,1366.0,1536.0,1558.0,1614.0,1667.0,1683.0,1687.0,1753.0
job 10,102.0,178.0,180.0,520.0,595.0,623.0,746.0,864.0,913.0,989.0,1039.0,1095.0,1176.0,1222.0,1434.0,1440.0,1473.0,1504.0,1549.0,1594.0
job 11,0.0,18.0,187.0,278.0,334.0,391.0,467.0,546.0,673.0,728.0,838.0,878.0,971.0,1107.0,1172.0,1265.0,1344.0,1483.0,1545.0,1571.0
job 12,0.0,86.0,209.0,230.0,347.0,456.0,509.0,598.0,765.0,908.0,913.0,957.0,1056.0,1217.0,1335.0,1380.0,1696.0,1748.0,1784.0,1827.0
job 13,47.0,102.0,144.0,222.0,296.0,441.0,469.0,570.0,647.0,650.0,746.0,812.0,880.0,909.0,978.0,1025.0,1053.0,1203.0,1255.0,1407.0
job 14,41.0,95.0,356.0,495.0,686.0,778.0,874.0,937.0,1054.0,1124.0,1126.0,1216.0,1461.0,1533.0,1597.0,1656.0,1667.0,1828.0,1891.0,1980.0
job 15,0.0,13.0,93.0,166.0,210.0,351.0,447.0,481.0,633.0,728.0,783.0,850.0,918.0,993.0,1005.0,1126.0,1187.0,1313.0,1351.0,1484.0
job 16,0.0,244.0,302.0,411.0,529.0,650.0,772.0,964.0,1131.0,1225.0,1244.0,1410.0,1431.0,1433.0,1486.0,1693.0,1835.0,1870.0,1959.0,2032.0
job 17,0.0,166.0,595.0,598.0,735.0,808.0,861.0,907.0,1026.0,1113.0,1203.0,1279.0,1343.0,1440.0,1549.0,1784.0,1891.0,1933.0,1970.0,1978.0
job 18,9.0,89.0,170.0,339.0,429.0,525.0,665.0,746.0,786.0,807.0,839.0,878.0,1053.0,1355.0,1434.0,1486.0,1594.0,1748.0,1815.0,1836.0
job 19,32.0,161.0,269.0,353.0,420.0,432.0,508.0,533.0,620.0,667.0,728.0,861.0,874.0,995.0,1056.0,1172.0,1190.0,1192.0,1344.0,1478.0
