makespan,tensor(1675.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,36.0,102.0,156.0,646.0,701.0,817.0,857.0,894.0,989.0,1067.0,1083.0,1181.0,1266.0,1316.0,1332.0,1349.0,1383.0,1423.0,1539.0,1611.0
job 1,32.0,76.0,221.0,269.0,310.0,350.0,443.0,540.0,631.0,749.0,978.0,1019.0,1021.0,1079.0,1158.0,1260.0,1349.0,1403.0,1455.0,1539.0
job 2,0.0,95.0,113.0,186.0,269.0,333.0,342.0,437.0,491.0,589.0,764.0,786.0,824.0,907.0,1003.0,1098.0,1213.0,1311.0,1378.0,1599.0
job 3,2.0,81.0,185.0,242.0,328.0,395.0,654.0,712.0,757.0,839.0,902.0,921.0,950.0,999.0,1158.0,1361.0,1443.0,1526.0,1578.0,1635.0
job 4,0.0,67.0,157.0,231.0,365.0,430.0,508.0,535.0,624.0,651.0,672.0,866.0,962.0,979.0,1067.0,1147.0,1311.0,1435.0,1506.0,1572.0
job 5,0.0,28.0,99.0,135.0,233.0,328.0,360.0,369.0,438.0,786.0,884.0,970.0,1040.0,1063.0,1193.0,1244.0,1271.0,1414.0,1486.0,1525.0
job 6,0.0,78.0,162.0,293.0,368.0,457.0,569.0,633.0,701.0,719.0,817.0,907.0,942.0,980.0,1079.0,1095.0,1142.0,1233.0,1274.0,1361.0
job 7,0.0,144.0,196.0,235.0,425.0,631.0,666.0,734.0,794.0,896.0,919.0,944.0,949.0,950.0,1096.0,1247.0,1323.0,1418.0,1503.0,1545.0
job 8,0.0,95.0,178.0,188.0,197.0,478.0,547.0,710.0,764.0,796.0,891.0,976.0,1142.0,1283.0,1291.0,1323.0,1428.0,1503.0,1565.0,1608.0
job 9,0.0,78.0,149.0,205.0,223.0,259.0,342.0,395.0,474.0,529.0,589.0,689.0,778.0,811.0,925.0,993.0,1383.0,1447.0,1525.0,1553.0
job 10,0.0,28.0,78.0,151.0,208.0,230.0,304.0,374.0,651.0,857.0,873.0,946.0,1123.0,1161.0,1193.0,1283.0,1332.0,1345.0,1403.0,1499.0
job 11,0.0,32.0,78.0,223.0,258.0,365.0,425.0,493.0,574.0,588.0,630.0,739.0,800.0,891.0,1040.0,1150.0,1433.0,1483.0,1514.0,1552.0
job 12,0.0,149.0,196.0,247.0,264.0,328.0,491.0,575.0,634.0,690.0,717.0,790.0,884.0,889.0,978.0,1112.0,1266.0,1345.0,1428.0,1494.0
job 13,0.0,2.0,21.0,80.0,137.0,328.0,365.0,550.0,574.0,646.0,660.0,710.0,796.0,894.0,980.0,1177.0,1247.0,1342.0,1430.0,1499.0
job 14,13.0,99.0,197.0,242.0,291.0,340.0,374.0,443.0,535.0,580.0,606.0,672.0,757.0,909.0,954.0,1135.0,1194.0,1229.0,1523.0,1612.0
job 15,0.0,125.0,186.0,235.0,374.0,400.0,500.0,570.0,630.0,704.0,749.0,868.0,879.0,1042.0,1147.0,1181.0,1258.0,1311.0,1315.0,1527.0
job 16,102.0,196.0,328.0,350.0,424.0,518.0,570.0,629.0,647.0,694.0,739.0,757.0,886.0,1003.0,1008.0,1078.0,1161.0,1258.0,1260.0,1358.0
job 17,0.0,77.0,120.0,247.0,324.0,384.0,400.0,438.0,522.0,584.0,659.0,780.0,876.0,966.0,1055.0,1121.0,1143.0,1341.0,1420.0,1500.0
job 18,77.0,205.0,208.0,225.0,243.0,323.0,347.0,410.0,522.0,550.0,659.0,717.0,820.0,989.0,1034.0,1121.0,1231.0,1455.0,1538.0,1585.0
job 19,304.0,384.0,433.0,529.0,547.0,634.0,660.0,694.0,757.0,778.0,828.0,902.0,1019.0,1083.0,1291.0,1378.0,1443.0,1447.0,1527.0,1616.0
