makespan,1999.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,0.0,198.0,255.0,334.0,441.0,522.0,697.0,711.0,766.0,927.0,1000.0,1029.0,1151.0,1272.0,1349.0,1499.0,1564.0,1645.0,1674.0,1797.0
job 1,100.0,266.0,315.0,390.0,501.0,670.0,758.0,806.0,831.0,1003.0,1094.0,1191.0,1237.0,1272.0,1346.0,1610.0,1702.0,1759.0,1786.0,1841.0
job 2,0.0,108.0,204.0,280.0,313.0,465.0,501.0,592.0,630.0,667.0,697.0,763.0,837.0,923.0,1127.0,1209.0,1354.0,1528.0,1575.0,1610.0
job 3,0.0,76.0,166.0,243.0,360.0,420.0,431.0,486.0,556.0,566.0,582.0,660.0,758.0,838.0,903.0,967.0,1059.0,1142.0,1371.0,1448.0
job 4,29.0,59.0,431.0,437.0,582.0,752.0,804.0,951.0,984.0,1032.0,1078.0,1095.0,1209.0,1275.0,1468.0,1539.0,1558.0,1680.0,1725.0,1871.0
job 5,0.0,78.0,234.0,315.0,358.0,417.0,427.0,463.0,528.0,630.0,858.0,1019.0,1142.0,1236.0,1324.0,1381.0,1528.0,1702.0,1711.0,1797.0
job 6,0.0,7.0,91.0,93.0,100.0,157.0,267.0,342.0,381.0,441.0,626.0,743.0,903.0,1094.0,1127.0,1190.0,1254.0,1259.0,1325.0,1432.0
job 7,0.0,70.0,163.0,204.0,283.0,493.0,570.0,618.0,682.0,822.0,858.0,903.0,951.0,1027.0,1034.0,1118.0,1124.0,1223.0,1305.0,1387.0
job 8,157.0,248.0,323.0,490.0,526.0,592.0,646.0,660.0,674.0,732.0,752.0,806.0,935.0,994.0,1003.0,1112.0,1271.0,1341.0,1448.0,1514.0
job 9,0.0,93.0,124.0,255.0,333.0,437.0,554.0,673.0,743.0,798.0,858.0,923.0,984.0,1129.0,1151.0,1242.0,1330.0,1514.0,1597.0,1659.0
job 10,0.0,126.0,186.0,352.0,431.0,465.0,484.0,566.0,627.0,663.0,697.0,776.0,853.0,952.0,1023.0,1032.0,1251.0,1254.0,1299.0,1377.0
job 11,0.0,254.0,358.0,486.0,554.0,556.0,679.0,766.0,769.0,791.0,831.0,899.0,907.0,967.0,1023.0,1118.0,1190.0,1414.0,1575.0,1645.0
job 12,0.0,117.0,163.0,248.0,583.0,603.0,690.0,823.0,896.0,951.0,1124.0,1260.0,1319.0,1425.0,1445.0,1450.0,1528.0,1595.0,1680.0,1694.0
job 13,0.0,79.0,157.0,248.0,416.0,490.0,711.0,745.0,903.0,976.0,979.0,1097.0,1238.0,1564.0,1674.0,1730.0,1769.0,1782.0,1861.0,1863.0
job 14,0.0,79.0,168.0,234.0,266.0,360.0,476.0,674.0,805.0,874.0,912.0,952.0,1075.0,1129.0,1279.0,1371.0,1452.0,1468.0,1518.0,1659.0
job 15,59.0,117.0,235.0,254.0,293.0,420.0,570.0,667.0,823.0,980.0,1078.0,1155.0,1259.0,1387.0,1612.0,1649.0,1687.0,1757.0,1769.0,1832.0
job 16,79.0,431.0,457.0,594.0,745.0,881.0,1024.0,1150.0,1241.0,1279.0,1357.0,1443.0,1493.0,1514.0,1612.0,1674.0,1702.0,1748.0,1820.0,1908.0
job 17,55.0,170.0,508.0,583.0,765.0,822.0,976.0,1029.0,1112.0,1169.0,1241.0,1251.0,1271.0,1319.0,1481.0,1610.0,1680.0,1739.0,1959.0,1978.0
job 18,7.0,29.0,198.0,335.0,381.0,564.0,580.0,748.0,823.0,884.0,978.0,1059.0,1203.0,1381.0,1544.0,1671.0,1675.0,1680.0,1773.0,1777.0
job 19,0.0,91.0,131.0,261.0,319.0,345.0,420.0,618.0,690.0,763.0,861.0,980.0,993.0,1056.0,1112.0,1217.0,1242.0,1252.0,1257.0,1349.0
