makespan,1942.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,33.0,107.0,208.0,263.0,268.0,326.0,434.0,473.0,504.0,568.0,689.0,735.0,760.0,836.0,943.0,1004.0,1044.0,1070.0,1143.0,1224.0
job 1,0.0,16.0,119.0,208.0,292.0,447.0,587.0,636.0,676.0,700.0,818.0,889.0,1044.0,1175.0,1278.0,1323.0,1667.0,1690.0,1744.0,1817.0
job 2,41.0,171.0,248.0,298.0,343.0,412.0,508.0,568.0,604.0,650.0,676.0,751.0,1069.0,1112.0,1147.0,1253.0,1413.0,1561.0,1614.0,1669.0
job 3,49.0,123.0,264.0,408.0,483.0,553.0,660.0,705.0,719.0,858.0,1075.0,1408.0,1413.0,1614.0,1620.0,1667.0,1733.0,1800.0,1802.0,1885.0
job 4,0.0,233.0,414.0,498.0,619.0,670.0,741.0,750.0,870.0,1013.0,1140.0,1181.0,1241.0,1299.0,1493.0,1537.0,1643.0,1728.0,1814.0,1874.0
job 5,0.0,5.0,65.0,110.0,296.0,376.0,555.0,701.0,770.0,791.0,843.0,958.0,1148.0,1270.0,1351.0,1425.0,1461.0,1497.0,1591.0,1846.0
job 6,0.0,33.0,67.0,107.0,171.0,315.0,373.0,470.0,526.0,591.0,629.0,719.0,839.0,922.0,1112.0,1157.0,1250.0,1323.0,1375.0,1425.0
job 7,63.0,151.0,185.0,263.0,314.0,412.0,437.0,568.0,670.0,701.0,795.0,836.0,864.0,943.0,944.0,1037.0,1072.0,1181.0,1247.0,1287.0
job 8,65.0,185.0,282.0,367.0,453.0,579.0,643.0,770.0,897.0,943.0,1014.0,1075.0,1229.0,1508.0,1589.0,1733.0,1734.0,1761.0,1822.0,1874.0
job 9,0.0,150.0,221.0,283.0,437.0,514.0,596.0,604.0,697.0,798.0,1007.0,1204.0,1269.0,1334.0,1589.0,1658.0,1661.0,1744.0,1798.0,1893.0
job 10,0.0,87.0,187.0,260.0,283.0,317.0,364.0,498.0,591.0,765.0,904.0,989.0,1062.0,1068.0,1090.0,1147.0,1211.0,1250.0,1261.0,1270.0
job 11,0.0,178.0,268.0,343.0,362.0,501.0,587.0,705.0,770.0,878.0,958.0,1162.0,1233.0,1261.0,1309.0,1370.0,1413.0,1493.0,1526.0,1658.0
job 12,56.0,174.0,244.0,322.0,492.0,650.0,735.0,767.0,795.0,842.0,984.0,1072.0,1075.0,1157.0,1235.0,1283.0,1410.0,1493.0,1561.0,1655.0
job 13,0.0,107.0,191.0,247.0,330.0,404.0,514.0,579.0,614.0,767.0,851.0,887.0,908.0,917.0,931.0,958.0,1081.0,1148.0,1414.0,1585.0
job 14,0.0,194.0,282.0,357.0,404.0,452.0,508.0,652.0,718.0,781.0,817.0,924.0,1013.0,1102.0,1143.0,1215.0,1247.0,1353.0,1374.0,1379.0
job 15,0.0,151.0,376.0,473.0,492.0,677.0,756.0,775.0,801.0,1033.0,1099.0,1126.0,1175.0,1371.0,1408.0,1470.0,1561.0,1620.0,1663.0,1669.0
job 16,0.0,206.0,302.0,326.0,364.0,412.0,521.0,650.0,689.0,741.0,870.0,1247.0,1351.0,1376.0,1411.0,1537.0,1553.0,1561.0,1728.0,1789.0
job 17,123.0,206.0,248.0,400.0,473.0,501.0,515.0,676.0,716.0,801.0,881.0,943.0,961.0,978.0,1107.0,1190.0,1253.0,1413.0,1414.0,1430.0
job 18,0.0,68.0,338.0,438.0,447.0,452.0,486.0,653.0,756.0,798.0,828.0,843.0,944.0,1320.0,1401.0,1493.0,1693.0,1789.0,1808.0,1898.0
job 19,16.0,162.0,252.0,322.0,388.0,480.0,516.0,614.0,653.0,669.0,862.0,960.0,1037.0,1126.0,1287.0,1361.0,1410.0,1453.0,1480.0,1533.0
