makespan,tensor(1513.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,42.0,225.0,317.0,343.0,400.0,446.0,501.0,583.0,589.0,803.0,857.0,897.0,992.0,1183.0,1223.0,1234.0,1236.0,1306.0,1330.0,1420.0
job 1,0.0,200.0,317.0,409.0,484.0,525.0,537.0,556.0,564.0,648.0,745.0,795.0,802.0,848.0,921.0,1013.0,1054.0,1223.0,1439.0,1478.0
job 2,24.0,28.0,77.0,104.0,357.0,411.0,452.0,563.0,640.0,650.0,704.0,783.0,802.0,1027.0,1103.0,1129.0,1166.0,1189.0,1347.0,1378.0
job 3,0.0,74.0,172.0,205.0,250.0,336.0,377.0,453.0,540.0,564.0,603.0,769.0,940.0,1020.0,1077.0,1164.0,1263.0,1339.0,1382.0,1401.0
job 4,0.0,77.0,137.0,262.0,357.0,445.0,493.0,537.0,614.0,688.0,752.0,772.0,810.0,834.0,897.0,949.0,1077.0,1160.0,1285.0,1454.0
job 5,0.0,72.0,124.0,212.0,307.0,347.0,400.0,409.0,428.0,745.0,815.0,877.0,926.0,1077.0,1133.0,1166.0,1242.0,1278.0,1368.0,1425.0
job 6,38.0,63.0,117.0,184.0,238.0,381.0,447.0,460.0,586.0,923.0,938.0,1075.0,1178.0,1222.0,1278.0,1291.0,1335.0,1388.0,1414.0,1483.0
job 7,0.0,46.0,123.0,174.0,322.0,409.0,452.0,489.0,650.0,707.0,770.0,938.0,1049.0,1112.0,1131.0,1184.0,1199.0,1330.0,1396.0,1398.0
job 8,0.0,24.0,120.0,343.0,388.0,460.0,546.0,607.0,828.0,958.0,987.0,1018.0,1122.0,1123.0,1188.0,1250.0,1292.0,1345.0,1436.0,1490.0
job 9,0.0,95.0,189.0,238.0,255.0,317.0,338.0,453.0,500.0,662.0,810.0,842.0,924.0,1007.0,1058.0,1068.0,1141.0,1418.0,1439.0,1503.0
job 10,0.0,30.0,174.0,250.0,254.0,292.0,306.0,328.0,361.0,456.0,522.0,553.0,782.0,830.0,851.0,1141.0,1223.0,1250.0,1339.0,1354.0
job 11,0.0,7.0,43.0,64.0,98.0,120.0,200.0,275.0,962.0,1074.0,1086.0,1128.0,1133.0,1197.0,1202.0,1278.0,1307.0,1354.0,1418.0,1449.0
job 12,38.0,130.0,292.0,361.0,401.0,497.0,592.0,772.0,853.0,869.0,894.0,898.0,958.0,1027.0,1044.0,1202.0,1288.0,1292.0,1396.0,1435.0
job 13,28.0,108.0,196.0,218.0,361.0,460.0,640.0,761.0,782.0,787.0,793.0,899.0,1103.0,1189.0,1223.0,1285.0,1339.0,1401.0,1479.0,1490.0
job 14,0.0,54.0,123.0,225.0,317.0,318.0,328.0,353.0,388.0,488.0,556.0,586.0,683.0,770.0,869.0,949.0,1103.0,1144.0,1205.0,1332.0
job 15,0.0,52.0,130.0,205.0,300.0,361.0,607.0,662.0,739.0,815.0,881.0,962.0,1048.0,1074.0,1081.0,1092.0,1190.0,1290.0,1295.0,1364.0
job 16,95.0,193.0,288.0,307.0,322.0,474.0,579.0,656.0,1006.0,1089.0,1112.0,1126.0,1143.0,1149.0,1153.0,1238.0,1295.0,1339.0,1354.0,1445.0
job 17,26.0,184.0,336.0,361.0,446.0,484.0,592.0,629.0,686.0,769.0,774.0,877.0,933.0,1048.0,1143.0,1265.0,1353.0,1368.0,1449.0,1507.0
job 18,43.0,77.0,89.0,401.0,421.0,458.0,533.0,581.0,590.0,635.0,656.0,743.0,857.0,987.0,1044.0,1213.0,1354.0,1416.0,1443.0,1479.0
job 19,0.0,46.0,124.0,170.0,236.0,255.0,421.0,474.0,525.0,649.0,739.0,795.0,853.0,923.0,1006.0,1116.0,1195.0,1278.0,1353.0,1443.0
