makespan,2790.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,126.0,303.0,379.0,515.0,878.0,954.0,968.0,1284.0,1349.0,1886.0,2031.0,2071.0,2149.0,2245.0,2351.0,2469.0,2492.0,2569.0,2662.0,2702.0
job 1,48.0,174.0,249.0,399.0,827.0,866.0,888.0,951.0,1094.0,1122.0,1177.0,1294.0,1390.0,1407.0,1478.0,1512.0,1721.0,1787.0,2187.0,2226.0
job 2,0.0,114.0,198.0,340.0,497.0,561.0,609.0,734.0,920.0,993.0,1070.0,1282.0,1450.0,1544.0,1620.0,1861.0,1912.0,1945.0,2112.0,2159.0
job 3,0.0,29.0,180.0,329.0,365.0,537.0,634.0,717.0,797.0,998.0,1001.0,1057.0,1122.0,1298.0,1394.0,1607.0,1653.0,1668.0,1872.0,2071.0
job 4,28.0,198.0,380.0,618.0,683.0,1132.0,1250.0,1556.0,1690.0,1865.0,2019.0,2203.0,2326.0,2421.0,2431.0,2496.0,2510.0,2569.0,2665.0,2680.0
job 5,37.0,106.0,298.0,342.0,475.0,495.0,684.0,790.0,862.0,925.0,976.0,1315.0,1463.0,1560.0,1938.0,2036.0,2197.0,2287.0,2370.0,2386.0
job 6,1.0,11.0,119.0,336.0,540.0,764.0,774.0,836.0,1083.0,1139.0,1170.0,1173.0,1665.0,1735.0,2088.0,2174.0,2303.0,2351.0,2426.0,2447.0
job 7,95.0,171.0,440.0,602.0,716.0,876.0,965.0,1046.0,1087.0,1147.0,1438.0,1582.0,1850.0,1938.0,2059.0,2116.0,2226.0,2263.0,2326.0,2362.0
job 8,120.0,206.0,339.0,415.0,541.0,668.0,954.0,1057.0,1150.0,1169.0,1342.0,1628.0,1635.0,1690.0,1696.0,1727.0,1743.0,2030.0,2079.0,2229.0
job 9,0.0,104.0,108.0,158.0,180.0,353.0,483.0,706.0,751.0,906.0,1077.0,1480.0,1556.0,1700.0,2159.0,2207.0,2362.0,2452.0,2522.0,2566.0
