makespan,tensor(2204.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,261.0,348.0,397.0,452.0,555.0,633.0,659.0,706.0,776.0,975.0,1055.0,1131.0,1185.0,1289.0,1352.0,1502.0,1900.0,2016.0,2104.0,2118.0
job 1,156.0,245.0,323.0,400.0,434.0,545.0,689.0,950.0,1137.0,1166.0,1209.0,1325.0,1445.0,1479.0,1533.0,1624.0,1780.0,1809.0,1843.0,2014.0
job 2,120.0,194.0,220.0,304.0,556.0,557.0,629.0,750.0,902.0,1205.0,1299.0,1322.0,1360.0,1433.0,1528.0,1626.0,1650.0,2096.0,2157.0,2167.0
job 3,23.0,117.0,163.0,261.0,300.0,396.0,406.0,459.0,567.0,662.0,729.0,966.0,1053.0,1115.0,1643.0,1725.0,1748.0,1841.0,1915.0,2008.0
job 4,0.0,85.0,173.0,182.0,193.0,295.0,710.0,808.0,926.0,967.0,998.0,1234.0,1464.0,1541.0,1703.0,1754.0,1826.0,1841.0,1942.0,2122.0
job 5,0.0,81.0,174.0,194.0,242.0,472.0,527.0,662.0,843.0,987.0,1046.0,1136.0,1602.0,1698.0,1759.0,1849.0,2016.0,2058.0,2085.0,2100.0
job 6,161.0,401.0,542.0,545.0,573.0,646.0,992.0,1044.0,1139.0,1168.0,1541.0,1580.0,1672.0,1692.0,1728.0,1843.0,2002.0,2078.0,2147.0,2165.0
job 7,158.0,480.0,490.0,581.0,629.0,678.0,727.0,806.0,888.0,916.0,976.0,1104.0,1173.0,1212.0,1289.0,1335.0,1339.0,1507.0,1580.0,1632.0
job 8,15.0,339.0,475.0,627.0,852.0,858.0,864.0,956.0,1053.0,1106.0,1139.0,1505.0,1592.0,1673.0,1724.0,1745.0,1896.0,1981.0,2041.0,2099.0
job 9,0.0,105.0,263.0,321.0,383.0,397.0,479.0,674.0,790.0,807.0,1017.0,1113.0,1261.0,1285.0,1592.0,1608.0,1641.0,1728.0,1778.0,2157.0
job 10,0.0,218.0,327.0,445.0,557.0,802.0,975.0,1049.0,1070.0,1132.0,1260.0,1525.0,1632.0,1703.0,1797.0,1855.0,1894.0,1913.0,1938.0,2063.0
job 11,0.0,23.0,24.0,314.0,400.0,527.0,562.0,938.0,975.0,1039.0,1129.0,1188.0,1227.0,1258.0,1345.0,1439.0,1533.0,1589.0,1694.0,1772.0
job 12,0.0,43.0,105.0,214.0,311.0,567.0,753.0,832.0,926.0,1062.0,1101.0,1185.0,1223.0,1278.0,1533.0,1540.0,1596.0,1887.0,1931.0,1982.0
job 13,0.0,85.0,166.0,346.0,364.0,459.0,644.0,710.0,782.0,832.0,892.0,939.0,1001.0,1134.0,1227.0,1407.0,1505.0,1528.0,1666.0,2167.0
job 14,154.0,195.0,415.0,487.0,555.0,605.0,622.0,642.0,806.0,843.0,891.0,950.0,1001.0,1050.0,1188.0,1343.0,1502.0,1708.0,1820.0,2006.0
