makespan,tensor(2149.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,57.0,118.0,174.0,248.0,327.0,404.0,561.0,590.0,937.0,1005.0,1060.0,1151.0,1173.0,1291.0,1530.0,1878.0,1949.0,2057.0,2105.0
job 1,0.0,150.0,232.0,303.0,410.0,787.0,809.0,836.0,867.0,1011.0,1053.0,1221.0,1265.0,1393.0,1495.0,1616.0,1733.0,1780.0,1918.0,1980.0
job 2,82.0,327.0,478.0,546.0,578.0,630.0,773.0,825.0,920.0,1022.0,1033.0,1302.0,1358.0,1442.0,1504.0,1683.0,1726.0,1862.0,1881.0,1951.0
job 3,0.0,82.0,265.0,342.0,421.0,639.0,732.0,750.0,790.0,841.0,867.0,992.0,1092.0,1181.0,1250.0,1456.0,1516.0,1832.0,1967.0,2059.0
job 4,89.0,233.0,403.0,469.0,518.0,531.0,605.0,710.0,825.0,877.0,968.0,1081.0,1089.0,1313.0,1426.0,1672.0,1704.0,1757.0,1869.0,2110.0
job 5,0.0,226.0,411.0,528.0,574.0,630.0,869.0,945.0,1023.0,1096.0,1307.0,1442.0,1504.0,1516.0,1626.0,1735.0,1833.0,1918.0,1950.0,2049.0
job 6,0.0,164.0,243.0,537.0,618.0,809.0,930.0,1007.0,1053.0,1255.0,1346.0,1437.0,1522.0,1680.0,1780.0,1789.0,1824.0,1830.0,1978.0,2016.0
job 7,0.0,406.0,515.0,550.0,585.0,823.0,1131.0,1170.0,1199.0,1254.0,1382.0,1458.0,1511.0,1540.0,1616.0,1825.0,1921.0,1986.0,2057.0,2060.0
job 8,60.0,91.0,96.0,378.0,643.0,666.0,691.0,716.0,739.0,1066.0,1133.0,1185.0,1265.0,1291.0,1503.0,1597.0,1638.0,1735.0,1758.0,1986.0
job 9,0.0,62.0,163.0,237.0,372.0,497.0,528.0,609.0,684.0,828.0,888.0,951.0,1038.0,1241.0,1529.0,1568.0,1630.0,1789.0,1847.0,1937.0
job 10,0.0,39.0,130.0,211.0,300.0,466.0,605.0,658.0,708.0,741.0,779.0,836.0,852.0,948.0,1010.0,1051.0,1496.0,1575.0,1747.0,1950.0
job 11,496.0,590.0,630.0,757.0,906.0,919.0,948.0,1005.0,1007.0,1081.0,1169.0,1240.0,1312.0,1428.0,1516.0,1740.0,1857.0,1949.0,1992.0,2076.0
job 12,0.0,99.0,213.0,267.0,323.0,789.0,823.0,930.0,1006.0,1033.0,1121.0,1266.0,1292.0,1726.0,1827.0,1900.0,1915.0,1951.0,2021.0,2049.0
job 13,0.0,11.0,207.0,267.0,338.0,389.0,476.0,537.0,740.0,797.0,838.0,954.0,1173.0,1292.0,1424.0,1460.0,1533.0,1823.0,2019.0,2059.0
job 14,39.0,76.0,117.0,327.0,378.0,434.0,648.0,862.0,1076.0,1210.0,1214.0,1304.0,1313.0,1315.0,1407.0,1598.0,1683.0,1747.0,1800.0,1889.0
job 15,75.0,155.0,421.0,496.0,590.0,601.0,716.0,727.0,1007.0,1024.0,1081.0,1150.0,1278.0,1395.0,1409.0,1455.0,1546.0,1759.0,1997.0,2064.0
