makespan,2728.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,17.0,130.0,251.0,361.0,431.0,742.0,751.0,915.0,1010.0,1049.0,1142.0,1399.0,1568.0,1701.0,1806.0,1884.0,2172.0,2185.0,2268.0
job 1,36.0,86.0,394.0,459.0,550.0,697.0,761.0,868.0,949.0,1466.0,1510.0,1614.0,1637.0,1744.0,1900.0,1988.0,1995.0,2187.0,2269.0,2313.0
job 2,0.0,315.0,390.0,502.0,751.0,848.0,1306.0,1350.0,1512.0,1579.0,1656.0,1756.0,1988.0,2089.0,2347.0,2396.0,2516.0,2572.0,2588.0,2661.0
job 3,83.0,174.0,321.0,591.0,799.0,840.0,918.0,1007.0,1044.0,1110.0,1238.0,1316.0,1335.0,1465.0,1536.0,1705.0,1832.0,1944.0,1967.0,2023.0
job 4,219.0,312.0,360.0,376.0,598.0,660.0,810.0,944.0,1060.0,1210.0,1438.0,1551.0,1630.0,1794.0,1883.0,1972.0,2109.0,2133.0,2200.0,2464.0
job 5,137.0,285.0,355.0,443.0,548.0,627.0,992.0,1069.0,1135.0,1453.0,1523.0,1667.0,1772.0,1884.0,1929.0,2119.0,2241.0,2245.0,2419.0,2444.0
job 6,1.0,255.0,503.0,636.0,728.0,935.0,1298.0,1306.0,1393.0,1452.0,1604.0,2023.0,2078.0,2087.0,2142.0,2220.0,2478.0,2538.0,2542.0,2577.0
job 7,114.0,229.0,418.0,613.0,820.0,1382.0,1466.0,1518.0,1541.0,1692.0,1726.0,1989.0,2087.0,2177.0,2236.0,2279.0,2344.0,2357.0,2412.0,2462.0
job 8,32.0,130.0,437.0,501.0,758.0,808.0,1350.0,1382.0,1399.0,1508.0,1615.0,1626.0,1707.0,1783.0,1935.0,2006.0,2259.0,2330.0,2346.0,2522.0
job 9,76.0,357.0,453.0,635.0,759.0,1066.0,1110.0,1376.0,1414.0,1438.0,1468.0,1667.0,1884.0,1944.0,1980.0,2077.0,2086.0,2177.0,2189.0,2382.0
job 10,0.0,195.0,333.0,382.0,516.0,704.0,840.0,915.0,1010.0,1044.0,1136.0,1381.0,1531.0,1622.0,1667.0,1776.0,2063.0,2071.0,2081.0,2147.0
job 11,0.0,217.0,262.0,331.0,417.0,561.0,627.0,790.0,847.0,927.0,1046.0,1162.0,1579.0,1630.0,1706.0,1755.0,2017.0,2185.0,2228.0,2263.0
job 12,13.0,78.0,262.0,296.0,360.0,422.0,473.0,654.0,707.0,785.0,790.0,808.0,857.0,1170.0,1346.0,1415.0,1478.0,1581.0,1689.0,1731.0
job 13,0.0,390.0,407.0,437.0,528.0,826.0,883.0,1189.0,1244.0,1335.0,1393.0,1515.0,1599.0,1700.0,1794.0,1835.0,1883.0,1929.0,2166.0,2268.0
job 14,27.0,122.0,392.0,458.0,541.0,718.0,815.0,949.0,1006.0,1406.0,1609.0,1689.0,1919.0,2178.0,2410.0,2464.0,2516.0,2600.0,2644.0,2672.0
job 15,0.0,279.0,360.0,568.0,661.0,785.0,799.0,829.0,884.0,915.0,1121.0,1510.0,1592.0,1872.0,1900.0,1995.0,2075.0,2444.0,2516.0,2608.0
job 16,0.0,55.0,218.0,279.0,450.0,546.0,596.0,801.0,812.0,991.0,1046.0,1228.0,1292.0,1468.0,1550.0,1626.0,1894.0,2024.0,2327.0,2428.0
job 17,0.0,93.0,331.0,392.0,546.0,635.0,894.0,1081.0,1227.0,1245.0,1411.0,1541.0,1647.0,1677.0,1783.0,1900.0,1998.0,2135.0,2401.0,2475.0
job 18,0.0,86.0,382.0,577.0,665.0,677.0,728.0,792.0,1119.0,1122.0,1198.0,1321.0,1434.0,1475.0,1512.0,1599.0,1609.0,1682.0,1999.0,2037.0
job 19,0.0,70.0,162.0,305.0,329.0,333.0,419.0,426.0,508.0,620.0,820.0,894.0,928.0,964.0,1157.0,1228.0,1314.0,1386.0,1406.0,1434.0
job 20,0.0,500.0,686.0,829.0,1023.0,1228.0,1319.0,1362.0,1414.0,1506.0,1541.0,1755.0,1778.0,1806.0,1865.0,1932.0,1999.0,2175.0,2211.0,2241.0
job 21,45.0,151.0,220.0,446.0,537.0,578.0,598.0,761.0,840.0,857.0,1059.0,1068.0,1265.0,1346.0,1359.0,1402.0,1475.0,1635.0,1729.0,1789.0
job 22,174.0,270.0,404.0,654.0,1069.0,1131.0,1196.0,1227.0,1321.0,1381.0,1597.0,1803.0,2070.0,2163.0,2268.0,2327.0,2461.0,2540.0,2603.0,2686.0
job 23,66.0,137.0,360.0,458.0,500.0,501.0,596.0,715.0,774.0,884.0,976.0,1052.0,1131.0,1198.0,1323.0,1464.0,1835.0,1919.0,2083.0,2408.0
job 24,0.0,312.0,394.0,458.0,537.0,677.0,782.0,815.0,1223.0,1316.0,1523.0,1615.0,1810.0,1928.0,2149.0,2178.0,2219.0,2330.0,2367.0,2516.0
job 25,0.0,53.0,272.0,656.0,742.0,769.0,876.0,1203.0,1228.0,1255.0,1279.0,1470.0,1559.0,1884.0,2078.0,2277.0,2341.0,2428.0,2603.0,2650.0
