makespan,tensor(2132.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,77.0,155.0,226.0,328.0,518.0,572.0,685.0,908.0,990.0,1014.0,1042.0,1106.0,1257.0,1470.0,1652.0,1707.0,1709.0,2030.0,2095.0
job 1,0.0,91.0,195.0,312.0,463.0,481.0,531.0,752.0,765.0,865.0,901.0,931.0,1085.0,1140.0,1219.0,1553.0,1641.0,1694.0,1847.0,1925.0
job 2,68.0,80.0,126.0,180.0,218.0,495.0,863.0,894.0,1143.0,1197.0,1245.0,1367.0,1392.0,1491.0,1535.0,1594.0,1627.0,1675.0,1751.0,1775.0
job 3,0.0,186.0,263.0,312.0,577.0,623.0,736.0,903.0,1064.0,1146.0,1213.0,1303.0,1421.0,1516.0,1534.0,1636.0,1776.0,1859.0,1903.0,1933.0
job 4,20.0,192.0,280.0,395.0,483.0,557.0,726.0,752.0,811.0,976.0,1081.0,1179.0,1269.0,1361.0,1463.0,1602.0,1641.0,1901.0,1980.0,1996.0
job 5,74.0,184.0,274.0,308.0,331.0,381.0,466.0,531.0,602.0,1005.0,1067.0,1140.0,1255.0,1302.0,1327.0,1421.0,1519.0,1572.0,1696.0,1933.0
job 6,0.0,99.0,308.0,366.0,463.0,489.0,514.0,843.0,909.0,961.0,1222.0,1319.0,1356.0,1393.0,1479.0,1541.0,1637.0,1763.0,1843.0,1938.0
job 7,0.0,273.0,359.0,481.0,721.0,760.0,818.0,852.0,861.0,866.0,941.0,1026.0,1034.0,1065.0,1067.0,1141.0,1769.0,1835.0,1845.0,1929.0
job 8,84.0,133.0,351.0,480.0,564.0,611.0,620.0,717.0,831.0,903.0,995.0,1062.0,1153.0,1295.0,1580.0,1666.0,1763.0,1775.0,1833.0,1980.0
job 9,0.0,73.0,196.0,240.0,565.0,705.0,765.0,845.0,956.0,1192.0,1535.0,1631.0,1709.0,1710.0,1739.0,1763.0,1814.0,1886.0,1903.0,2020.0
job 10,120.0,221.0,346.0,533.0,565.0,626.0,722.0,747.0,778.0,876.0,909.0,1042.0,1124.0,1187.0,1260.0,1393.0,1529.0,1535.0,1609.0,1687.0
job 11,327.0,405.0,532.0,564.0,619.0,708.0,798.0,885.0,1067.0,1125.0,1319.0,1361.0,1492.0,1662.0,1694.0,1832.0,1896.0,1977.0,1988.0,2046.0
job 12,673.0,747.0,890.0,956.0,1026.0,1133.0,1351.0,1375.0,1520.0,1522.0,1666.0,1837.0,1859.0,1939.0,1965.0,1986.0,1995.0,2033.0,2056.0,2075.0
job 13,0.0,74.0,272.0,359.0,617.0,718.0,748.0,845.0,865.0,887.0,990.0,999.0,1141.0,1285.0,1355.0,1534.0,1746.0,1803.0,1853.0,2012.0
job 14,0.0,42.0,67.0,713.0,717.0,809.0,824.0,1035.0,1141.0,1269.0,1435.0,1534.0,1586.0,1647.0,1728.0,1744.0,1746.0,1775.0,1822.0,1984.0
job 15,42.0,159.0,192.0,272.0,376.0,454.0,652.0,973.0,1058.0,1081.0,1181.0,1260.0,1392.0,1431.0,1488.0,1576.0,1737.0,1845.0,1938.0,1996.0
job 16,9.0,43.0,133.0,226.0,312.0,394.0,580.0,708.0,748.0,991.0,1062.0,1139.0,1192.0,1219.0,1300.0,1351.0,1419.0,1463.0,1657.0,1977.0
job 17,0.0,263.0,383.0,454.0,533.0,631.0,737.0,818.0,885.0,981.0,1124.0,1300.0,1367.0,1477.0,1492.0,1580.0,1787.0,1837.0,1984.0,2043.0
job 18,0.0,9.0,84.0,155.0,241.0,300.0,422.0,518.0,569.0,652.0,850.0,935.0,1253.0,1352.0,1379.0,1586.0,1809.0,1939.0,1988.0,2056.0
job 19,0.0,96.0,198.0,272.0,289.0,454.0,511.0,580.0,680.0,760.0,782.0,866.0,963.0,1104.0,1195.0,1277.0,1368.0,1419.0,1488.0,1627.0
job 20,60.0,180.0,188.0,274.0,396.0,539.0,761.0,887.0,961.0,973.0,1223.0,1264.0,1274.0,1361.0,1429.0,1522.0,1579.0,1673.0,1728.0,1888.0
job 21,188.0,263.0,381.0,454.0,480.0,612.0,685.0,747.0,777.0,831.0,863.0,1221.0,1349.0,1413.0,1460.0,1583.0,1602.0,1811.0,1956.0,2039.0
job 22,0.0,6.0,280.0,374.0,511.0,631.0,721.0,742.0,823.0,922.0,994.0,1068.0,1074.0,1214.0,1349.0,1647.0,1767.0,1833.0,1925.0,2000.0
job 23,0.0,58.0,122.0,130.0,344.0,359.0,454.0,465.0,471.0,758.0,845.0,930.0,1026.0,1169.0,1707.0,1787.0,1881.0,1888.0,1971.0,1988.0
job 24,136.0,196.0,371.0,408.0,420.0,632.0,712.0,781.0,827.0,930.0,1028.0,1058.0,1072.0,1207.0,1336.0,1399.0,1535.0,1593.0,1609.0,1890.0
job 25,88.0,159.0,280.0,652.0,721.0,815.0,823.0,906.0,991.0,1074.0,1143.0,1160.0,1167.0,1208.0,1384.0,1438.0,1488.0,1593.0,1652.0,1744.0
job 26,118.0,136.0,146.0,295.0,339.0,565.0,626.0,685.0,782.0,819.0,1106.0,1187.0,1208.0,1295.0,1379.0,1432.0,1519.0,1597.0,1813.0,2040.0
job 27,96.0,135.0,289.0,371.0,480.0,495.0,596.0,693.0,791.0,965.0,976.0,1264.0,1479.0,1534.0,1594.0,1597.0,1680.0,1775.0,1971.0,2033.0
job 28,0.0,20.0,84.0,135.0,198.0,721.0,763.0,815.0,941.0,1009.0,1139.0,1197.0,1253.0,1429.0,1506.0,1556.0,1647.0,1806.0,2000.0,2038.0
job 29,43.0,88.0,257.0,329.0,565.0,623.0,642.0,712.0,875.0,904.0,1034.0,1202.0,1253.0,1280.0,1349.0,1597.0,1814.0,1899.0,1995.0,2038.0
