makespan,2628.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,42.0,414.0,509.0,594.0,880.0,908.0,915.0,951.0,1160.0,1213.0,1419.0,1510.0,1519.0,1733.0,1938.0,2092.0,2359.0,2441.0,2502.0,2569.0
job 1,76.0,133.0,253.0,302.0,357.0,638.0,706.0,742.0,796.0,870.0,965.0,1105.0,1228.0,1317.0,1589.0,1756.0,1983.0,2069.0,2137.0,2205.0
job 2,5.0,103.0,191.0,327.0,405.0,508.0,753.0,829.0,863.0,1060.0,1178.0,1274.0,1322.0,1334.0,1382.0,1584.0,1675.0,1848.0,2036.0,2165.0
job 3,305.0,419.0,665.0,753.0,758.0,793.0,986.0,1181.0,1228.0,1604.0,1753.0,1811.0,1964.0,2012.0,2137.0,2181.0,2227.0,2249.0,2382.0,2450.0
job 4,0.0,60.0,99.0,245.0,445.0,507.0,828.0,870.0,949.0,979.0,992.0,1285.0,1507.0,1579.0,1670.0,1734.0,1866.0,1999.0,2083.0,2097.0
job 5,60.0,201.0,307.0,557.0,723.0,990.0,1059.0,1118.0,1205.0,1264.0,1384.0,1565.0,1690.0,1802.0,1839.0,1938.0,2109.0,2189.0,2328.0,2500.0
job 6,21.0,264.0,337.0,470.0,739.0,750.0,916.0,1056.0,1182.0,1298.0,1422.0,1440.0,1443.0,1454.0,1757.0,1937.0,2022.0,2189.0,2274.0,2275.0
job 7,0.0,299.0,348.0,385.0,458.0,507.0,559.0,601.0,629.0,751.0,1020.0,1177.0,1275.0,1350.0,1520.0,1597.0,1891.0,2022.0,2181.0,2264.0
job 8,0.0,217.0,415.0,467.0,506.0,552.0,800.0,874.0,996.0,1205.0,1438.0,1464.0,1629.0,1815.0,2012.0,2089.0,2108.0,2205.0,2343.0,2394.0
job 9,0.0,7.0,62.0,348.0,398.0,537.0,697.0,793.0,980.0,1132.0,1205.0,1218.0,1728.0,1738.0,1838.0,1950.0,2009.0,2036.0,2159.0,2164.0
job 10,0.0,130.0,249.0,580.0,635.0,662.0,736.0,894.0,957.0,1341.0,1414.0,1597.0,1671.0,1917.0,2008.0,2069.0,2130.0,2246.0,2275.0,2441.0
job 11,0.0,206.0,643.0,750.0,815.0,843.0,895.0,1288.0,1338.0,1519.0,1584.0,1758.0,1833.0,1918.0,2049.0,2190.0,2275.0,2448.0,2485.0,2500.0
job 12,2.0,90.0,188.0,587.0,720.0,992.0,1255.0,1430.0,1518.0,1651.0,1776.0,1897.0,2002.0,2108.0,2276.0,2359.0,2448.0,2485.0,2579.0,2618.0
job 13,90.0,178.0,191.0,453.0,519.0,536.0,619.0,747.0,819.0,1118.0,1124.0,1188.0,1376.0,1695.0,1728.0,1748.0,1781.0,1853.0,1950.0,1994.0
job 14,0.0,130.0,399.0,561.0,635.0,838.0,926.0,1110.0,1148.0,1180.0,1182.0,1201.0,1366.0,1454.0,1556.0,1625.0,1810.0,1978.0,2097.0,2264.0
job 15,133.0,218.0,255.0,632.0,717.0,828.0,1059.0,1144.0,1177.0,1201.0,1238.0,1466.0,1475.0,1692.0,1758.0,1857.0,1928.0,1994.0,2030.0,2148.0
job 16,24.0,183.0,245.0,272.0,312.0,342.0,729.0,804.0,863.0,1120.0,1174.0,1317.0,1384.0,1536.0,1625.0,1675.0,1908.0,2005.0,2097.0,2148.0
job 17,0.0,28.0,200.0,293.0,353.0,522.0,557.0,615.0,793.0,815.0,828.0,853.0,1338.0,1466.0,1654.0,1699.0,1849.0,1973.0,2069.0,2174.0
job 18,0.0,519.0,567.0,646.0,815.0,927.0,1063.0,1113.0,1206.0,1358.0,1475.0,1536.0,1684.0,1763.0,1853.0,2012.0,2130.0,2224.0,2244.0,2294.0
job 19,39.0,167.0,266.0,431.0,634.0,670.0,1148.0,1204.0,1254.0,1317.0,1322.0,1350.0,1519.0,1579.0,1898.0,2071.0,2165.0,2275.0,2359.0,2397.0
