makespan,2627.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,188.0,445.0,515.0,706.0,882.0,916.0,936.0,981.0,1123.0,1367.0,1532.0,1652.0,1896.0,1967.0,2072.0,2294.0,2363.0,2408.0,2435.0
job 1,0.0,72.0,161.0,171.0,254.0,304.0,525.0,842.0,1115.0,1211.0,1543.0,1635.0,1723.0,1812.0,1851.0,1924.0,1957.0,2027.0,2080.0,2145.0
job 2,0.0,136.0,169.0,251.0,387.0,441.0,487.0,677.0,785.0,927.0,1114.0,1337.0,1547.0,1625.0,1661.0,1754.0,1812.0,1858.0,1901.0,2107.0
job 3,0.0,8.0,51.0,340.0,433.0,610.0,622.0,961.0,1045.0,1123.0,1194.0,1462.0,1479.0,1500.0,1574.0,1776.0,1858.0,1951.0,1955.0,2061.0
job 4,0.0,13.0,80.0,90.0,431.0,545.0,634.0,671.0,874.0,1053.0,1191.0,1302.0,1430.0,1486.0,1489.0,1572.0,1973.0,2173.0,2215.0,2220.0
job 5,149.0,240.0,506.0,618.0,866.0,996.0,1086.0,1146.0,1319.0,1367.0,1451.0,1496.0,1580.0,1810.0,1896.0,1982.0,2080.0,2192.0,2383.0,2389.0
job 6,62.0,341.0,498.0,634.0,753.0,1025.0,1070.0,1103.0,1279.0,1479.0,1526.0,1638.0,1714.0,1759.0,1766.0,1829.0,1917.0,2133.0,2179.0,2269.0
job 7,0.0,72.0,309.0,387.0,427.0,433.0,732.0,810.0,851.0,1146.0,1172.0,1234.0,1254.0,1487.0,1635.0,1708.0,1749.0,1768.0,1876.0,1927.0
job 8,0.0,22.0,85.0,312.0,519.0,654.0,794.0,850.0,903.0,1052.0,1113.0,1194.0,1267.0,1414.0,1479.0,1512.0,1686.0,1766.0,1882.0,2000.0
job 9,11.0,169.0,291.0,393.0,487.0,578.0,660.0,720.0,827.0,1002.0,1301.0,1543.0,1616.0,1686.0,1812.0,2078.0,2220.0,2324.0,2461.0,2554.0
job 10,0.0,85.0,162.0,228.0,316.0,332.0,358.0,632.0,714.0,806.0,950.0,1005.0,1082.0,1099.0,1204.0,1357.0,1453.0,1617.0,1684.0,1745.0
job 11,11.0,129.0,260.0,566.0,784.0,941.0,1173.0,1414.0,1612.0,1623.0,1697.0,1711.0,1743.0,1800.0,1851.0,1935.0,1996.0,2000.0,2061.0,2281.0
job 12,0.0,151.0,213.0,442.0,498.0,530.0,532.0,720.0,916.0,1022.0,1113.0,1241.0,1486.0,1796.0,1894.0,1955.0,1989.0,2027.0,2171.0,2265.0
job 13,64.0,229.0,306.0,422.0,726.0,794.0,890.0,938.0,969.0,1180.0,1286.0,1313.0,1385.0,1592.0,1977.0,1998.0,2241.0,2373.0,2462.0,2559.0
job 14,28.0,138.0,178.0,240.0,300.0,315.0,358.0,620.0,730.0,941.0,1095.0,1107.0,1259.0,1368.0,1438.0,1500.0,1532.0,1705.0,1766.0,1891.0
job 15,0.0,13.0,84.0,170.0,514.0,577.0,620.0,770.0,856.0,1095.0,1213.0,1319.0,1368.0,1731.0,1776.0,1789.0,2092.0,2129.0,2182.0,2276.0
job 16,6.0,348.0,431.0,549.0,793.0,856.0,928.0,985.0,1146.0,1257.0,1319.0,1336.0,1351.0,1483.0,1619.0,1697.0,1822.0,2040.0,2205.0,2264.0
job 17,0.0,15.0,47.0,155.0,347.0,649.0,704.0,793.0,965.0,1027.0,1034.0,1107.0,1708.0,1768.0,1998.0,2057.0,2109.0,2269.0,2363.0,2418.0
job 18,156.0,251.0,348.0,380.0,772.0,863.0,894.0,1050.0,1144.0,1277.0,1373.0,1396.0,1574.0,1619.0,1771.0,1858.0,1955.0,2135.0,2187.0,2265.0
job 19,0.0,84.0,136.0,224.0,411.0,532.0,729.0,1009.0,1099.0,1242.0,1279.0,1625.0,1745.0,1771.0,1967.0,2186.0,2276.0,2368.0,2418.0,2449.0
job 20,38.0,251.0,471.0,671.0,806.0,1093.0,1254.0,1372.0,1444.0,1623.0,1705.0,1786.0,1908.0,1957.0,1973.0,1982.0,2109.0,2205.0,2372.0,2418.0
job 21,7.0,92.0,206.0,233.0,764.0,770.0,856.0,973.0,1182.0,1347.0,1414.0,1424.0,1444.0,1516.0,1572.0,1652.0,1687.0,1847.0,2015.0,2105.0
job 22,62.0,113.0,256.0,348.0,441.0,457.0,981.0,1203.0,1516.0,1543.0,1578.0,1760.0,1797.0,1947.0,2095.0,2120.0,2208.0,2253.0,2301.0,2316.0
job 23,49.0,171.0,221.0,406.0,442.0,530.0,592.0,935.0,981.0,1027.0,1082.0,1159.0,1513.0,1896.0,1996.0,2264.0,2276.0,2295.0,2325.0,2383.0
job 24,37.0,92.0,182.0,427.0,486.0,634.0,730.0,827.0,1134.0,1223.0,1505.0,1543.0,1591.0,1745.0,1887.0,2105.0,2214.0,2369.0,2440.0,2515.0
