makespan,2438.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,214.0,445.0,528.0,587.0,720.0,770.0,793.0,834.0,867.0,947.0,1222.0,1282.0,1313.0,1470.0,1625.0,1705.0,2065.0,2121.0,2150.0,2226.0
job 1,11.0,94.0,184.0,267.0,302.0,542.0,609.0,647.0,733.0,784.0,843.0,874.0,1136.0,1313.0,1389.0,1505.0,1556.0,1679.0,1757.0,2006.0
job 2,0.0,192.0,287.0,375.0,451.0,585.0,660.0,702.0,816.0,932.0,938.0,1066.0,1344.0,1392.0,1445.0,1579.0,1674.0,1744.0,1783.0,1900.0
job 3,0.0,67.0,169.0,213.0,245.0,299.0,343.0,350.0,587.0,640.0,647.0,673.0,727.0,753.0,1100.0,1375.0,1581.0,1674.0,1687.0,1831.0
job 4,4.0,29.0,62.0,166.0,214.0,250.0,394.0,487.0,753.0,793.0,828.0,849.0,1081.0,1117.0,1341.0,1448.0,1550.0,1642.0,1656.0,1965.0
job 5,0.0,308.0,360.0,613.0,840.0,991.0,1135.0,1196.0,1204.0,1348.0,1432.0,1556.0,1739.0,1831.0,2028.0,2104.0,2190.0,2221.0,2302.0,2395.0
job 6,0.0,8.0,287.0,381.0,520.0,603.0,775.0,879.0,1014.0,1186.0,1241.0,1346.0,1439.0,1605.0,1705.0,1945.0,2022.0,2118.0,2176.0,2221.0
job 7,0.0,90.0,177.0,250.0,313.0,334.0,528.0,620.0,740.0,765.0,981.0,1069.0,1103.0,1178.0,1381.0,1453.0,1573.0,1824.0,2007.0,2087.0
job 8,0.0,98.0,178.0,184.0,213.0,214.0,516.0,692.0,775.0,843.0,1072.0,1308.0,1483.0,1643.0,1682.0,1693.0,1815.0,1993.0,2150.0,2179.0
job 9,0.0,189.0,272.0,393.0,436.0,527.0,637.0,693.0,777.0,820.0,881.0,1087.0,1188.0,1264.0,1296.0,1394.0,1501.0,1750.0,1822.0,1886.0
job 10,28.0,145.0,333.0,382.0,430.0,545.0,759.0,876.0,938.0,1066.0,1087.0,1392.0,1500.0,1593.0,1657.0,1667.0,1929.0,1970.0,2216.0,2259.0
job 11,0.0,148.0,169.0,200.0,216.0,486.0,542.0,647.0,721.0,742.0,770.0,944.0,981.0,1015.0,1069.0,1122.0,1451.0,1534.0,1598.0,1631.0
job 12,0.0,45.0,173.0,256.0,294.0,334.0,437.0,535.0,673.0,930.0,989.0,1018.0,1045.0,1057.0,1126.0,1178.0,1389.0,1531.0,1579.0,1896.0
