makespan,tensor(2198.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,170.0,299.0,446.0,590.0,630.0,948.0,1010.0,1215.0,1297.0,1359.0,1363.0,1471.0,1577.0,1602.0,1993.0,2056.0,2057.0,2107.0,2170.0,2172.0
job 1,5.0,32.0,178.0,213.0,305.0,527.0,576.0,644.0,694.0,770.0,1155.0,1570.0,1687.0,1709.0,1811.0,1909.0,1912.0,1929.0,1979.0,2042.0
job 2,0.0,3.0,82.0,90.0,329.0,475.0,552.0,598.0,654.0,770.0,797.0,870.0,973.0,998.0,1293.0,1364.0,1462.0,1515.0,1728.0,1782.0
job 3,89.0,97.0,274.0,395.0,508.0,617.0,683.0,762.0,787.0,978.0,1012.0,1058.0,1069.0,1233.0,1328.0,1424.0,1519.0,1598.0,1683.0,1894.0
job 4,0.0,121.0,219.0,264.0,362.0,584.0,708.0,764.0,834.0,910.0,921.0,1010.0,1121.0,1240.0,1297.0,1598.0,1640.0,2056.0,2111.0,2138.0
job 5,0.0,40.0,92.0,185.0,367.0,436.0,508.0,521.0,683.0,762.0,844.0,930.0,1073.0,1204.0,1269.0,1399.0,1598.0,1666.0,1853.0,1995.0
job 6,34.0,138.0,213.0,403.0,470.0,497.0,543.0,625.0,679.0,754.0,1047.0,1440.0,1538.0,1569.0,1603.0,1690.0,1724.0,1818.0,1908.0,2067.0
job 7,0.0,120.0,190.0,264.0,384.0,584.0,768.0,830.0,921.0,1009.0,1079.0,1183.0,1414.0,1679.0,1740.0,1744.0,1835.0,1874.0,1978.0,1995.0
job 8,0.0,33.0,71.0,207.0,272.0,402.0,470.0,606.0,663.0,842.0,1105.0,1173.0,1243.0,1321.0,1420.0,1506.0,1909.0,2005.0,2087.0,2092.0
job 9,97.0,214.0,264.0,414.0,557.0,576.0,666.0,686.0,758.0,842.0,910.0,1074.0,1424.0,1521.0,1570.0,1660.0,1818.0,1915.0,1929.0,2138.0
job 10,0.0,57.0,213.0,287.0,348.0,404.0,473.0,499.0,692.0,774.0,918.0,948.0,1069.0,1164.0,1637.0,1818.0,1892.0,1894.0,1925.0,2013.0
job 11,0.0,253.0,464.0,494.0,588.0,666.0,689.0,790.0,1019.0,1084.0,1175.0,1324.0,1384.0,1436.0,1524.0,1782.0,2018.0,2050.0,2145.0,2159.0
job 12,0.0,126.0,392.0,465.0,505.0,584.0,621.0,683.0,824.0,939.0,961.0,1146.0,1254.0,1373.0,1625.0,1709.0,1712.0,1901.0,1993.0,2070.0
job 13,2.0,80.0,218.0,298.0,365.0,437.0,492.0,537.0,689.0,906.0,981.0,1066.0,1261.0,1541.0,1741.0,1898.0,1999.0,2000.0,2064.0,2138.0
job 14,151.0,223.0,313.0,395.0,473.0,598.0,757.0,870.0,958.0,1009.0,1073.0,1283.0,1395.0,1396.0,1463.0,1471.0,1525.0,1740.0,1869.0,2087.0
job 15,316.0,353.0,452.0,552.0,600.0,621.0,654.0,725.0,769.0,861.0,1027.0,1085.0,1159.0,1269.0,1328.0,1467.0,1521.0,1712.0,1783.0,2000.0
job 16,0.0,89.0,133.0,246.0,329.0,373.0,541.0,588.0,681.0,781.0,794.0,979.0,1099.0,1261.0,1602.0,1686.0,1783.0,1838.0,1912.0,2108.0
job 17,52.0,66.0,188.0,223.0,232.0,411.0,671.0,939.0,978.0,1125.0,1258.0,1330.0,1424.0,1462.0,1463.0,1519.0,1802.0,1879.0,1900.0,2013.0
job 18,0.0,80.0,151.0,537.0,575.0,740.0,826.0,926.0,1075.0,1149.0,1166.0,1330.0,1459.0,1521.0,1569.0,1683.0,1743.0,1838.0,1900.0,2134.0
job 19,33.0,120.0,221.0,287.0,383.0,409.0,507.0,545.0,579.0,652.0,744.0,847.0,998.0,1026.0,1257.0,1449.0,1552.0,1705.0,1761.0,1879.0
job 20,258.0,274.0,681.0,841.0,939.0,954.0,1005.0,1099.0,1159.0,1233.0,1337.0,1410.0,1420.0,1436.0,1524.0,1636.0,1753.0,1993.0,2003.0,2005.0
job 21,0.0,93.0,121.0,179.0,600.0,705.0,766.0,1140.0,1248.0,1350.0,1399.0,1418.0,1454.0,1459.0,1519.0,1522.0,1604.0,1766.0,1871.0,2044.0
job 22,91.0,200.0,362.0,576.0,630.0,663.0,747.0,757.0,764.0,1009.0,1075.0,1164.0,1264.0,1407.0,1522.0,1586.0,1673.0,1891.0,1978.0,2111.0
job 23,0.0,118.0,169.0,213.0,358.0,689.0,692.0,769.0,868.0,1041.0,1135.0,1215.0,1240.0,1538.0,1586.0,1640.0,1758.0,2050.0,2108.0,2178.0
job 24,93.0,184.0,298.0,425.0,625.0,663.0,765.0,833.0,958.0,1009.0,1054.0,1175.0,1246.0,1261.0,1324.0,1503.0,1651.0,1770.0,1807.0,2099.0
job 25,122.0,404.0,534.0,606.0,738.0,804.0,918.0,926.0,986.0,1079.0,1148.0,1252.0,1472.0,1690.0,1724.0,1791.0,1818.0,1831.0,1971.0,2176.0
