makespan,2499.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,45.0,121.0,157.0,411.0,431.0,635.0,670.0,795.0,861.0,893.0,976.0,1090.0,1187.0,1220.0,1325.0,1385.0,1592.0,1598.0,1604.0,1702.0
job 1,0.0,55.0,243.0,294.0,311.0,467.0,514.0,604.0,637.0,711.0,765.0,872.0,1022.0,1057.0,1139.0,1202.0,1233.0,1291.0,1394.0,1547.0
job 2,0.0,23.0,87.0,291.0,342.0,380.0,387.0,412.0,790.0,932.0,1074.0,1164.0,1205.0,1481.0,1707.0,1785.0,1846.0,2228.0,2307.0,2338.0
job 3,127.0,367.0,567.0,682.0,788.0,958.0,1208.0,1472.0,1542.0,1676.0,1761.0,1845.0,2170.0,2250.0,2292.0,2321.0,2330.0,2342.0,2361.0,2362.0
job 4,44.0,186.0,273.0,340.0,343.0,474.0,575.0,629.0,739.0,791.0,1078.0,1301.0,1534.0,1641.0,1705.0,1896.0,1945.0,1985.0,2007.0,2043.0
job 5,204.0,291.0,435.0,478.0,572.0,696.0,809.0,1029.0,1202.0,1360.0,1444.0,1540.0,1634.0,1874.0,1915.0,1973.0,2088.0,2169.0,2361.0,2399.0
job 6,172.0,389.0,435.0,773.0,807.0,809.0,865.0,1065.0,1096.0,1296.0,1643.0,1727.0,1792.0,1969.0,2139.0,2199.0,2228.0,2292.0,2343.0,2447.0
job 7,0.0,27.0,80.0,260.0,360.0,439.0,472.0,572.0,723.0,864.0,932.0,966.0,1061.0,1260.0,1386.0,1727.0,1945.0,1986.0,2018.0,2116.0
job 8,0.0,104.0,375.0,411.0,519.0,599.0,688.0,828.0,969.0,1081.0,1193.0,1206.0,1458.0,1636.0,1765.0,1848.0,1978.0,2124.0,2170.0,2203.0
job 9,62.0,155.0,238.0,345.0,758.0,773.0,817.0,940.0,973.0,1115.0,1373.0,1475.0,1490.0,1531.0,1606.0,1611.0,1743.0,1757.0,1916.0,1986.0
job 10,0.0,170.0,175.0,254.0,465.0,524.0,640.0,711.0,781.0,923.0,998.0,1064.0,1228.0,1571.0,1625.0,1640.0,1752.0,1859.0,1904.0,1926.0
job 11,11.0,94.0,105.0,292.0,601.0,794.0,951.0,1110.0,1398.0,1495.0,1536.0,1592.0,1643.0,1728.0,1765.0,2018.0,2075.0,2115.0,2187.0,2282.0
job 12,17.0,114.0,243.0,387.0,446.0,540.0,610.0,788.0,822.0,901.0,987.0,1023.0,1157.0,1220.0,1291.0,1385.0,1466.0,1604.0,1607.0,1636.0
job 13,23.0,115.0,213.0,260.0,274.0,473.0,519.0,533.0,637.0,672.0,689.0,850.0,952.0,1022.0,1064.0,1074.0,1208.0,1374.0,1639.0,1707.0
job 14,0.0,33.0,171.0,260.0,326.0,590.0,697.0,765.0,787.0,817.0,1061.0,1359.0,1490.0,1637.0,1656.0,1770.0,1832.0,1886.0,1891.0,1913.0
job 15,0.0,33.0,105.0,171.0,233.0,273.0,375.0,698.0,860.0,1044.0,1235.0,1271.0,1296.0,1565.0,1578.0,1731.0,1837.0,1934.0,2050.0,2097.0
job 16,0.0,310.0,412.0,441.0,514.0,523.0,619.0,828.0,931.0,953.0,1026.0,1212.0,1294.0,1333.0,1433.0,1631.0,1761.0,1769.0,1786.0,2130.0
job 17,0.0,123.0,184.0,276.0,478.0,560.0,744.0,765.0,791.0,912.0,1004.0,1081.0,1220.0,1246.0,1297.0,1334.0,1345.0,1531.0,1592.0,1670.0
job 18,41.0,187.0,397.0,467.0,473.0,547.0,700.0,791.0,862.0,1039.0,1110.0,1150.0,1288.0,1326.0,1431.0,1574.0,1624.0,1728.0,1812.0,1916.0
job 19,30.0,66.0,144.0,242.0,326.0,342.0,489.0,572.0,702.0,811.0,1148.0,1208.0,1228.0,1303.0,1374.0,1442.0,1528.0,1634.0,1796.0,1891.0
job 20,0.0,154.0,233.0,370.0,465.0,523.0,531.0,633.0,672.0,751.0,807.0,902.0,988.0,1199.0,1542.0,1650.0,1784.0,2029.0,2120.0,2198.0
job 21,0.0,79.0,153.0,410.0,472.0,572.0,579.0,619.0,733.0,739.0,899.0,1071.0,1271.0,1452.0,1820.0,1911.0,1916.0,1981.0,2029.0,2116.0
job 22,0.0,130.0,144.0,181.0,425.0,446.0,564.0,791.0,859.0,882.0,972.0,1004.0,1082.0,1085.0,1153.0,1189.0,1202.0,1326.0,1360.0,1394.0
job 23,0.0,46.0,77.0,294.0,710.0,790.0,882.0,933.0,952.0,1014.0,1071.0,1117.0,1221.0,1304.0,1362.0,1436.0,1453.0,1624.0,1676.0,1786.0
job 24,0.0,121.0,136.0,168.0,173.0,249.0,521.0,644.0,707.0,768.0,1058.0,1065.0,1246.0,1289.0,1362.0,1431.0,1458.0,1466.0,1528.0,1536.0
job 25,88.0,251.0,557.0,653.0,742.0,797.0,902.0,981.0,1057.0,1082.0,1202.0,1289.0,1457.0,1563.0,1641.0,1718.0,1787.0,1808.0,1848.0,1915.0
job 26,0.0,181.0,331.0,443.0,489.0,563.0,822.0,912.0,988.0,1120.0,1202.0,1329.0,1444.0,1481.0,1739.0,1997.0,2088.0,2146.0,2187.0,2257.0
job 27,27.0,136.0,173.0,184.0,340.0,653.0,860.0,1126.0,1254.0,1333.0,1461.0,1578.0,1590.0,1911.0,1997.0,2203.0,2306.0,2382.0,2393.0,2460.0
job 28,50.0,173.0,278.0,374.0,443.0,465.0,677.0,787.0,834.0,953.0,987.0,1164.0,1234.0,1302.0,1625.0,1651.0,1769.0,1815.0,2070.0,2139.0
job 29,0.0,136.0,300.0,455.0,540.0,664.0,765.0,800.0,981.0,1173.0,1495.0,1640.0,1801.0,1917.0,2097.0,2117.0,2170.0,2267.0,2330.0,2382.0
