makespan,tensor(2098.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,74.0,130.0,271.0,296.0,364.0,711.0,804.0,808.0,814.0,1010.0,1094.0,1119.0,1210.0,1280.0,1372.0,1428.0,1541.0,1683.0,1742.0,1967.0
job 1,0.0,110.0,122.0,219.0,259.0,347.0,421.0,440.0,578.0,955.0,1094.0,1179.0,1334.0,1411.0,1462.0,1606.0,1745.0,1988.0,2067.0,2081.0
job 2,385.0,488.0,502.0,551.0,588.0,633.0,703.0,757.0,814.0,1090.0,1160.0,1269.0,1416.0,1490.0,1716.0,1789.0,1823.0,1830.0,1891.0,1925.0
job 3,44.0,115.0,405.0,502.0,687.0,786.0,816.0,892.0,960.0,1178.0,1361.0,1379.0,1466.0,1693.0,1738.0,1855.0,1890.0,1952.0,2022.0,2031.0
job 4,0.0,97.0,272.0,332.0,551.0,834.0,853.0,957.0,990.0,1058.0,1102.0,1179.0,1253.0,1342.0,1395.0,1487.0,1816.0,1877.0,1937.0,2081.0
job 5,48.0,513.0,605.0,685.0,733.0,802.0,917.0,923.0,937.0,1030.0,1093.0,1170.0,1267.0,1336.0,1522.0,1607.0,1667.0,1735.0,1830.0,1891.0
job 6,4.0,60.0,401.0,519.0,578.0,656.0,692.0,711.0,804.0,872.0,989.0,1087.0,1161.0,1179.0,1283.0,1435.0,1522.0,1606.0,1615.0,1657.0
job 7,289.0,364.0,422.0,451.0,588.0,633.0,709.0,767.0,816.0,839.0,853.0,1040.0,1151.0,1366.0,1481.0,1623.0,1844.0,1876.0,1960.0,2028.0
job 8,0.0,79.0,115.0,246.0,378.0,439.0,532.0,739.0,924.0,985.0,990.0,1087.0,1110.0,1151.0,1250.0,1356.0,1395.0,1462.0,1472.0,1587.0
job 9,218.0,274.0,289.0,317.0,422.0,488.0,804.0,871.0,921.0,972.0,1003.0,1210.0,1267.0,1393.0,1437.0,1547.0,1634.0,1887.0,2024.0,2049.0
