makespan,tensor(2071.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,56.0,230.0,281.0,441.0,481.0,578.0,719.0,790.0,883.0,979.0,1061.0,1092.0,1120.0,1176.0,1202.0,1621.0,1746.0,1791.0,1952.0
job 1,158.0,343.0,429.0,478.0,484.0,732.0,764.0,1209.0,1261.0,1347.0,1407.0,1419.0,1439.0,1499.0,1518.0,1543.0,1575.0,1810.0,1896.0,1951.0
job 2,0.0,86.0,159.0,186.0,274.0,289.0,328.0,335.0,571.0,654.0,696.0,827.0,903.0,1123.0,1173.0,1189.0,1419.0,1514.0,1661.0,1821.0
job 3,0.0,3.0,18.0,114.0,183.0,195.0,225.0,409.0,523.0,905.0,1021.0,1052.0,1463.0,1578.0,1680.0,1793.0,1895.0,1933.0,1960.0,2054.0
job 4,30.0,86.0,183.0,415.0,429.0,501.0,559.0,604.0,677.0,790.0,834.0,914.0,1140.0,1253.0,1332.0,1497.0,1547.0,1896.0,1980.0,1983.0
job 5,0.0,54.0,122.0,220.0,337.0,423.0,508.0,564.0,602.0,953.0,1043.0,1088.0,1157.0,1237.0,1610.0,1679.0,1746.0,1821.0,1947.0,2016.0
job 6,0.0,80.0,91.0,389.0,392.0,474.0,506.0,601.0,749.0,829.0,927.0,999.0,1021.0,1123.0,1196.0,1271.0,1322.0,1418.0,1441.0,1491.0
job 7,0.0,116.0,227.0,240.0,274.0,884.0,909.0,1007.0,1392.0,1407.0,1475.0,1527.0,1608.0,1631.0,1680.0,1721.0,1780.0,1937.0,2013.0,2032.0
job 8,487.0,602.0,695.0,767.0,816.0,853.0,872.0,1045.0,1154.0,1269.0,1322.0,1357.0,1475.0,1708.0,1796.0,1887.0,1965.0,1982.0,2013.0,2032.0
job 9,0.0,93.0,271.0,344.0,508.0,575.0,619.0,753.0,768.0,803.0,856.0,885.0,961.0,1088.0,1185.0,1237.0,1728.0,1857.0,1923.0,1982.0
job 10,3.0,242.0,344.0,435.0,512.0,606.0,785.0,788.0,885.0,972.0,1018.0,1153.0,1178.0,1196.0,1253.0,1320.0,1444.0,1498.0,1518.0,1594.0
job 11,93.0,189.0,266.0,356.0,415.0,611.0,636.0,671.0,688.0,764.0,833.0,1006.0,1056.0,1091.0,1157.0,1337.0,1342.0,1539.0,1637.0,1793.0
job 12,0.0,91.0,129.0,210.0,302.0,376.0,483.0,487.0,578.0,688.0,842.0,940.0,1143.0,1319.0,1415.0,1850.0,1867.0,1978.0,2054.0,2057.0
job 13,73.0,365.0,389.0,478.0,540.0,698.0,758.0,936.0,1015.0,1066.0,1143.0,1202.0,1286.0,1409.0,1444.0,1525.0,1598.0,1702.0,1932.0,1960.0
job 14,0.0,47.0,145.0,362.0,416.0,585.0,676.0,695.0,940.0,999.0,1420.0,1463.0,1566.0,1679.0,1723.0,1793.0,1827.0,1902.0,1915.0,1952.0
job 15,28.0,164.0,195.0,226.0,366.0,431.0,437.0,782.0,796.0,853.0,860.0,933.0,1003.0,1110.0,1259.0,1322.0,1337.0,1569.0,1691.0,1696.0
job 16,0.0,124.0,277.0,365.0,416.0,457.0,540.0,598.0,796.0,847.0,883.0,914.0,1010.0,1033.0,1152.0,1153.0,1415.0,1648.0,1781.0,1877.0
job 17,24.0,71.0,272.0,343.0,431.0,512.0,559.0,564.0,599.0,638.0,667.0,722.0,1419.0,1451.0,1545.0,1558.0,1783.0,1889.0,1932.0,1944.0
job 18,322.0,378.0,548.0,601.0,623.0,634.0,677.0,801.0,1049.0,1347.0,1419.0,1514.0,1531.0,1575.0,1595.0,1648.0,1696.0,1793.0,1810.0,1963.0
job 19,0.0,24.0,200.0,297.0,301.0,354.0,481.0,915.0,948.0,1031.0,1123.0,1178.0,1251.0,1350.0,1405.0,1432.0,1503.0,1598.0,1877.0,1983.0
job 20,0.0,139.0,238.0,299.0,423.0,483.0,529.0,606.0,638.0,719.0,827.0,842.0,961.0,1045.0,1199.0,1261.0,1350.0,1442.0,1796.0,1960.0
job 21,7.0,220.0,271.0,337.0,409.0,476.0,688.0,779.0,827.0,909.0,915.0,983.0,1189.0,1500.0,1631.0,1723.0,1783.0,1827.0,1935.0,2025.0
job 22,91.0,159.0,392.0,439.0,549.0,667.0,784.0,806.0,927.0,983.0,1058.0,1095.0,1115.0,1123.0,1231.0,1339.0,1370.0,1482.0,1496.0,1594.0
job 23,0.0,71.0,97.0,142.0,222.0,429.0,537.0,768.0,821.0,849.0,950.0,1092.0,1154.0,1300.0,1589.0,1621.0,1700.0,1841.0,1933.0,1937.0
job 24,186.0,206.0,297.0,439.0,506.0,537.0,790.0,816.0,1003.0,1108.0,1166.0,1231.0,1259.0,1286.0,1339.0,1347.0,1387.0,1464.0,1540.0,1594.0
job 25,0.0,91.0,114.0,216.0,235.0,334.0,415.0,511.0,560.0,654.0,694.0,782.0,861.0,898.0,1087.0,1179.0,1184.0,1808.0,1860.0,1889.0
job 26,18.0,136.0,246.0,536.0,613.0,661.0,794.0,1003.0,1007.0,1095.0,1108.0,1137.0,1170.0,1202.0,1297.0,1347.0,1392.0,1623.0,1700.0,1776.0
job 27,0.0,100.0,124.0,226.0,401.0,614.0,703.0,767.0,821.0,833.0,954.0,1007.0,1081.0,1117.0,1378.0,1432.0,1498.0,1651.0,1702.0,1898.0
job 28,47.0,124.0,210.0,462.0,674.0,782.0,790.0,861.0,882.0,978.0,1115.0,1159.0,1201.0,1323.0,1419.0,1698.0,1778.0,1792.0,1812.0,1944.0
job 29,95.0,178.0,246.0,300.0,356.0,423.0,677.0,767.0,872.0,971.0,1049.0,1110.0,1322.0,1357.0,1531.0,1547.0,1569.0,1693.0,1721.0,1808.0
