makespan,tensor(2010.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,79.0,101.0,210.0,309.0,390.0,469.0,553.0,610.0,696.0,832.0,954.0,1000.0,1030.0,1157.0,1204.0,1217.0,1453.0,1544.0,1898.0
job 1,322.0,325.0,398.0,484.0,618.0,699.0,714.0,768.0,959.0,994.0,1070.0,1115.0,1153.0,1334.0,1429.0,1455.0,1549.0,1568.0,1607.0,1655.0
job 2,0.0,43.0,122.0,182.0,596.0,637.0,648.0,765.0,893.0,1045.0,1074.0,1078.0,1245.0,1359.0,1505.0,1563.0,1732.0,1805.0,1907.0,1961.0
job 3,0.0,94.0,98.0,251.0,313.0,404.0,466.0,750.0,785.0,833.0,1200.0,1304.0,1330.0,1421.0,1643.0,1690.0,1744.0,1828.0,1925.0,1985.0
job 4,0.0,151.0,186.0,343.0,453.0,518.0,699.0,870.0,909.0,1000.0,1073.0,1126.0,1324.0,1415.0,1442.0,1592.0,1607.0,1641.0,1898.0,1933.0
job 5,23.0,74.0,101.0,183.0,268.0,358.0,460.0,530.0,658.0,783.0,787.0,839.0,882.0,960.0,1135.0,1241.0,1277.0,1433.0,1642.0,1775.0
job 6,0.0,8.0,88.0,193.0,263.0,343.0,483.0,537.0,637.0,670.0,768.0,825.0,1051.0,1078.0,1449.0,1527.0,1579.0,1674.0,1706.0,1767.0
job 7,0.0,196.0,325.0,335.0,410.0,530.0,634.0,745.0,783.0,969.0,1109.0,1216.0,1369.0,1579.0,1668.0,1703.0,1772.0,1837.0,1858.0,1893.0
job 8,39.0,71.0,112.0,165.0,729.0,772.0,870.0,875.0,916.0,946.0,1033.0,1043.0,1143.0,1355.0,1556.0,1642.0,1689.0,1771.0,1842.0,1889.0
job 9,85.0,127.0,249.0,257.0,329.0,450.0,466.0,548.0,609.0,665.0,696.0,705.0,747.0,1092.0,1128.0,1412.0,1433.0,1527.0,1542.0,1633.0
job 10,0.0,43.0,91.0,155.0,190.0,340.0,374.0,610.0,691.0,747.0,1067.0,1091.0,1224.0,1400.0,1456.0,1689.0,1753.0,1855.0,1884.0,1905.0
job 11,417.0,511.0,563.0,609.0,648.0,792.0,869.0,902.0,1128.0,1268.0,1277.0,1294.0,1404.0,1487.0,1553.0,1674.0,1701.0,1784.0,1914.0,1926.0
job 12,50.0,91.0,169.0,221.0,268.0,324.0,404.0,410.0,484.0,960.0,1096.0,1356.0,1449.0,1668.0,1693.0,1723.0,1842.0,1925.0,1951.0,1969.0
job 13,0.0,23.0,261.0,298.0,359.0,363.0,437.0,526.0,568.0,685.0,787.0,842.0,998.0,1030.0,1124.0,1196.0,1292.0,1419.0,1744.0,1858.0
job 14,83.0,134.0,176.0,268.0,511.0,621.0,678.0,720.0,746.0,875.0,916.0,999.0,1047.0,1124.0,1258.0,1354.0,1548.0,1744.0,1827.0,2002.0
job 15,3.0,135.0,415.0,788.0,827.0,932.0,1043.0,1067.0,1139.0,1153.0,1222.0,1248.0,1278.0,1325.0,1476.0,1521.0,1642.0,1666.0,1680.0,1754.0
job 16,157.0,184.0,256.0,313.0,631.0,654.0,746.0,810.0,902.0,1019.0,1098.0,1126.0,1368.0,1419.0,1520.0,1700.0,1783.0,1847.0,1898.0,1925.0
job 17,301.0,331.0,410.0,426.0,518.0,573.0,586.0,665.0,704.0,794.0,1130.0,1203.0,1267.0,1355.0,1366.0,1391.0,1404.0,1485.0,1556.0,1568.0
job 18,0.0,83.0,164.0,195.0,313.0,429.0,496.0,550.0,904.0,1070.0,1172.0,1283.0,1289.0,1332.0,1430.0,1505.0,1754.0,1767.0,1788.0,1965.0
job 19,35.0,127.0,221.0,324.0,447.0,450.0,592.0,637.0,662.0,705.0,794.0,1213.0,1218.0,1292.0,1341.0,1557.0,1620.0,1746.0,1854.0,1907.0
job 20,0.0,27.0,110.0,205.0,268.0,309.0,423.0,437.0,553.0,613.0,705.0,774.0,869.0,881.0,989.0,999.0,1179.0,1267.0,1355.0,1563.0
job 21,92.0,288.0,405.0,426.0,462.0,590.0,679.0,714.0,809.0,838.0,907.0,979.0,1180.0,1294.0,1635.0,1643.0,1648.0,1825.0,1898.0,1910.0
job 22,8.0,76.0,135.0,164.0,249.0,348.0,415.0,473.0,553.0,852.0,974.0,1074.0,1092.0,1205.0,1292.0,1382.0,1693.0,1783.0,1801.0,1841.0
job 23,31.0,35.0,608.0,631.0,669.0,714.0,821.0,907.0,974.0,981.0,1098.0,1229.0,1315.0,1613.0,1689.0,1693.0,1794.0,1855.0,1905.0,1978.0
job 24,0.0,74.0,205.0,335.0,410.0,447.0,553.0,621.0,718.0,745.0,1147.0,1229.0,1354.0,1406.0,1456.0,1553.0,1564.0,1578.0,1584.0,1961.0
job 25,0.0,152.0,196.0,257.0,329.0,390.0,547.0,718.0,774.0,823.0,909.0,1050.0,1135.0,1185.0,1268.0,1359.0,1425.0,1485.0,1576.0,1827.0
job 26,0.0,92.0,190.0,243.0,772.0,791.0,818.0,870.0,889.0,902.0,979.0,1070.0,1189.0,1308.0,1502.0,1589.0,1643.0,1732.0,1818.0,1854.0
job 27,5.0,248.0,827.0,897.0,932.0,940.0,1040.0,1047.0,1109.0,1185.0,1503.0,1505.0,1597.0,1623.0,1629.0,1735.0,1753.0,1796.0,1853.0,1926.0
job 28,109.0,169.0,346.0,410.0,654.0,729.0,818.0,886.0,974.0,1088.0,1164.0,1269.0,1421.0,1442.0,1580.0,1643.0,1688.0,1818.0,1910.0,1988.0
job 29,0.0,284.0,301.0,359.0,449.0,533.0,619.0,747.0,902.0,969.0,1019.0,1131.0,1205.0,1252.0,1296.0,1324.0,1391.0,1476.0,1485.0,1850.0
