makespan,tensor(2163.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,154.0,258.0,284.0,843.0,921.0,1019.0,1126.0,1141.0,1223.0,1299.0,1315.0,1329.0,1370.0,1447.0,1507.0,1590.0,1591.0,1633.0,1685.0
job 1,0.0,24.0,105.0,231.0,463.0,591.0,648.0,773.0,847.0,937.0,1065.0,1098.0,1329.0,1412.0,1432.0,1590.0,1689.0,1740.0,1852.0,1908.0
job 2,335.0,440.0,463.0,554.0,661.0,724.0,847.0,942.0,1069.0,1184.0,1401.0,1613.0,1645.0,1706.0,1737.0,1819.0,1905.0,1968.0,2001.0,2069.0
job 3,0.0,133.0,149.0,205.0,230.0,308.0,394.0,837.0,896.0,1051.0,1569.0,1621.0,1636.0,1684.0,1698.0,1880.0,1905.0,1908.0,1946.0,2017.0
job 4,190.0,267.0,350.0,363.0,457.0,469.0,512.0,521.0,695.0,758.0,803.0,839.0,882.0,1367.0,1424.0,1486.0,1523.0,1700.0,2007.0,2055.0
job 5,70.0,158.0,181.0,229.0,305.0,494.0,591.0,740.0,820.0,898.0,981.0,1048.0,1155.0,1202.0,1247.0,1497.0,1570.0,1704.0,1761.0,1798.0
job 6,103.0,107.0,134.0,207.0,368.0,654.0,672.0,688.0,769.0,1280.0,1402.0,1450.0,1492.0,1531.0,1613.0,1631.0,1844.0,1854.0,1908.0,1972.0
job 7,0.0,101.0,120.0,184.0,247.0,315.0,475.0,620.0,665.0,776.0,896.0,945.0,1079.0,1111.0,1190.0,1409.0,1462.0,1521.0,1571.0,1684.0
job 8,24.0,77.0,105.0,195.0,292.0,661.0,1031.0,1205.0,1267.0,1427.0,1490.0,1572.0,1744.0,1833.0,1899.0,1980.0,2028.0,2062.0,2097.0,2107.0
job 9,0.0,82.0,152.0,181.0,356.0,443.0,461.0,904.0,1070.0,1130.0,1155.0,1289.0,1491.0,1600.0,1678.0,1853.0,1980.0,2027.0,2035.0,2140.0
job 10,32.0,149.0,248.0,326.0,415.0,597.0,620.0,650.0,735.0,802.0,817.0,832.0,1032.0,1060.0,1098.0,1294.0,1329.0,1421.0,1480.0,1598.0
job 11,0.0,116.0,164.0,242.0,247.0,284.0,363.0,769.0,794.0,966.0,1013.0,1079.0,1102.0,1271.0,1334.0,1676.0,1867.0,1880.0,2030.0,2095.0
job 12,13.0,78.0,152.0,230.0,326.0,420.0,549.0,635.0,910.0,942.0,979.0,1017.0,1204.0,1327.0,1338.0,1422.0,1720.0,1914.0,2026.0,2119.0
job 13,0.0,82.0,203.0,258.0,331.0,431.0,648.0,746.0,859.0,1038.0,1134.0,1169.0,1405.0,1461.0,1676.0,1700.0,1718.0,1779.0,1857.0,2066.0
job 14,0.0,50.0,142.0,231.0,259.0,341.0,431.0,576.0,661.0,984.0,1036.0,1120.0,1206.0,1370.0,1422.0,1438.0,1765.0,1844.0,1854.0,2112.0
job 15,0.0,32.0,59.0,207.0,214.0,958.0,978.0,1092.0,1176.0,1193.0,1212.0,1279.0,1331.0,1373.0,1761.0,1841.0,1853.0,1905.0,2083.0,2151.0
job 16,19.0,315.0,383.0,401.0,403.0,537.0,794.0,837.0,1165.0,1223.0,1310.0,1362.0,1424.0,1442.0,1516.0,1531.0,1766.0,1998.0,2076.0,2117.0
job 17,0.0,24.0,119.0,159.0,217.0,292.0,382.0,514.0,597.0,649.0,658.0,735.0,745.0,808.0,904.0,1048.0,1120.0,1274.0,1833.0,1911.0
job 18,447.0,497.0,547.0,650.0,735.0,1143.0,1209.0,1285.0,1340.0,1370.0,1401.0,1405.0,1471.0,1516.0,1575.0,1664.0,1807.0,1858.0,1979.0,2104.0
job 19,0.0,13.0,24.0,119.0,139.0,503.0,566.0,665.0,758.0,1223.0,1280.0,1294.0,1467.0,1571.0,1636.0,1730.0,1923.0,2005.0,2016.0,2081.0
job 20,0.0,54.0,296.0,414.0,532.0,565.0,657.0,735.0,765.0,841.0,918.0,995.0,1038.0,1490.0,1742.0,1744.0,1903.0,1998.0,2036.0,2097.0
