makespan,tensor(2069.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,456.0,488.0,687.0,692.0,722.0,784.0,858.0,889.0,930.0,964.0,1019.0,1050.0,1315.0,1403.0,1465.0,1505.0,1588.0,1625.0,1776.0
job 1,0.0,63.0,182.0,278.0,354.0,442.0,588.0,695.0,735.0,750.0,802.0,950.0,1045.0,1175.0,1323.0,1363.0,1451.0,1474.0,1528.0,1674.0
job 2,0.0,60.0,166.0,210.0,226.0,320.0,362.0,511.0,742.0,941.0,1115.0,1251.0,1297.0,1359.0,1448.0,1531.0,1609.0,1681.0,1850.0,1948.0
job 3,0.0,137.0,189.0,273.0,348.0,507.0,692.0,788.0,1080.0,1150.0,1234.0,1333.0,1474.0,1565.0,1631.0,1791.0,1864.0,1932.0,1951.0,2036.0
job 4,0.0,149.0,235.0,363.0,456.0,507.0,626.0,722.0,825.0,909.0,1077.0,1165.0,1251.0,1309.0,1404.0,1506.0,1656.0,1773.0,1859.0,1919.0
job 5,0.0,85.0,121.0,248.0,300.0,380.0,435.0,532.0,601.0,622.0,677.0,802.0,1150.0,1231.0,1312.0,1380.0,1474.0,1756.0,1854.0,1972.0
job 6,0.0,262.0,278.0,385.0,476.0,565.0,664.0,761.0,873.0,938.0,1045.0,1128.0,1223.0,1451.0,1543.0,1586.0,1763.0,1791.0,1868.0,1977.0
job 7,74.0,162.0,740.0,829.0,846.0,955.0,1003.0,1190.0,1258.0,1312.0,1398.0,1439.0,1663.0,1703.0,1704.0,1797.0,1835.0,1911.0,1945.0,1998.0
job 8,0.0,85.0,667.0,784.0,825.0,852.0,916.0,923.0,1011.0,1310.0,1362.0,1397.0,1548.0,1588.0,1678.0,1732.0,1774.0,1821.0,1953.0,2047.0
job 9,0.0,67.0,189.0,245.0,312.0,389.0,471.0,479.0,583.0,626.0,750.0,843.0,1240.0,1305.0,1346.0,1448.0,1489.0,1578.0,1632.0,2006.0
