makespan,2620.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,56.0,183.0,255.0,368.0,516.0,614.0,690.0,748.0,835.0,897.0,923.0,990.0,1063.0,1246.0,1321.0,1452.0,1613.0,1703.0,1885.0,2123.0
job 1,0.0,121.0,143.0,151.0,189.0,251.0,292.0,298.0,365.0,408.0,500.0,720.0,793.0,879.0,912.0,994.0,1048.0,1107.0,1205.0,1306.0
job 2,0.0,72.0,245.0,366.0,479.0,497.0,532.0,731.0,861.0,1052.0,1125.0,1185.0,1218.0,1284.0,1480.0,1698.0,1792.0,1891.0,2123.0,2205.0
job 3,68.0,249.0,346.0,418.0,593.0,675.0,763.0,862.0,901.0,1155.0,1256.0,1352.0,1569.0,1740.0,1826.0,1847.0,2009.0,2089.0,2148.0,2226.0
job 4,0.0,26.0,154.0,281.0,373.0,448.0,579.0,763.0,827.0,1197.0,1276.0,1539.0,1701.0,1903.0,2182.0,2265.0,2318.0,2399.0,2526.0,2536.0
job 5,5.0,56.0,68.0,246.0,583.0,670.0,704.0,742.0,1056.0,1105.0,1340.0,1401.0,1493.0,1553.0,1895.0,1944.0,1983.0,2075.0,2123.0,2195.0
job 6,15.0,143.0,220.0,457.0,532.0,618.0,719.0,901.0,1123.0,1136.0,1154.0,1185.0,1267.0,1398.0,1495.0,1496.0,1559.0,1727.0,1872.0,2023.0
job 7,28.0,68.0,116.0,130.0,176.0,239.0,358.0,501.0,515.0,613.0,666.0,941.0,967.0,1023.0,1214.0,1276.0,1393.0,1703.0,1863.0,1916.0
job 8,0.0,216.0,298.0,395.0,782.0,848.0,945.0,1069.0,1097.0,1151.0,1318.0,1508.0,1543.0,1591.0,1669.0,2054.0,2123.0,2262.0,2312.0,2376.0
job 9,107.0,466.0,598.0,666.0,793.0,858.0,952.0,1023.0,1152.0,1214.0,1316.0,1500.0,1838.0,2078.0,2183.0,2202.0,2265.0,2271.0,2348.0,2411.0
job 10,81.0,182.0,310.0,497.0,627.0,827.0,916.0,984.0,1056.0,1349.0,1426.0,1643.0,1960.0,2148.0,2183.0,2262.0,2286.0,2376.0,2465.0,2478.0
job 11,27.0,284.0,437.0,532.0,657.0,858.0,936.0,1075.0,1421.0,1461.0,1462.0,1529.0,1562.0,1637.0,1832.0,1875.0,1888.0,2055.0,2069.0,2139.0
job 12,73.0,171.0,319.0,499.0,583.0,848.0,941.0,984.0,1088.0,1123.0,1163.0,1286.0,1394.0,1475.0,1508.0,1539.0,1721.0,1938.0,2057.0,2122.0
job 13,0.0,28.0,262.0,327.0,395.0,456.0,644.0,737.0,769.0,789.0,956.0,1023.0,1229.0,1321.0,1575.0,1643.0,1786.0,1871.0,2055.0,2123.0
job 14,67.0,327.0,365.0,569.0,666.0,916.0,997.0,1155.0,1341.0,1434.0,1529.0,1742.0,1985.0,2075.0,2163.0,2225.0,2252.0,2310.0,2399.0,2485.0
job 15,0.0,81.0,133.0,434.0,478.0,500.0,737.0,788.0,1059.0,1153.0,1542.0,1624.0,1687.0,1726.0,1809.0,1888.0,1927.0,1950.0,2020.0,2081.0
job 16,151.0,246.0,340.0,417.0,483.0,516.0,580.0,587.0,677.0,763.0,1010.0,1176.0,1262.0,1297.0,1590.0,1773.0,1967.0,2248.0,2302.0,2348.0
job 17,0.0,23.0,212.0,262.0,379.0,757.0,912.0,1136.0,1256.0,1275.0,1373.0,1503.0,1673.0,1765.0,1997.0,2090.0,2184.0,2286.0,2339.0,2408.0
job 18,78.0,189.0,239.0,556.0,587.0,831.0,963.0,970.0,977.0,1093.0,1155.0,1534.0,1734.0,1832.0,1873.0,1944.0,2009.0,2055.0,2396.0,2483.0
job 19,33.0,79.0,342.0,434.0,506.0,728.0,930.0,1112.0,1297.0,1383.0,1449.0,1534.0,1570.0,1645.0,1784.0,1826.0,1925.0,1983.0,2042.0,2213.0
job 20,130.0,239.0,529.0,691.0,774.0,1048.0,1125.0,1256.0,1329.0,1412.0,1591.0,1673.0,1687.0,1740.0,1863.0,1871.0,1933.0,2031.0,2089.0,2302.0
job 21,23.0,133.0,222.0,249.0,255.0,319.0,356.0,379.0,529.0,602.0,967.0,1072.0,1153.0,1218.0,1320.0,1404.0,1446.0,1538.0,1683.0,1830.0
job 22,61.0,130.0,161.0,314.0,443.0,529.0,532.0,708.0,820.0,1124.0,1152.0,1157.0,1316.0,1411.0,1462.0,1624.0,1692.0,1741.0,1766.0,1774.0
job 23,21.0,162.0,212.0,220.0,403.0,641.0,896.0,1028.0,1052.0,1056.0,1180.0,1329.0,1437.0,1546.0,1595.0,1645.0,1692.0,1774.0,1927.0,1997.0
job 24,0.0,61.0,147.0,222.0,272.0,373.0,417.0,582.0,644.0,708.0,789.0,920.0,945.0,1179.0,1246.0,1316.0,1352.0,1618.0,1765.0,2090.0
job 25,0.0,68.0,130.0,183.0,343.0,506.0,582.0,698.0,769.0,835.0,1022.0,1310.0,1350.0,1515.0,1774.0,1872.0,1936.0,1986.0,2184.0,2248.0
job 26,27.0,78.0,214.0,365.0,670.0,728.0,786.0,847.0,1105.0,1155.0,1176.0,1223.0,1461.0,1543.0,1575.0,1791.0,1943.0,2176.0,2339.0,2453.0
job 27,9.0,120.0,346.0,600.0,698.0,724.0,778.0,899.0,1154.0,1179.0,1275.0,1348.0,1426.0,1653.0,1729.0,1819.0,1852.0,2004.0,2245.0,2317.0
job 28,0.0,116.0,272.0,365.0,424.0,480.0,602.0,804.0,970.0,1231.0,1299.0,1434.0,1475.0,1493.0,1538.0,1678.0,1729.0,1794.0,1879.0,2205.0
job 29,0.0,27.0,163.0,239.0,245.0,252.0,281.0,363.0,597.0,641.0,704.0,868.0,979.0,1047.0,1262.0,1299.0,1316.0,1412.0,1623.0,1637.0
