makespan,2531.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,14.0,101.0,473.0,644.0,797.0,898.0,973.0,1052.0,1089.0,1227.0,1246.0,1349.0,1549.0,1638.0,1759.0,1844.0,2045.0,2136.0,2317.0,2439.0
job 1,0.0,63.0,118.0,403.0,526.0,711.0,722.0,749.0,799.0,800.0,1028.0,1039.0,1050.0,1102.0,1126.0,1501.0,1544.0,1689.0,1723.0,1785.0
job 2,0.0,49.0,68.0,147.0,160.0,223.0,311.0,449.0,563.0,669.0,766.0,941.0,965.0,1028.0,1035.0,1268.0,1331.0,1363.0,1567.0,1657.0
job 3,30.0,80.0,296.0,401.0,606.0,700.0,729.0,760.0,789.0,954.0,1213.0,1363.0,1391.0,1443.0,1682.0,1743.0,2050.0,2150.0,2212.0,2353.0
job 4,0.0,14.0,88.0,184.0,265.0,453.0,533.0,944.0,1114.0,1246.0,1269.0,1364.0,1425.0,1504.0,1675.0,1790.0,1884.0,1922.0,1965.0,2031.0
job 5,0.0,178.0,322.0,347.0,369.0,423.0,590.0,660.0,704.0,1015.0,1205.0,1213.0,1513.0,1579.0,1702.0,1844.0,1972.0,2059.0,2065.0,2135.0
job 6,0.0,219.0,350.0,455.0,464.0,574.0,632.0,764.0,857.0,873.0,1032.0,1092.0,1205.0,1233.0,1286.0,1303.0,1367.0,1424.0,1486.0,1553.0
job 7,211.0,301.0,376.0,448.0,518.0,551.0,585.0,768.0,858.0,968.0,1028.0,1097.0,1316.0,1495.0,1598.0,1663.0,1731.0,1902.0,2136.0,2230.0
job 8,19.0,68.0,97.0,170.0,368.0,452.0,507.0,542.0,563.0,574.0,627.0,945.0,1053.0,1377.0,1419.0,1480.0,1643.0,1729.0,1773.0,1886.0
job 9,0.0,153.0,204.0,727.0,910.0,980.0,1021.0,1093.0,1132.0,1213.0,1425.0,1639.0,1710.0,1795.0,2074.0,2146.0,2294.0,2353.0,2404.0,2454.0
job 10,0.0,97.0,223.0,225.0,351.0,849.0,944.0,965.0,1010.0,1028.0,1126.0,1404.0,1436.0,1497.0,1537.0,1629.0,1874.0,2011.0,2046.0,2115.0
job 11,0.0,8.0,142.0,225.0,302.0,376.0,449.0,520.0,563.0,623.0,642.0,734.0,813.0,880.0,885.0,925.0,970.0,981.0,1233.0,1389.0
job 12,0.0,3.0,94.0,153.0,180.0,211.0,547.0,593.0,874.0,889.0,1021.0,1092.0,1176.0,1369.0,1379.0,1424.0,1578.0,1619.0,1655.0,1930.0
job 13,53.0,335.0,442.0,520.0,610.0,644.0,841.0,949.0,1065.0,1083.0,1246.0,1331.0,1403.0,1463.0,1603.0,1787.0,1795.0,1844.0,1864.0,2046.0
job 14,68.0,258.0,315.0,448.0,464.0,577.0,1029.0,1306.0,1404.0,1419.0,1897.0,2073.0,2147.0,2255.0,2256.0,2299.0,2302.0,2310.0,2336.0,2363.0
job 15,0.0,160.0,161.0,169.0,330.0,369.0,383.0,410.0,658.0,790.0,874.0,1057.0,1099.0,1278.0,1486.0,1541.0,1596.0,1598.0,1790.0,1868.0
job 16,122.0,236.0,356.0,423.0,497.0,614.0,676.0,722.0,880.0,917.0,1035.0,1147.0,1203.0,1455.0,1549.0,1581.0,1643.0,1794.0,1816.0,2014.0
job 17,34.0,122.0,178.0,209.0,265.0,346.0,425.0,507.0,640.0,725.0,789.0,836.0,890.0,1146.0,1217.0,1315.0,1401.0,1596.0,1823.0,1941.0
job 18,0.0,301.0,425.0,548.0,661.0,811.0,858.0,942.0,1132.0,1374.0,1539.0,1603.0,1657.0,1673.0,1771.0,1974.0,2008.0,2059.0,2136.0,2165.0
job 19,0.0,143.0,177.0,212.0,217.0,369.0,401.0,825.0,833.0,859.0,921.0,955.0,1195.0,1268.0,1315.0,1356.0,1675.0,1702.0,1828.0,1956.0
job 20,0.0,8.0,34.0,184.0,383.0,471.0,610.0,712.0,734.0,764.0,965.0,1050.0,1298.0,1369.0,1459.0,1628.0,1783.0,1873.0,1902.0,2041.0
job 21,68.0,315.0,407.0,833.0,849.0,852.0,898.0,965.0,1000.0,1186.0,1211.0,1212.0,1269.0,1443.0,1463.0,1674.0,1812.0,1922.0,1970.0,2065.0
job 22,125.0,223.0,682.0,800.0,917.0,949.0,1176.0,1331.0,1512.0,1623.0,1678.0,1692.0,1738.0,1816.0,1909.0,1974.0,2233.0,2317.0,2415.0,2439.0
job 23,49.0,138.0,240.0,309.0,356.0,433.0,501.0,573.0,952.0,1050.0,1146.0,1455.0,1541.0,1628.0,1865.0,1897.0,1975.0,2121.0,2146.0,2160.0
job 24,125.0,407.0,452.0,533.0,552.0,601.0,727.0,768.0,914.0,1175.0,1204.0,1253.0,1573.0,1628.0,1737.0,1844.0,1911.0,1941.0,2147.0,2233.0
job 25,0.0,94.0,223.0,258.0,347.0,499.0,623.0,714.0,727.0,813.0,879.0,1204.0,1243.0,1303.0,1456.0,1465.0,1666.0,1820.0,1940.0,2014.0
job 26,30.0,106.0,302.0,330.0,512.0,630.0,851.0,941.0,1010.0,1317.0,1410.0,1553.0,1597.0,1678.0,1747.0,1887.0,2009.0,2230.0,2266.0,2328.0
job 27,0.0,19.0,92.0,169.0,234.0,471.0,549.0,623.0,711.0,723.0,804.0,971.0,1133.0,1205.0,1365.0,1432.0,1638.0,1743.0,1787.0,1817.0
job 28,0.0,63.0,234.0,256.0,296.0,549.0,614.0,661.0,712.0,921.0,1052.0,1234.0,1436.0,1450.0,1485.0,1605.0,1674.0,1883.0,1930.0,2019.0
job 29,39.0,141.0,212.0,593.0,683.0,778.0,948.0,1070.0,1386.0,1453.0,1527.0,1567.0,1719.0,1783.0,1868.0,1879.0,1955.0,2059.0,2150.0,2198.0
