seed,pdr,instance,makespan,runtime
0,EDD,ta07.txt,1729,0.122039794921875
0,EDD,ta08.txt,1586,0.12904715538024902
0,EDD,ta09.txt,1717,0.13020801544189453
0,EDD,ta10.txt,1660,0.1344130039215088
0,EDD,ta11.txt,1985,0.24105501174926758
0,EDD,ta12.txt,1862,0.29689502716064453
0,EDD,ta13.txt,1859,0.24801301956176758
0,EDD,ta14.txt,1940,0.24264001846313477
0,EDD,ta15.txt,1890,0.24486017227172852
0,EDD,ta16.txt,1803,0.21829009056091309
0,EDD,ta17.txt,2188,0.23227214813232422
0,EDD,ta18.txt,1937,0.24712920188903809
0,EDD,ta19.txt,2016,0.2427361011505127
0,EDD,ta20.txt,2104,0.24329185485839844
0,EDD,ta21.txt,2373,0.4045388698577881
0,EDD,ta22.txt,2403,0.4383699893951416
0,EDD,ta23.txt,2280,0.4984557628631592
0,EDD,ta24.txt,2262,0.44698476791381836
0,EDD,ta25.txt,2553,0.43625617027282715
0,EDD,ta26.txt,2372,0.45001721382141113
0,EDD,ta27.txt,2585,0.4511399269104004
0,EDD,ta28.txt,2622,0.43275022506713867
0,EDD,ta29.txt,2495,0.4371151924133301
0,EDD,ta30.txt,2223,0.4417247772216797
0,EDD,ta31.txt,2959,0.6229968070983887
0,EDD,ta32.txt,2757,0.6315431594848633
0,EDD,ta33.txt,2693,0.6287622451782227
0,EDD,ta34.txt,2856,0.6080582141876221
0,EDD,ta35.txt,2516,0.6036350727081299
0,EDD,ta36.txt,2769,0.5892808437347412
0,EDD,ta37.txt,2441,0.5915288925170898
0,EDD,ta38.txt,2728,0.5716512203216553
0,EDD,ta39.txt,2545,0.585111141204834
0,EDD,ta40.txt,2371,0.6708202362060547
0,EDD,ta41.txt,2996,1.1157951354980469
0,EDD,ta42.txt,3016,1.1118757724761963
0,EDD,ta43.txt,3012,1.0818758010864258
0,EDD,ta44.txt,3029,1.102332353591919
0,EDD,ta45.txt,2679,1.1166601181030273
0,EDD,ta46.txt,3032,1.1095421314239502
0,EDD,ta47.txt,3245,1.0723052024841309
0,EDD,ta48.txt,2926,1.1182730197906494
0,EDD,ta49.txt,2923,1.149317741394043
0,EDD,ta50.txt,2923,1.2081048488616943
0,EDD,ta51.txt,3738,1.8313007354736328
0,EDD,ta52.txt,3826,1.9347772598266602
0,EDD,ta53.txt,3808,1.952394962310791
0,EDD,ta54.txt,3801,1.7718980312347412
0,EDD,ta55.txt,3581,1.833940029144287
0,EDD,ta56.txt,3770,1.9378559589385986
0,EDD,ta57.txt,3714,1.8041481971740723
0,EDD,ta58.txt,3754,1.87186598777771
0,EDD,ta59.txt,3491,1.8359260559082031
0,EDD,ta60.txt,3627,1.8626298904418945
0,EDD,ta61.txt,4418,3.5215070247650146
0,EDD,ta62.txt,3912,3.6929068565368652
0,EDD,ta63.txt,3941,3.3055038452148438
0,EDD,ta64.txt,3825,3.364212989807129
0,EDD,ta65.txt,3551,3.611146926879883
0,EDD,ta66.txt,3962,3.536431074142456
0,EDD,ta67.txt,4120,3.4226009845733643
0,EDD,ta68.txt,3812,3.433600902557373
0,EDD,ta69.txt,3929,3.490492820739746
0,EDD,ta70.txt,4344,3.616691827774048
0,EDD,ta71.txt,7095,16.828891038894653
0,EDD,ta72.txt,6743,16.123241901397705
0,EDD,ta73.txt,6789,16.20356774330139
0,EDD,ta74.txt,6766,16.75139617919922
0,EDD,ta75.txt,6967,16.61632800102234
0,EDD,ta76.txt,6854,16.533284187316895
0,EDD,ta77.txt,6611,16.31260895729065
0,EDD,ta78.txt,6955,16.83843994140625
0,EDD,ta79.txt,6554,16.500452041625977
0,EDD,ta80.txt,6482,16.295655727386475
0,EDD,yn01.txt,1188,0.4379570484161377
0,EDD,yn02.txt,1199,0.45002007484436035
0,EDD,yn03.txt,1207,0.48136401176452637
0,EDD,yn04.txt,1393,0.49565625190734863
1,EDD,abz5.txt,1624,0.027458906173706
1,EDD,abz6.txt,1124,0.0254609584808349
1,EDD,abz7.txt,929,0.2634618282318115
1,EDD,abz8.txt,924,0.2304141521453857
1,EDD,abz9.txt,917,0.2506921291351318
1,EDD,dmu01.txt,3490,0.2430062294006347
1,EDD,dmu02.txt,4123,0.2246310710906982
1,EDD,dmu03.txt,4377,0.2335078716278076
1,EDD,dmu04.txt,3755,0.2549750804901123
1,EDD,dmu05.txt,4395,0.2403700351715088
1,EDD,dmu06.txt,4817,0.4376840591430664
1,EDD,dmu07.txt,4378,0.4445359706878662
1,EDD,dmu08.txt,4337,0.4688482284545898
1,EDD,dmu09.txt,4695,0.4618968963623047
1,EDD,dmu10.txt,4694,0.4089651107788086
1,EDD,dmu11.txt,6180,0.5968780517578125
1,EDD,dmu12.txt,5528,0.5668220520019531
1,EDD,dmu13.txt,5168,0.5852530002593994
1,EDD,dmu14.txt,4577,0.5607318878173828
1,EDD,dmu15.txt,5158,0.5770177841186523
1,EDD,dmu16.txt,5165,1.1054890155792236
1,EDD,dmu17.txt,5861,1.131570816040039
1,EDD,dmu18.txt,5917,1.1176700592041016
1,EDD,dmu19.txt,5786,1.0779390335083008
1,EDD,dmu20.txt,5540,1.0574610233306885
1,EDD,dmu21.txt,5982,1.130728244781494
1,EDD,dmu22.txt,6875,1.0530588626861572
1,EDD,dmu23.txt,7000,1.0925991535186768
1,EDD,dmu24.txt,6410,1.1332199573516846
1,EDD,dmu25.txt,5855,1.1793739795684814
1,EDD,dmu26.txt,6825,2.1412558555603027
1,EDD,dmu27.txt,7004,2.170382022857666
1,EDD,dmu28.txt,7287,2.120596170425415
1,EDD,dmu29.txt,7237,2.0799779891967773
1,EDD,dmu30.txt,6517,2.1395578384399414
1,EDD,dmu31.txt,7265,1.808232069015503
1,EDD,dmu32.txt,7271,1.8296208381652832
1,EDD,dmu33.txt,7159,1.8565471172332764
1,EDD,dmu34.txt,7182,2.065703868865967
1,EDD,dmu35.txt,8292,1.874122142791748
1,EDD,dmu36.txt,8386,3.52639102935791
1,EDD,dmu37.txt,8730,3.2765021324157715
1,EDD,dmu38.txt,7984,3.4982028007507324
1,EDD,dmu39.txt,8540,3.5158047676086426
1,EDD,dmu40.txt,8251,3.6281349658966064
1,EDD,dmu41.txt,4816,0.2727799415588379
1,EDD,dmu42.txt,5074,0.2599499225616455
1,EDD,dmu43.txt,4994,0.26981496810913086
1,EDD,dmu44.txt,5058,0.27294492721557617
1,EDD,dmu45.txt,4515,0.2741372585296631
1,EDD,dmu46.txt,5814,0.4922060966491699
1,EDD,dmu47.txt,5452,0.5547988414764404
1,EDD,dmu48.txt,4885,0.4754149913787842
1,EDD,dmu49.txt,5262,0.5072450637817383
1,EDD,dmu50.txt,5624,0.46631407737731934
1,EDD,dmu51.txt,5685,0.6336121559143066
1,EDD,dmu52.txt,6326,0.6785368919372559
1,EDD,dmu53.txt,6415,0.5881710052490234
1,EDD,dmu54.txt,5925,0.6000051498413086
1,EDD,dmu55.txt,5722,0.6500191688537598
1,EDD,dmu56.txt,7354,1.1669631004333496
1,EDD,dmu57.txt,6364,1.145266056060791
1,EDD,dmu58.txt,6648,1.2225158214569092
1,EDD,dmu59.txt,6370,1.2331109046936035
1,EDD,dmu60.txt,6411,1.26951003074646
1,EDD,dmu61.txt,7096,1.103377103805542
1,EDD,dmu62.txt,7045,1.0938780307769775
1,EDD,dmu63.txt,7558,1.1299288272857666
1,EDD,dmu64.txt,7430,1.1068670749664307
1,EDD,dmu65.txt,7470,1.113218069076538
1,EDD,dmu66.txt,7805,2.4301748275756836
1,EDD,dmu67.txt,8291,2.2479872703552246
1,EDD,dmu68.txt,7925,2.3108022212982178
1,EDD,dmu69.txt,7848,2.225598096847534
1,EDD,dmu70.txt,8609,2.334261894226074
1,EDD,dmu71.txt,8232,1.8788647651672363
1,EDD,dmu72.txt,8373,1.7746632099151611
1,EDD,dmu73.txt,8471,1.9053058624267578
1,EDD,dmu74.txt,8142,1.9144248962402344
1,EDD,dmu75.txt,8277,1.7708780765533447
1,EDD,dmu76.txt,9825,3.738206148147583
1,EDD,dmu77.txt,9539,3.580735921859741
1,EDD,dmu78.txt,8734,3.681823968887329
1,EDD,dmu79.txt,9638,3.545353889465332
1,EDD,dmu80.txt,9481,3.777212142944336
1,EDD,ft06.txt,83,0.014682292938232422
1,EDD,ft10.txt,1262,0.030824899673461914
1,EDD,ft20.txt,1309,0.03575897216796875
1,EDD,la01.txt,933,0.010242938995361328
1,EDD,la02.txt,761,0.01129913330078125
1,EDD,la03.txt,811,0.010548114776611328
1,EDD,la04.txt,874,0.012864828109741211
1,EDD,la05.txt,677,0.009869098663330078
1,EDD,la06.txt,1012,0.021533966064453125
1,EDD,la07.txt,1105,0.021654844284057617
1,EDD,la08.txt,995,0.02558302879333496
1,EDD,la09.txt,1220,0.01983809471130371
1,EDD,la10.txt,1312,0.01963186264038086
1,EDD,la11.txt,1446,0.033907175064086914
1,EDD,la12.txt,1358,0.030649185180664062
1,EDD,la13.txt,1267,0.034277915954589844
1,EDD,la14.txt,1646,0.031854867935180664
1,EDD,la15.txt,1660,0.03054213523864746
1,EDD,la16.txt,1268,0.024135112762451172
1,EDD,la17.txt,1120,0.026368141174316406
1,EDD,la18.txt,1111,0.02965998649597168
1,EDD,la19.txt,981,0.026765108108520508
1,EDD,la20.txt,1201,0.025400876998901367
1,EDD,la21.txt,1541,0.055210113525390625
1,EDD,la22.txt,1563,0.06373405456542969
1,EDD,la23.txt,1254,0.05624103546142578
1,EDD,la24.txt,1517,0.059689998626708984
1,EDD,la25.txt,1499,0.0640249252319336
1,EDD,la26.txt,1754,0.11094117164611816
1,EDD,la27.txt,1872,0.10877013206481934
1,EDD,la28.txt,1529,0.10738682746887207
1,EDD,la29.txt,1724,0.10115694999694824
1,EDD,la30.txt,1956,0.10960912704467773
1,EDD,la31.txt,2270,0.2535390853881836
1,EDD,la32.txt,2322,0.26056385040283203
1,EDD,la33.txt,2142,0.2736649513244629
1,EDD,la34.txt,2218,0.254680871963501
1,EDD,la35.txt,2354,0.2502269744873047
1,EDD,la36.txt,1894,0.10975480079650879
1,EDD,la37.txt,1745,0.13048100471496582
1,EDD,la38.txt,1838,0.1359269618988037
1,EDD,la39.txt,1602,0.12611913681030273
1,EDD,la40.txt,1613,0.13237905502319336
1,EDD,orb01.txt,1458,0.036667823791503906
1,EDD,orb02.txt,1166,0.025645971298217773
1,EDD,orb03.txt,1295,0.0798790454864502
1,EDD,orb04.txt,1351,0.02819514274597168
1,EDD,orb05.txt,1198,0.0272369384765625
1,EDD,orb06.txt,1343,0.03019094467163086
1,EDD,orb07.txt,487,0.02995586395263672
1,EDD,orb08.txt,1245,0.02823781967163086
1,EDD,orb09.txt,1205,0.024780988693237305
1,EDD,orb10.txt,1162,0.025028228759765625
1,EDD,swv01.txt,1751,0.11613011360168457
1,EDD,swv02.txt,1922,0.11217880249023438
1,EDD,swv03.txt,1992,0.11287808418273926
1,EDD,swv04.txt,1941,0.1152350902557373
1,EDD,swv05.txt,2116,0.11506986618041992
1,EDD,swv06.txt,2360,0.2592048645019531
1,EDD,swv07.txt,2303,0.2648320198059082
1,EDD,swv08.txt,2327,0.26174187660217285
1,EDD,swv09.txt,2415,0.26564502716064453
1,EDD,swv10.txt,2325,0.2590200901031494
1,EDD,swv11.txt,3834,0.721653938293457
1,EDD,swv12.txt,3860,0.7506258487701416
1,EDD,swv13.txt,3842,0.7001070976257324
1,EDD,swv14.txt,3688,0.7914547920227051
1,EDD,swv15.txt,3911,0.7005927562713623
1,EDD,swv16.txt,3457,0.759929895401001
1,EDD,swv17.txt,3262,0.7591102123260498
1,EDD,swv18.txt,3081,0.7527868747711182
1,EDD,swv19.txt,3785,0.7108089923858643
1,EDD,swv20.txt,3294,0.7713029384613037
1,EDD,ta01.txt,1501,0.12624692916870117
1,EDD,ta02.txt,1797,0.13499808311462402
1,EDD,ta03.txt,1803,0.13552212715148926
1,EDD,ta04.txt,1979,0.13120794296264648
1,EDD,ta05.txt,1901,0.13631010055541992
1,EDD,ta06.txt,1677,0.12213897705078125
1,EDD,ta07.txt,1729,0.12264537811279297
1,EDD,ta08.txt,1586,0.16726326942443848
1,EDD,ta09.txt,1717,0.13110685348510742
1,EDD,ta10.txt,1660,0.13480210304260254
1,EDD,ta11.txt,1985,0.24257111549377441
1,EDD,ta12.txt,1862,0.2609119415283203
1,EDD,ta13.txt,1859,0.2642359733581543
1,EDD,ta14.txt,1940,0.2356550693511963
1,EDD,ta15.txt,1890,0.2407207489013672
1,EDD,ta16.txt,1803,0.21512103080749512
1,EDD,ta17.txt,2188,0.22982072830200195
1,EDD,ta18.txt,1937,0.2472069263458252
1,EDD,ta19.txt,1864,0.22864508628845215
1,EDD,ta20.txt,2104,0.24339509010314941
1,EDD,ta21.txt,2373,0.4548368453979492
1,EDD,ta22.txt,2403,0.4547309875488281
1,EDD,ta23.txt,2280,0.4540069103240967
1,EDD,ta24.txt,2262,0.46311187744140625
1,EDD,ta25.txt,2553,0.4487569332122803
1,EDD,ta26.txt,2372,0.45989465713500977
1,EDD,ta27.txt,2585,0.4594287872314453
1,EDD,ta28.txt,2622,0.4375150203704834
1,EDD,ta29.txt,2495,0.5079150199890137
1,EDD,ta30.txt,2223,0.4413139820098877
1,EDD,ta31.txt,2959,0.5864319801330566
1,EDD,ta32.txt,2757,0.6214299201965332
1,EDD,ta33.txt,2740,0.6190528869628906
1,EDD,ta34.txt,2877,0.6129980087280273
1,EDD,ta35.txt,2516,0.5924761295318604
1,EDD,ta36.txt,2769,0.5776188373565674
1,EDD,ta37.txt,2441,0.5910718441009521
1,EDD,ta38.txt,2728,0.609321117401123
1,EDD,ta39.txt,2545,0.5747311115264893
1,EDD,ta40.txt,2371,0.6005859375
1,EDD,ta41.txt,2813,1.1024079322814941
1,EDD,ta42.txt,3016,1.0981292724609375
1,EDD,ta43.txt,3012,1.0708541870117188
1,EDD,ta44.txt,3029,1.1326773166656494
1,EDD,ta45.txt,2679,1.0609309673309326
1,EDD,ta46.txt,3032,1.0940182209014893
1,EDD,ta47.txt,3142,1.0587739944458008
1,EDD,ta48.txt,2893,1.1201298236846924
1,EDD,ta49.txt,2903,1.155236005783081
1,EDD,ta50.txt,2923,1.1737089157104492
1,EDD,ta51.txt,3953,1.8918967247009277
1,EDD,ta52.txt,3400,2.0879149436950684
1,EDD,ta53.txt,3803,2.013157844543457
1,EDD,ta54.txt,3869,1.9056248664855957
1,EDD,ta55.txt,3581,1.8786420822143555
1,EDD,ta56.txt,3730,1.9376420974731445
1,EDD,ta57.txt,3790,1.8528029918670654
1,EDD,ta58.txt,3786,1.8613319396972656
1,EDD,ta59.txt,3491,1.8452122211456299
1,EDD,ta60.txt,3627,1.8703382015228271
1,EDD,ta61.txt,4418,3.527406930923462
1,EDD,ta62.txt,4061,3.6892290115356445
1,EDD,ta63.txt,3941,3.363968849182129
1,EDD,ta64.txt,3825,3.428518056869507
1,EDD,ta65.txt,3551,3.8066487312316895
1,EDD,ta66.txt,4111,3.7745721340179443
1,EDD,ta67.txt,4120,3.5264668464660645
1,EDD,ta68.txt,3812,3.512270927429199
1,EDD,ta69.txt,4126,3.5062801837921143
1,EDD,ta70.txt,4344,3.55918288230896
1,EDD,ta71.txt,6833,16.609822988510132
1,EDD,ta72.txt,6728,16.55878496170044
1,EDD,ta73.txt,7061,16.2949481010437
1,EDD,ta74.txt,6358,16.700236082077026
1,EDD,ta75.txt,6891,16.318997859954834
1,EDD,ta76.txt,6879,16.890908002853394
1,EDD,ta77.txt,6835,16.476043939590454
1,EDD,ta78.txt,6667,16.597795248031616
1,EDD,ta79.txt,6559,16.582206964492798
1,EDD,ta80.txt,6561,16.4530029296875
1,EDD,yn01.txt,1188,0.4430582523345947
1,EDD,yn02.txt,1199,0.4451131820678711
1,EDD,yn03.txt,1207,0.4715299606323242
1,EDD,yn04.txt,1400,0.4879872798919678
2,EDD,abz5.txt,1624,0.0343449115753173
2,EDD,abz6.txt,1124,0.0284440517425537
2,EDD,abz7.txt,923,0.2650549411773681
2,EDD,abz8.txt,924,0.2319569587707519
2,EDD,abz9.txt,917,0.2512919902801513
2,EDD,dmu01.txt,3490,0.2451710700988769
2,EDD,dmu02.txt,4123,0.2228951454162597
2,EDD,dmu03.txt,4377,0.2381210327148437
2,EDD,dmu04.txt,3755,0.2438158988952636
2,EDD,dmu05.txt,4395,0.2431371212005615
2,EDD,dmu06.txt,4817,0.4346210956573486
2,EDD,dmu07.txt,4378,0.4350960254669189
2,EDD,dmu08.txt,4337,0.4320111274719238
2,EDD,dmu09.txt,4695,0.4710748195648193
2,EDD,dmu10.txt,5230,0.4265987873077392
2,EDD,dmu11.txt,6180,0.597985029220581
2,EDD,dmu12.txt,5528,0.6158919334411621
2,EDD,dmu13.txt,5168,0.5842821598052979
2,EDD,dmu14.txt,4577,0.5669639110565186
2,EDD,dmu15.txt,5158,0.5638079643249512
2,EDD,dmu16.txt,5309,1.11912202835083
2,EDD,dmu17.txt,5861,1.0864198207855225
2,EDD,dmu18.txt,5917,1.1061608791351318
2,EDD,dmu19.txt,5786,1.085623025894165
2,EDD,dmu20.txt,5540,1.0902888774871826
2,EDD,dmu21.txt,5982,1.167780876159668
2,EDD,dmu22.txt,6833,1.0263302326202393
2,EDD,dmu23.txt,7000,1.091914176940918
2,EDD,dmu24.txt,6410,1.0714938640594482
2,EDD,dmu25.txt,5855,1.0858831405639648
2,EDD,dmu26.txt,6825,2.1379377841949463
2,EDD,dmu27.txt,7318,2.1741909980773926
2,EDD,dmu28.txt,7287,2.035931348800659
2,EDD,dmu29.txt,7237,2.0573489665985107
2,EDD,dmu30.txt,6517,2.151401996612549
2,EDD,dmu31.txt,7265,1.890604019165039
2,EDD,dmu32.txt,7271,1.875425100326538
2,EDD,dmu33.txt,7241,1.8146851062774656
2,EDD,dmu34.txt,7182,1.9246227741241455
2,EDD,dmu35.txt,8292,1.9791350364685059
2,EDD,dmu36.txt,8914,3.652616024017334
2,EDD,dmu37.txt,8730,3.3980307579040527
2,EDD,dmu38.txt,7984,3.552056074142456
2,EDD,dmu39.txt,8540,3.4974400997161865
2,EDD,dmu40.txt,7822,3.5435259342193604
2,EDD,dmu41.txt,4816,0.26769471168518066
2,EDD,dmu42.txt,5074,0.2670319080352783
2,EDD,dmu43.txt,4994,0.2709660530090332
2,EDD,dmu44.txt,5058,0.30312085151672363
2,EDD,dmu45.txt,4515,0.290128231048584
2,EDD,dmu46.txt,5814,0.5485067367553711
2,EDD,dmu47.txt,5452,0.533466100692749
2,EDD,dmu48.txt,4885,0.49636101722717285
2,EDD,dmu49.txt,5262,0.5185816287994385
2,EDD,dmu50.txt,5624,0.48164987564086914
2,EDD,dmu51.txt,5816,0.6548550128936768
2,EDD,dmu52.txt,6326,0.7051029205322266
2,EDD,dmu53.txt,6415,0.62164306640625
2,EDD,dmu54.txt,5925,0.6672203540802002
2,EDD,dmu55.txt,5722,0.6227121353149414
2,EDD,dmu56.txt,7238,1.21974778175354
2,EDD,dmu57.txt,6364,1.158301830291748
2,EDD,dmu58.txt,6648,1.223649024963379
2,EDD,dmu59.txt,6370,1.286639928817749
2,EDD,dmu60.txt,6411,1.2468540668487549
2,EDD,dmu61.txt,7096,1.120290994644165
2,EDD,dmu62.txt,7045,1.1006731986999512
2,EDD,dmu63.txt,7558,1.123621940612793
2,EDD,dmu64.txt,7430,1.1159641742706299
2,EDD,dmu65.txt,7470,1.1989681720733643
2,EDD,dmu66.txt,7719,2.2830281257629395
2,EDD,dmu67.txt,8182,2.253336191177368
2,EDD,dmu68.txt,8419,2.3285269737243652
2,EDD,dmu69.txt,7835,2.2404448986053467
