seed,model,instance,makespan,runtime
8,results/save_20_10.pt,Behnke16.fjs,654.0,12.535032272338867
9,results/save_20_10.pt,Behnke16.fjs,654.0,13.111135005950928
0,results/save_20_10.pt,Behnke17.fjs,709.0,12.604332208633425
1,results/save_20_10.pt,Behnke17.fjs,709.0,9.582437992095947
2,results/save_20_10.pt,Behnke17.fjs,709.0,9.207872152328493
3,results/save_20_10.pt,Behnke17.fjs,709.0,9.31840705871582
4,results/save_20_10.pt,Behnke17.fjs,709.0,9.385941267013552
5,results/save_20_10.pt,Behnke17.fjs,709.0,9.838970899581911
6,results/save_20_10.pt,Behnke17.fjs,709.0,9.753935813903807
7,results/save_20_10.pt,Behnke17.fjs,709.0,9.72178602218628
8,results/save_20_10.pt,Behnke17.fjs,709.0,9.721446990966797
9,results/save_20_10.pt,Behnke17.fjs,709.0,9.764137983322145
0,results/save_20_10.pt,Behnke18.fjs,667.0,9.768275976181028
1,results/save_20_10.pt,Behnke18.fjs,667.0,9.755730867385862
2,results/save_20_10.pt,Behnke18.fjs,667.0,9.73275899887085
3,results/save_20_10.pt,Behnke18.fjs,667.0,9.760015249252321
4,results/save_20_10.pt,Behnke18.fjs,667.0,9.746114730834961
5,results/save_20_10.pt,Behnke18.fjs,667.0,9.802045822143556
6,results/save_20_10.pt,Behnke18.fjs,667.0,9.55725073814392
7,results/save_20_10.pt,Behnke18.fjs,667.0,9.6280198097229
8,results/save_20_10.pt,Behnke18.fjs,667.0,9.590004920959473
9,results/save_20_10.pt,Behnke18.fjs,667.0,9.538416862487793
0,results/save_20_10.pt,Behnke19.fjs,644.0,9.62506103515625
1,results/save_20_10.pt,Behnke19.fjs,644.0,9.707975149154665
2,results/save_20_10.pt,Behnke19.fjs,644.0,9.959345817565918
3,results/save_20_10.pt,Behnke19.fjs,644.0,10.15719509124756
4,results/save_20_10.pt,Behnke19.fjs,644.0,9.781438827514648
5,results/save_20_10.pt,Behnke19.fjs,644.0,9.762290000915527
6,results/save_20_10.pt,Behnke19.fjs,644.0,9.844652891159056
7,results/save_20_10.pt,Behnke19.fjs,644.0,9.890264987945557
8,results/save_20_10.pt,Behnke19.fjs,644.0,9.950523853302002
9,results/save_20_10.pt,Behnke19.fjs,644.0,9.990884065628054
0,results/save_20_10.pt,Behnke2.fjs,130.0,0.21715784072875974
1,results/save_20_10.pt,Behnke2.fjs,130.0,0.2139940261840821
2,results/save_20_10.pt,Behnke2.fjs,130.0,0.21511006355285645
3,results/save_20_10.pt,Behnke2.fjs,130.0,0.21273398399353027
4,results/save_20_10.pt,Behnke2.fjs,130.0,0.2157080173492432
5,results/save_20_10.pt,Behnke2.fjs,130.0,0.21678709983825686
6,results/save_20_10.pt,Behnke2.fjs,130.0,0.22107172012329104
7,results/save_20_10.pt,Behnke2.fjs,130.0,0.21776199340820312
8,results/save_20_10.pt,Behnke2.fjs,130.0,0.22117996215820312
9,results/save_20_10.pt,Behnke2.fjs,130.0,0.22379422187805176
0,results/save_20_10.pt,Behnke20.fjs,638.0,10.009204149246218
1,results/save_20_10.pt,Behnke20.fjs,638.0,9.947985172271727
2,results/save_20_10.pt,Behnke20.fjs,638.0,9.857717037200928
3,results/save_20_10.pt,Behnke20.fjs,638.0,9.95161199569702
4,results/save_20_10.pt,Behnke20.fjs,638.0,9.836439847946169
5,results/save_20_10.pt,Behnke20.fjs,638.0,9.835911035537722
6,results/save_20_10.pt,Behnke20.fjs,638.0,9.89909601211548
7,results/save_20_10.pt,Behnke20.fjs,638.0,9.78515625
8,results/save_20_10.pt,Behnke20.fjs,638.0,9.814820051193236
9,results/save_20_10.pt,Behnke20.fjs,638.0,10.275349855422975
0,results/save_20_10.pt,Behnke21.fjs,144.0,0.2405529022216797
1,results/save_20_10.pt,Behnke21.fjs,144.0,0.23721599578857425
2,results/save_20_10.pt,Behnke21.fjs,144.0,0.23895978927612305
3,results/save_20_10.pt,Behnke21.fjs,144.0,0.24996209144592285
4,results/save_20_10.pt,Behnke21.fjs,144.0,0.2455708980560303
5,results/save_20_10.pt,Behnke21.fjs,144.0,0.25006794929504395
6,results/save_20_10.pt,Behnke21.fjs,144.0,0.25636816024780273
7,results/save_20_10.pt,Behnke21.fjs,144.0,0.2476077079772949
8,results/save_20_10.pt,Behnke21.fjs,144.0,0.2442941665649414
9,results/save_20_10.pt,Behnke21.fjs,144.0,0.2455241680145264
0,results/save_20_10.pt,Behnke22.fjs,150.0,0.2441380023956299
1,results/save_20_10.pt,Behnke22.fjs,150.0,0.2350411415100097
2,results/save_20_10.pt,Behnke22.fjs,150.0,0.2347559928894043
3,results/save_20_10.pt,Behnke22.fjs,150.0,0.2372920513153076
4,results/save_20_10.pt,Behnke22.fjs,150.0,0.2347531318664551
5,results/save_20_10.pt,Behnke22.fjs,150.0,0.234511137008667
6,results/save_20_10.pt,Behnke22.fjs,150.0,0.2331027984619141
7,results/save_20_10.pt,Behnke22.fjs,150.0,0.23969197273254395
8,results/save_20_10.pt,Behnke22.fjs,150.0,0.240185022354126
9,results/save_20_10.pt,Behnke22.fjs,150.0,0.2462170124053955
0,results/save_20_10.pt,Behnke23.fjs,151.0,0.2721118927001953
1,results/save_20_10.pt,Behnke23.fjs,151.0,0.2488260269165039
2,results/save_20_10.pt,Behnke23.fjs,151.0,0.2519350051879883
3,results/save_20_10.pt,Behnke23.fjs,151.0,0.2446780204772949
4,results/save_20_10.pt,Behnke23.fjs,151.0,0.2596139907836914
5,results/save_20_10.pt,Behnke23.fjs,151.0,0.2495400905609131
6,results/save_20_10.pt,Behnke23.fjs,151.0,0.24758005142211914
7,results/save_20_10.pt,Behnke23.fjs,151.0,0.2457931041717529
8,results/save_20_10.pt,Behnke23.fjs,151.0,0.2441170215606689
9,results/save_20_10.pt,Behnke23.fjs,151.0,0.25099730491638184
0,results/save_20_10.pt,Behnke24.fjs,163.0,0.2513689994812012
1,results/save_20_10.pt,Behnke24.fjs,163.0,0.25437068939208984
2,results/save_20_10.pt,Behnke24.fjs,163.0,0.24991512298583984
