seed,model,instance,makespan,runtime
0,results/save_20_10.pt,abz5.txt,1362.0,0.6446390151977539
1,results/save_20_10.pt,abz5.txt,1362.0,0.8191769123077393
2,results/save_20_10.pt,abz5.txt,1362.0,0.5982201099395752
3,results/save_20_10.pt,abz5.txt,1362.0,1.0791130065917969
4,results/save_20_10.pt,abz5.txt,1362.0,0.7698769569396973
5,results/save_20_10.pt,abz5.txt,1362.0,0.6416850090026855
6,results/save_20_10.pt,abz5.txt,1362.0,0.6100697517395021
7,results/save_20_10.pt,abz5.txt,1362.0,0.6327860355377197
8,results/save_20_10.pt,abz5.txt,1362.0,0.6064670085906982
9,results/save_20_10.pt,abz5.txt,1362.0,0.5831818580627441
0,results/save_20_10.pt,abz6.txt,987.0,0.6335630416870117
1,results/save_20_10.pt,abz6.txt,987.0,0.6384809017181396
2,results/save_20_10.pt,abz6.txt,987.0,0.6315956115722656
3,results/save_20_10.pt,abz6.txt,987.0,0.7279281616210938
4,results/save_20_10.pt,abz6.txt,987.0,0.7477269172668457
5,results/save_20_10.pt,abz6.txt,987.0,0.8747997283935547
6,results/save_20_10.pt,abz6.txt,987.0,0.6419649124145508
7,results/save_20_10.pt,abz6.txt,987.0,0.6399738788604736
8,results/save_20_10.pt,abz6.txt,987.0,0.640164852142334
9,results/save_20_10.pt,abz6.txt,987.0,0.621474027633667
0,results/save_20_10.pt,abz7.txt,780.0,4.989973068237305
1,results/save_20_10.pt,abz7.txt,780.0,4.229991912841797
2,results/save_20_10.pt,abz7.txt,780.0,4.744370937347412
3,results/save_20_10.pt,abz7.txt,780.0,4.315618753433228
4,results/save_20_10.pt,abz7.txt,780.0,4.6620609760284415
5,results/save_20_10.pt,abz7.txt,780.0,4.130649805068971
6,results/save_20_10.pt,abz7.txt,780.0,4.739484786987305
7,results/save_20_10.pt,abz7.txt,780.0,4.35929799079895
8,results/save_20_10.pt,abz7.txt,780.0,4.631770849227905
9,results/save_20_10.pt,abz7.txt,780.0,4.780450105667113
0,results/save_20_10.pt,abz8.txt,787.0,4.494037866592407
1,results/save_20_10.pt,abz8.txt,787.0,4.853637218475342
2,results/save_20_10.pt,abz8.txt,787.0,4.139824151992799
3,results/save_20_10.pt,abz8.txt,787.0,4.996592283248901
4,results/save_20_10.pt,abz8.txt,787.0,4.205087661743163
5,results/save_20_10.pt,abz8.txt,787.0,4.7119691371917725
6,results/save_20_10.pt,abz8.txt,787.0,4.28133487701416
7,results/save_20_10.pt,abz8.txt,787.0,4.8681161403656015
8,results/save_20_10.pt,abz8.txt,787.0,4.576356887817383
9,results/save_20_10.pt,abz8.txt,787.0,4.278403043746948
0,results/save_20_10.pt,abz9.txt,879.0,4.8958141803741455
1,results/save_20_10.pt,abz9.txt,879.0,4.211129665374757
2,results/save_20_10.pt,abz9.txt,879.0,4.814353942871094
3,results/save_20_10.pt,abz9.txt,879.0,4.301353931427002
4,results/save_20_10.pt,abz9.txt,879.0,4.719327926635742
5,results/save_20_10.pt,abz9.txt,879.0,4.25998592376709
6,results/save_20_10.pt,abz9.txt,879.0,5.09893012046814
7,results/save_20_10.pt,abz9.txt,879.0,4.497937202453613
8,results/save_20_10.pt,abz9.txt,879.0,5.164772987365723
9,results/save_20_10.pt,abz9.txt,879.0,4.752957820892334
0,results/save_20_10.pt,dmu01.txt,3272.0,4.565669059753418
1,results/save_20_10.pt,dmu01.txt,3272.0,4.931465148925781
2,results/save_20_10.pt,dmu01.txt,3272.0,4.843780040740967
3,results/save_20_10.pt,dmu01.txt,3272.0,4.195657014846802
4,results/save_20_10.pt,dmu01.txt,3272.0,4.755707979202271
5,results/save_20_10.pt,dmu01.txt,3272.0,4.275020122528076
6,results/save_20_10.pt,dmu01.txt,3272.0,4.785811185836792
7,results/save_20_10.pt,dmu01.txt,3272.0,4.661866903305054
8,results/save_20_10.pt,dmu01.txt,3272.0,4.973068952560425
9,results/save_20_10.pt,dmu01.txt,3272.0,4.628514766693115
0,results/save_20_10.pt,dmu02.txt,3409.0,4.56645393371582
1,results/save_20_10.pt,dmu02.txt,3409.0,4.344034910202026
2,results/save_20_10.pt,dmu02.txt,3409.0,5.340178966522217
3,results/save_20_10.pt,dmu02.txt,3409.0,4.248946189880371
4,results/save_20_10.pt,dmu02.txt,3409.0,4.730072975158691
5,results/save_20_10.pt,dmu02.txt,3409.0,4.2814130783081055
6,results/save_20_10.pt,dmu02.txt,3409.0,4.958774089813232
7,results/save_20_10.pt,dmu02.txt,3409.0,4.357066869735719
8,results/save_20_10.pt,dmu02.txt,3409.0,4.854126214981079
9,results/save_20_10.pt,dmu02.txt,3409.0,4.373713970184326
0,results/save_20_10.pt,dmu03.txt,3361.0,4.631913900375366
1,results/save_20_10.pt,dmu03.txt,3361.0,4.743707180023193
2,results/save_20_10.pt,dmu03.txt,3361.0,4.215705156326294
3,results/save_20_10.pt,dmu03.txt,3361.0,4.791594982147217
4,results/save_20_10.pt,dmu03.txt,3361.0,4.1916680335998535
5,results/save_20_10.pt,dmu03.txt,3361.0,4.8113930225372314
6,results/save_20_10.pt,dmu03.txt,3361.0,4.307334899902344
7,results/save_20_10.pt,dmu03.txt,3361.0,4.715303182601929
8,results/save_20_10.pt,dmu03.txt,3361.0,4.452254056930542
9,results/save_20_10.pt,dmu03.txt,3361.0,4.814589023590088
0,results/save_20_10.pt,dmu04.txt,3388.0,4.342703104019165
1,results/save_20_10.pt,dmu04.txt,3388.0,5.171759843826294
2,results/save_20_10.pt,dmu04.txt,3388.0,4.448300123214722
3,results/save_20_10.pt,dmu04.txt,3388.0,4.601885080337524
4,results/save_20_10.pt,dmu04.txt,3388.0,4.732658863067627
5,results/save_20_10.pt,dmu04.txt,3388.0,4.206005096435547
6,results/save_20_10.pt,dmu04.txt,3388.0,5.783240079879763
7,results/save_20_10.pt,dmu04.txt,3388.0,4.320444107055663
8,results/save_20_10.pt,dmu04.txt,3388.0,4.886324882507324
9,results/save_20_10.pt,dmu04.txt,3388.0,4.451894044876099
0,results/save_20_10.pt,dmu05.txt,3393.0,4.788794040679932
1,results/save_20_10.pt,dmu05.txt,3393.0,4.233989000320436
2,results/save_20_10.pt,dmu05.txt,3393.0,5.033993244171144
3,results/save_20_10.pt,dmu05.txt,3393.0,4.440685033798218
4,results/save_20_10.pt,dmu05.txt,3393.0,4.859369993209839
5,results/save_20_10.pt,dmu05.txt,3393.0,4.553900003433228
6,results/save_20_10.pt,dmu05.txt,3393.0,4.8527679443359375
7,results/save_20_10.pt,dmu05.txt,3393.0,4.2326300144195566
8,results/save_20_10.pt,dmu05.txt,3393.0,5.655062913894652
9,results/save_20_10.pt,dmu05.txt,3393.0,4.2711021900177
0,results/save_20_10.pt,dmu06.txt,3937.0,7.436500072479247
1,results/save_20_10.pt,dmu06.txt,3937.0,7.649188041687013
2,results/save_20_10.pt,dmu06.txt,3937.0,7.486193895339966
3,results/save_20_10.pt,dmu06.txt,3937.0,7.493688106536865
4,results/save_20_10.pt,dmu06.txt,3937.0,7.340584993362428
5,results/save_20_10.pt,dmu06.txt,3937.0,7.385483980178832
6,results/save_20_10.pt,dmu06.txt,3937.0,7.33943510055542
7,results/save_20_10.pt,dmu06.txt,3937.0,7.293098926544189
8,results/save_20_10.pt,dmu06.txt,3937.0,7.153401136398315
9,results/save_20_10.pt,dmu06.txt,3937.0,7.61408805847168
0,results/save_20_10.pt,dmu07.txt,3648.0,7.5625340938568115
1,results/save_20_10.pt,dmu07.txt,3648.0,7.207452058792112
2,results/save_20_10.pt,dmu07.txt,3648.0,7.279234170913696
3,results/save_20_10.pt,dmu07.txt,3648.0,6.340287923812866
4,results/save_20_10.pt,dmu07.txt,3648.0,6.342255115509032
5,results/save_20_10.pt,dmu07.txt,3648.0,6.3240299224853525
6,results/save_20_10.pt,dmu07.txt,3648.0,6.352685213088987
7,results/save_20_10.pt,dmu07.txt,3648.0,6.349613666534424
8,results/save_20_10.pt,dmu07.txt,3648.0,7.105747938156128
9,results/save_20_10.pt,dmu07.txt,3648.0,7.41460108757019
0,results/save_20_10.pt,dmu08.txt,3961.0,6.413757801055907
1,results/save_20_10.pt,dmu08.txt,3961.0,6.297024726867676
2,results/save_20_10.pt,dmu08.txt,3961.0,6.470195293426514
3,results/save_20_10.pt,dmu08.txt,3961.0,6.432758092880249
4,results/save_20_10.pt,dmu08.txt,3961.0,6.271153926849365
5,results/save_20_10.pt,dmu08.txt,3961.0,6.2673659324646
6,results/save_20_10.pt,dmu08.txt,3961.0,6.259677886962893
7,results/save_20_10.pt,dmu08.txt,3961.0,6.269167900085449
8,results/save_20_10.pt,dmu08.txt,3961.0,6.262805938720702
9,results/save_20_10.pt,dmu08.txt,3961.0,6.266244888305664
0,results/save_20_10.pt,dmu09.txt,3769.0,6.263493061065674
1,results/save_20_10.pt,dmu09.txt,3769.0,6.257156848907473
2,results/save_20_10.pt,dmu09.txt,3769.0,6.261674165725707
3,results/save_20_10.pt,dmu09.txt,3769.0,6.247493028640747
4,results/save_20_10.pt,dmu09.txt,3769.0,6.2576966285705575
