makespan,tensor(1789.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,0.0,81.0,201.0,490.0,497.0,554.0,694.0,769.0,849.0,884.0,982.0,1054.0,1058.0,1077.0,1083.0,1395.0,1465.0,1553.0,1649.0,1709.0
job 1,0.0,584.0,642.0,723.0,827.0,879.0,949.0,961.0,982.0,1028.0,1070.0,1135.0,1146.0,1241.0,1269.0,1276.0,1489.0,1536.0,1538.0,1689.0
job 2,0.0,166.0,329.0,430.0,517.0,587.0,740.0,744.0,803.0,871.0,936.0,961.0,1059.0,1120.0,1229.0,1267.0,1306.0,1537.0,1632.0,1709.0
job 3,341.0,431.0,521.0,620.0,687.0,708.0,740.0,776.0,780.0,819.0,871.0,952.0,1153.0,1279.0,1351.0,1472.0,1538.0,1557.0,1616.0,1665.0
job 4,0.0,46.0,69.0,103.0,142.0,207.0,248.0,281.0,286.0,315.0,409.0,431.0,497.0,570.0,730.0,828.0,1014.0,1111.0,1236.0,1320.0
job 5,93.0,142.0,167.0,478.0,558.0,567.0,571.0,637.0,713.0,775.0,861.0,871.0,916.0,966.0,1028.0,1106.0,1148.0,1269.0,1331.0,1405.0
job 6,0.0,81.0,189.0,267.0,364.0,401.0,516.0,949.0,1059.0,1112.0,1153.0,1218.0,1287.0,1301.0,1413.0,1443.0,1554.0,1606.0,1672.0,1730.0
job 7,0.0,93.0,190.0,300.0,539.0,584.0,626.0,744.0,961.0,1021.0,1068.0,1112.0,1138.0,1200.0,1223.0,1229.0,1384.0,1488.0,1556.0,1632.0
job 8,0.0,92.0,218.0,280.0,332.0,409.0,495.0,512.0,581.0,628.0,634.0,713.0,776.0,966.0,1175.0,1236.0,1277.0,1388.0,1553.0,1695.0
job 9,0.0,59.0,81.0,94.0,129.0,642.0,666.0,756.0,851.0,951.0,1018.0,1068.0,1188.0,1269.0,1276.0,1288.0,1399.0,1459.0,1466.0,1489.0
job 10,123.0,664.0,711.0,731.0,738.0,774.0,776.0,819.0,952.0,1053.0,1055.0,1117.0,1280.0,1284.0,1359.0,1552.0,1608.0,1670.0,1679.0,1699.0
job 11,170.0,261.0,300.0,339.0,356.0,391.0,420.0,446.0,521.0,600.0,636.0,747.0,827.0,869.0,959.0,1057.0,1267.0,1316.0,1357.0,1598.0
job 12,0.0,93.0,315.0,424.0,431.0,490.0,505.0,597.0,636.0,711.0,754.0,803.0,869.0,938.0,1018.0,1057.0,1176.0,1233.0,1257.0,1292.0
job 13,92.0,280.0,368.0,424.0,515.0,584.0,673.0,736.0,820.0,851.0,883.0,1135.0,1344.0,1408.0,1472.0,1497.0,1556.0,1677.0,1742.0,1785.0
job 14,229.0,368.0,458.0,495.0,634.0,702.0,756.0,816.0,906.0,1009.0,1257.0,1356.0,1357.0,1443.0,1465.0,1497.0,1505.0,1552.0,1670.0,1695.0
job 15,0.0,81.0,207.0,260.0,338.0,542.0,597.0,694.0,776.0,847.0,1057.0,1146.0,1207.0,1241.0,1297.0,1330.0,1371.0,1413.0,1475.0,1711.0
job 16,162.0,218.0,274.0,413.0,478.0,517.0,611.0,637.0,708.0,774.0,884.0,961.0,1070.0,1167.0,1176.0,1223.0,1331.0,1356.0,1404.0,1494.0
job 17,0.0,267.0,323.0,329.0,481.0,620.0,713.0,730.0,821.0,946.0,958.0,985.0,1021.0,1120.0,1167.0,1210.0,1330.0,1454.0,1580.0,1694.0
job 18,142.0,189.0,458.0,542.0,556.0,731.0,999.0,1096.0,1144.0,1256.0,1344.0,1383.0,1467.0,1474.0,1540.0,1579.0,1598.0,1621.0,1694.0,1700.0
job 19,0.0,93.0,166.0,261.0,305.0,364.0,431.0,516.0,611.0,956.0,1148.0,1269.0,1383.0,1443.0,1490.0,1538.0,1668.0,1742.0,1761.0,1762.0
