makespan,2217.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,76.0,169.0,231.0,299.0,601.0,793.0,1010.0,1107.0,1130.0,1136.0,1171.0,1298.0,1417.0,1570.0,1656.0,1705.0,1867.0,1880.0,1996.0,2008.0
job 1,98.0,179.0,272.0,306.0,334.0,405.0,430.0,545.0,851.0,898.0,1034.0,1092.0,1170.0,1220.0,1496.0,1576.0,1715.0,1784.0,1845.0,1879.0
job 2,0.0,270.0,514.0,597.0,710.0,795.0,899.0,1151.0,1167.0,1282.0,1286.0,1324.0,1457.0,1553.0,1599.0,1750.0,1847.0,2054.0,2116.0,2160.0
job 3,0.0,27.0,100.0,292.0,351.0,512.0,514.0,524.0,543.0,767.0,835.0,1005.0,1031.0,1104.0,1141.0,1202.0,1260.0,1396.0,1507.0,1573.0
job 4,0.0,53.0,103.0,349.0,436.0,455.0,629.0,753.0,948.0,1018.0,1081.0,1250.0,1323.0,1370.0,1386.0,1501.0,1651.0,1766.0,1816.0,1941.0
job 5,0.0,68.0,104.0,455.0,514.0,525.0,581.0,646.0,684.0,743.0,775.0,798.0,813.0,851.0,932.0,997.0,1156.0,1336.0,1576.0,1699.0
job 6,0.0,74.0,188.0,232.0,295.0,349.0,498.0,592.0,659.0,801.0,845.0,1025.0,1049.0,1055.0,1147.0,1235.0,1323.0,1379.0,1684.0,1845.0
job 7,0.0,204.0,270.0,272.0,420.0,528.0,775.0,829.0,894.0,1300.0,1313.0,1396.0,1522.0,1647.0,1740.0,1800.0,1889.0,1984.0,2116.0,2144.0
job 8,47.0,103.0,231.0,305.0,625.0,695.0,750.0,858.0,881.0,1017.0,1139.0,1235.0,1375.0,1474.0,1530.0,1536.0,1573.0,1879.0,1920.0,1941.0
job 9,27.0,97.0,134.0,469.0,555.0,658.0,720.0,1069.0,1213.0,1260.0,1292.0,1336.0,1410.0,1416.0,1536.0,1631.0,1718.0,1797.0,1800.0,1889.0
job 10,0.0,149.0,244.0,295.0,360.0,531.0,650.0,658.0,710.0,753.0,845.0,918.0,952.0,1049.0,1107.0,1192.0,1260.0,1449.0,1594.0,1776.0
job 11,151.0,345.0,589.0,722.0,912.0,1018.0,1033.0,1078.0,1170.0,1201.0,1202.0,1272.0,1428.0,1571.0,1654.0,1718.0,1801.0,1885.0,1927.0,2011.0
job 12,53.0,149.0,168.0,348.0,573.0,715.0,793.0,887.0,938.0,947.0,1086.0,1109.0,1132.0,1151.0,1260.0,1350.0,1386.0,1478.0,1555.0,1594.0
job 13,0.0,255.0,348.0,436.0,646.0,776.0,947.0,961.0,988.0,1156.0,1250.0,1272.0,1316.0,1419.0,1615.0,1631.0,1873.0,1967.0,2040.0,2129.0
job 14,179.0,410.0,524.0,581.0,638.0,720.0,898.0,991.0,1130.0,1167.0,1208.0,1416.0,1507.0,1624.0,1631.0,1656.0,1699.0,1715.0,1797.0,1928.0
job 15,1.0,75.0,100.0,178.0,431.0,597.0,664.0,870.0,941.0,972.0,1034.0,1321.0,1492.0,1522.0,1586.0,1647.0,1687.0,1759.0,1779.0,1796.0
job 16,0.0,47.0,68.0,98.0,188.0,268.0,360.0,419.0,621.0,813.0,922.0,1092.0,1139.0,1156.0,1279.0,1384.0,1449.0,1517.0,1573.0,1778.0
job 17,0.0,75.0,121.0,305.0,483.0,704.0,767.0,839.0,958.0,1062.0,1125.0,1211.0,1252.0,1292.0,1367.0,1484.0,1687.0,1775.0,1880.0,1984.0
job 18,0.0,255.0,345.0,433.0,664.0,812.0,991.0,1079.0,1201.0,1367.0,1457.0,1487.0,1607.0,1624.0,1705.0,1748.0,1750.0,1776.0,1920.0,1990.0
job 19,138.0,317.0,449.0,545.0,601.0,625.0,629.0,743.0,801.0,812.0,829.0,938.0,1005.0,1014.0,1017.0,1062.0,1220.0,1336.0,1487.0,1631.0
