makespan,tensor(1647.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,0.0,316.0,349.0,492.0,670.0,688.0,730.0,793.0,887.0,982.0,1068.0,1093.0,1132.0,1189.0,1349.0,1388.0,1463.0,1474.0,1520.0,1574.0
job 1,0.0,94.0,269.0,353.0,409.0,424.0,443.0,664.0,683.0,838.0,950.0,1029.0,1082.0,1085.0,1114.0,1171.0,1406.0,1467.0,1527.0,1568.0
job 2,0.0,3.0,93.0,174.0,210.0,290.0,327.0,413.0,642.0,792.0,833.0,876.0,894.0,1134.0,1183.0,1285.0,1337.0,1443.0,1541.0,1588.0
job 3,0.0,17.0,77.0,294.0,316.0,332.0,580.0,756.0,801.0,894.0,904.0,921.0,957.0,1068.0,1114.0,1183.0,1300.0,1451.0,1536.0,1568.0
job 4,0.0,15.0,109.0,120.0,368.0,647.0,744.0,881.0,893.0,904.0,941.0,1001.0,1051.0,1097.0,1254.0,1345.0,1392.0,1404.0,1449.0,1599.0
job 5,0.0,30.0,75.0,258.0,308.0,369.0,425.0,560.0,765.0,875.0,899.0,969.0,1031.0,1063.0,1072.0,1143.0,1451.0,1503.0,1548.0,1595.0
job 6,3.0,95.0,168.0,258.0,327.0,424.0,461.0,539.0,624.0,691.0,739.0,881.0,940.0,1025.0,1123.0,1203.0,1412.0,1496.0,1524.0,1557.0
job 7,45.0,107.0,200.0,384.0,449.0,630.0,683.0,746.0,789.0,918.0,933.0,1025.0,1071.0,1143.0,1177.0,1231.0,1248.0,1345.0,1392.0,1552.0
job 8,0.0,175.0,287.0,378.0,409.0,510.0,541.0,547.0,636.0,660.0,808.0,941.0,1002.0,1058.0,1225.0,1304.0,1376.0,1466.0,1496.0,1552.0
job 9,71.0,80.0,186.0,190.0,275.0,294.0,346.0,415.0,477.0,485.0,579.0,680.0,768.0,857.0,901.0,1111.0,1176.0,1224.0,1253.0,1287.0
job 10,0.0,16.0,121.0,241.0,360.0,404.0,541.0,640.0,720.0,796.0,798.0,950.0,1044.0,1118.0,1188.0,1248.0,1445.0,1504.0,1567.0,1630.0
job 11,0.0,80.0,149.0,265.0,303.0,491.0,589.0,720.0,801.0,802.0,873.0,1008.0,1088.0,1132.0,1201.0,1231.0,1300.0,1358.0,1426.0,1503.0
job 12,0.0,120.0,189.0,349.0,660.0,683.0,720.0,933.0,950.0,1031.0,1034.0,1085.0,1093.0,1158.0,1229.0,1293.0,1295.0,1321.0,1388.0,1574.0
job 13,30.0,83.0,189.0,279.0,353.0,413.0,455.0,540.0,617.0,672.0,747.0,874.0,881.0,918.0,921.0,1006.0,1034.0,1097.0,1333.0,1482.0
job 14,0.0,45.0,126.0,166.0,306.0,475.0,539.0,609.0,742.0,793.0,874.0,957.0,1008.0,1030.0,1123.0,1214.0,1307.0,1361.0,1466.0,1523.0
job 15,135.0,186.0,214.0,477.0,541.0,594.0,664.0,746.0,788.0,859.0,895.0,1072.0,1242.0,1308.0,1425.0,1443.0,1474.0,1478.0,1527.0,1579.0
job 16,15.0,95.0,107.0,174.0,191.0,290.0,376.0,427.0,476.0,594.0,616.0,744.0,1062.0,1082.0,1308.0,1337.0,1405.0,1410.0,1479.0,1580.0
job 17,0.0,81.0,89.0,95.0,171.0,261.0,413.0,540.0,560.0,640.0,796.0,867.0,996.0,1165.0,1253.0,1268.0,1388.0,1405.0,1483.0,1590.0
job 18,0.0,52.0,109.0,215.0,241.0,289.0,306.0,384.0,427.0,515.0,594.0,969.0,1062.0,1192.0,1242.0,1295.0,1345.0,1358.0,1470.0,1557.0
job 19,95.0,189.0,278.0,327.0,376.0,379.0,495.0,510.0,594.0,646.0,747.0,765.0,873.0,971.0,1123.0,1176.0,1182.0,1297.0,1303.0,1449.0
