makespan,2172.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,0.0,172.0,373.0,397.0,415.0,439.0,500.0,511.0,548.0,750.0,834.0,884.0,1002.0,1190.0,1324.0,1339.0,1414.0,1636.0,1676.0,1763.0
job 1,0.0,375.0,390.0,512.0,621.0,641.0,709.0,750.0,886.0,960.0,1054.0,1151.0,1213.0,1285.0,1370.0,1493.0,1603.0,1699.0,1720.0,1761.0
job 2,0.0,66.0,390.0,481.0,598.0,599.0,630.0,696.0,709.0,718.0,807.0,896.0,970.0,998.0,1084.0,1138.0,1171.0,1213.0,1230.0,1393.0
job 3,0.0,177.0,213.0,373.0,403.0,510.0,686.0,771.0,832.0,834.0,876.0,879.0,946.0,1110.0,1190.0,1203.0,1241.0,1379.0,1474.0,1518.0
job 4,82.0,294.0,330.0,375.0,420.0,467.0,580.0,759.0,960.0,1094.0,1172.0,1212.0,1466.0,1504.0,1556.0,1632.0,1699.0,1783.0,1829.0,1927.0
job 5,60.0,412.0,465.0,485.0,543.0,564.0,630.0,671.0,676.0,787.0,881.0,978.0,982.0,1142.0,1188.0,1304.0,1431.0,1502.0,1535.0,1602.0
job 6,0.0,1.0,266.0,330.0,438.0,512.0,675.0,839.0,974.0,1030.0,1084.0,1192.0,1241.0,1302.0,1401.0,1488.0,1504.0,1676.0,1691.0,1783.0
job 7,0.0,40.0,92.0,177.0,206.0,336.0,433.0,520.0,585.0,668.0,740.0,823.0,887.0,1122.0,1217.0,1397.0,1493.0,1542.0,1600.0,1693.0
job 8,0.0,69.0,213.0,266.0,346.0,426.0,433.0,440.0,579.0,580.0,597.0,691.0,725.0,761.0,946.0,1003.0,1171.0,1212.0,1287.0,1352.0
job 9,0.0,156.0,172.0,300.0,430.0,525.0,562.0,673.0,823.0,1003.0,1217.0,1229.0,1242.0,1311.0,1317.0,1379.0,1608.0,1693.0,1783.0,1793.0
job 10,0.0,40.0,108.0,278.0,353.0,430.0,481.0,563.0,600.0,624.0,742.0,837.0,982.0,1063.0,1066.0,1104.0,1135.0,1203.0,1338.0,1425.0
job 11,0.0,153.0,235.0,356.0,548.0,627.0,715.0,881.0,908.0,937.0,1063.0,1258.0,1341.0,1397.0,1510.0,1567.0,1608.0,1622.0,1632.0,1636.0
job 12,0.0,6.0,78.0,285.0,395.0,419.0,485.0,512.0,771.0,946.0,1022.0,1056.0,1218.0,1311.0,1408.0,1465.0,1539.0,1578.0,1603.0,1765.0
job 13,0.0,30.0,75.0,80.0,207.0,240.0,278.0,285.0,316.0,379.0,440.0,599.0,686.0,780.0,837.0,884.0,1128.0,1135.0,1247.0,1370.0
job 14,21.0,465.0,613.0,698.0,752.0,840.0,916.0,1013.0,1132.0,1160.0,1219.0,1374.0,1394.0,1431.0,1463.0,1553.0,1745.0,1775.0,1838.0,1927.0
job 15,0.0,46.0,166.0,248.0,300.0,532.0,572.0,621.0,794.0,912.0,1088.0,1229.0,1408.0,1455.0,1783.0,1821.0,1958.0,2051.0,2136.0,2164.0
job 16,75.0,148.0,217.0,306.0,360.0,539.0,624.0,696.0,865.0,974.0,1046.0,1136.0,1151.0,1172.0,1258.0,1292.0,1382.0,1454.0,1496.0,1833.0
job 17,0.0,80.0,82.0,302.0,373.0,420.0,566.0,627.0,662.0,698.0,876.0,974.0,1084.0,1285.0,1425.0,1455.0,1543.0,1625.0,1674.0,1756.0
job 18,63.0,158.0,197.0,318.0,395.0,484.0,585.0,641.0,725.0,752.0,884.0,1023.0,1116.0,1122.0,1212.0,1381.0,1518.0,1602.0,1676.0,1793.0
job 19,0.0,235.0,302.0,336.0,419.0,454.0,525.0,662.0,785.0,878.0,1030.0,1240.0,1488.0,1510.0,1606.0,1690.0,1762.0,1763.0,1894.0,1989.0
