makespan,tensor(1711.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,0.0,9.0,142.0,207.0,251.0,350.0,490.0,523.0,592.0,625.0,698.0,879.0,979.0,1058.0,1133.0,1204.0,1282.0,1364.0,1537.0,1620.0
job 1,0.0,50.0,188.0,206.0,297.0,374.0,466.0,711.0,826.0,880.0,934.0,979.0,1002.0,1012.0,1096.0,1184.0,1217.0,1411.0,1493.0,1647.0
job 2,50.0,67.0,164.0,292.0,327.0,446.0,542.0,586.0,906.0,1115.0,1193.0,1268.0,1288.0,1342.0,1388.0,1444.0,1449.0,1548.0,1564.0,1644.0
job 3,97.0,249.0,374.0,543.0,645.0,686.0,718.0,834.0,871.0,879.0,926.0,1004.0,1023.0,1262.0,1296.0,1364.0,1411.0,1444.0,1481.0,1545.0
job 4,0.0,93.0,136.0,152.0,234.0,296.0,365.0,435.0,466.0,592.0,681.0,724.0,803.0,886.0,952.0,1443.0,1493.0,1517.0,1584.0,1647.0
job 5,0.0,206.0,322.0,542.0,630.0,709.0,787.0,864.0,930.0,977.0,1047.0,1075.0,1388.0,1443.0,1488.0,1556.0,1612.0,1640.0,1654.0,1683.0
job 6,67.0,111.0,328.0,393.0,476.0,569.0,625.0,633.0,776.0,841.0,904.0,976.0,1031.0,1041.0,1133.0,1455.0,1485.0,1545.0,1605.0,1640.0
job 7,0.0,181.0,203.0,252.0,393.0,546.0,630.0,634.0,657.0,738.0,833.0,932.0,968.0,1058.0,1087.0,1152.0,1275.0,1288.0,1359.0,1541.0
job 8,0.0,98.0,233.0,274.0,588.0,631.0,738.0,770.0,787.0,820.0,823.0,834.0,887.0,1052.0,1124.0,1211.0,1288.0,1359.0,1375.0,1582.0
job 9,68.0,217.0,232.0,384.0,453.0,502.0,689.0,709.0,752.0,776.0,838.0,906.0,1002.0,1109.0,1145.0,1240.0,1285.0,1319.0,1331.0,1549.0
job 10,0.0,78.0,168.0,217.0,286.0,331.0,358.0,433.0,528.0,554.0,631.0,657.0,728.0,807.0,871.0,944.0,1086.0,1185.0,1324.0,1375.0
job 11,0.0,130.0,223.0,330.0,375.0,446.0,487.0,586.0,728.0,803.0,886.0,932.0,1016.0,1018.0,1093.0,1177.0,1302.0,1377.0,1420.0,1544.0
job 12,0.0,85.0,629.0,639.0,770.0,832.0,1040.0,1130.0,1184.0,1262.0,1267.0,1285.0,1334.0,1368.0,1401.0,1466.0,1481.0,1548.0,1559.0,1616.0
job 13,0.0,78.0,203.0,233.0,491.0,588.0,645.0,689.0,960.0,1087.0,1145.0,1174.0,1177.0,1192.0,1288.0,1329.0,1409.0,1472.0,1549.0,1556.0
job 14,9.0,82.0,130.0,234.0,286.0,358.0,450.0,466.0,531.0,643.0,690.0,904.0,931.0,1025.0,1067.0,1329.0,1388.0,1472.0,1516.0,1544.0
job 15,111.0,168.0,291.0,296.0,433.0,487.0,501.0,531.0,639.0,670.0,686.0,821.0,887.0,924.0,952.0,1021.0,1123.0,1195.0,1449.0,1565.0
job 16,36.0,68.0,233.0,294.0,450.0,593.0,674.0,698.0,703.0,717.0,772.0,1192.0,1229.0,1260.0,1342.0,1388.0,1468.0,1564.0,1596.0,1616.0
job 17,160.0,223.0,252.0,313.0,401.0,567.0,593.0,691.0,783.0,801.0,818.0,919.0,1094.0,1124.0,1167.0,1262.0,1360.0,1420.0,1596.0,1605.0
job 18,0.0,93.0,181.0,203.0,297.0,324.0,499.0,787.0,818.0,843.0,919.0,963.0,1031.0,1072.0,1109.0,1240.0,1267.0,1377.0,1547.0,1661.0
job 19,327.0,384.0,476.0,783.0,807.0,818.0,831.0,852.0,952.0,1075.0,1091.0,1167.0,1260.0,1334.0,1401.0,1472.0,1577.0,1611.0,1631.0,1659.0
