makespan,2291.0
optimal,unknown

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time,task 20 start time,task 21 start time,task 22 start time,task 23 start time,task 24 start time,task 25 start time,task 26 start time,task 27 start time,task 28 start time,task 29 start time,task 30 start time,task 31 start time,task 32 start time,task 33 start time,task 34 start time,task 35 start time,task 36 start time,task 37 start time,task 38 start time,task 39 start time,task 40 start time,task 41 start time,task 42 start time,task 43 start time,task 44 start time,task 45 start time,task 46 start time,task 47 start time,task 48 start time,task 49 start time,task 50 start time,task 51 start time,task 52 start time,task 53 start time,task 54 start time,task 55 start time,task 56 start time,task 57 start time,task 58 start time,task 59 start time,task 60 start time,task 61 start time,task 62 start time,task 63 start time,task 64 start time,task 65 start time,task 66 start time,task 67 start time,task 68 start time,task 69 start time
job 0,20.0,167.0,453.0,515.0,569.0,652.0,698.0,771.0,865.0,1103.0,1168.0,1329.0,1335.0,1630.0,1745.0,1765.0,1836.0,1989.0,2141.0,2265.0
job 1,0.0,106.0,202.0,451.0,564.0,652.0,667.0,819.0,969.0,1162.0,1246.0,1248.0,1344.0,1545.0,1572.0,1601.0,1765.0,1867.0,1963.0,1984.0
job 2,0.0,36.0,56.0,111.0,230.0,314.0,360.0,569.0,858.0,950.0,1071.0,1135.0,1193.0,1231.0,1419.0,1495.0,1511.0,1532.0,1708.0,1896.0
job 3,53.0,126.0,266.0,282.0,360.0,401.0,461.0,569.0,607.0,752.0,830.0,887.0,956.0,989.0,1469.0,1603.0,1654.0,1761.0,1836.0,1912.0
job 4,86.0,270.0,536.0,629.0,630.0,713.0,972.0,1039.0,1394.0,1469.0,1479.0,1659.0,1737.0,1795.0,1984.0,2082.0,2141.0,2166.0,2176.0,2265.0
job 5,0.0,36.0,39.0,170.0,328.0,425.0,596.0,634.0,724.0,733.0,816.0,858.0,1039.0,1107.0,1566.0,1604.0,1654.0,1723.0,1782.0,1913.0
job 6,99.0,230.0,440.0,506.0,630.0,709.0,761.0,832.0,958.0,1063.0,1148.0,1151.0,1304.0,1365.0,1407.0,1479.0,1535.0,1613.0,1673.0,1724.0
job 7,111.0,254.0,272.0,414.0,440.0,506.0,667.0,710.0,719.0,766.0,773.0,831.0,907.0,1003.0,1335.0,1346.0,1576.0,1702.0,1761.0,1837.0
job 8,0.0,30.0,47.0,53.0,100.0,195.0,598.0,679.0,695.0,752.0,879.0,972.0,1024.0,1071.0,1318.0,1394.0,1471.0,1738.0,1813.0,1864.0
job 9,22.0,107.0,196.0,341.0,401.0,411.0,451.0,515.0,719.0,761.0,762.0,887.0,1047.0,1150.0,1248.0,1467.0,1545.0,1564.0,1668.0,1859.0
job 10,47.0,128.0,283.0,481.0,788.0,884.0,928.0,972.0,1135.0,1225.0,1289.0,1342.0,1400.0,1429.0,1681.0,1724.0,1804.0,1975.0,2064.0,2134.0
job 11,0.0,21.0,107.0,170.0,549.0,630.0,649.0,702.0,779.0,888.0,998.0,1225.0,1361.0,1516.0,1603.0,1614.0,1681.0,1745.0,1913.0,1915.0
job 12,182.0,272.0,368.0,515.0,591.0,695.0,832.0,1107.0,1118.0,1322.0,1372.0,1419.0,1452.0,1569.0,1605.0,1681.0,1746.0,1874.0,1932.0,2025.0
job 13,26.0,77.0,100.0,199.0,270.0,351.0,396.0,481.0,607.0,797.0,967.0,1038.0,1112.0,1148.0,1225.0,1243.0,1414.0,1509.0,1614.0,1681.0
job 14,7.0,20.0,77.0,135.0,300.0,710.0,798.0,831.0,902.0,1151.0,1160.0,1193.0,1276.0,1372.0,1400.0,1422.0,1535.0,1622.0,1657.0,1733.0
job 15,36.0,128.0,282.0,351.0,368.0,591.0,598.0,624.0,884.0,969.0,972.0,1015.0,1086.0,1141.0,1407.0,1471.0,1532.0,1564.0,1726.0,1882.0
job 16,0.0,26.0,70.0,377.0,461.0,676.0,771.0,865.0,871.0,1000.0,1097.0,1193.0,1256.0,1581.0,1737.0,1879.0,1958.0,1975.0,1999.0,2093.0
job 17,23.0,86.0,190.0,199.0,230.0,289.0,543.0,649.0,733.0,816.0,879.0,989.0,1243.0,1318.0,1511.0,1622.0,1659.0,1719.0,1758.0,1795.0
job 18,0.0,39.0,67.0,284.0,332.0,467.0,530.0,543.0,773.0,999.0,1097.0,1103.0,1225.0,1322.0,1329.0,1495.0,1664.0,1737.0,1864.0,1914.0
job 19,93.0,193.0,230.0,254.0,365.0,415.0,798.0,1003.0,1168.0,1365.0,1434.0,1467.0,1494.0,1516.0,1565.0,1571.0,1724.0,1813.0,1867.0,1908.0
