run,pdr,instance,makespan,runtime
5,MWKR_SPT,Behnke33.fjs,341,0.2780124187469482
6,MWKR_SPT,Behnke33.fjs,341,0.2780124187469482
7,MWKR_SPT,Behnke33.fjs,341,0.2780124187469482
8,MWKR_SPT,Behnke33.fjs,341,0.2780124187469482
9,MWKR_SPT,Behnke33.fjs,341,0.2780124187469482
0,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
1,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
2,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
3,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
4,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
5,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
6,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
7,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
8,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
9,MWKR_EET,Behnke33.fjs,1089,0.2741636753082275
0,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
1,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
2,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
3,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
4,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
5,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
6,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
7,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
8,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
9,FIFO_SPT,Behnke34.fjs,264,0.2980920076370239
0,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
1,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
2,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
3,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
4,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
5,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
6,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
7,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
8,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
9,FIFO_EET,Behnke34.fjs,1149,0.314883804321289
0,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
1,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
2,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
3,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
4,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
5,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
6,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
7,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
8,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
9,MOPNR_SPT,Behnke34.fjs,290,0.2907930135726929
0,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
1,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
2,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
3,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
4,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
5,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
6,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
7,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
8,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
9,MOPNR_EET,Behnke34.fjs,1245,0.2767751216888428
0,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
1,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
2,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
3,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
4,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
5,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
6,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
7,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
8,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
9,LWKR_SPT,Behnke34.fjs,333,0.2705531120300293
0,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
1,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
2,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
3,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
4,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
5,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
6,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
7,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
8,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
9,LWKR_EET,Behnke34.fjs,1079,0.2634189128875732
0,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
1,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
2,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
3,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
4,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
5,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
6,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
7,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
8,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
9,MWKR_SPT,Behnke34.fjs,310,0.2790581941604614
0,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
1,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
2,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
3,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
4,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
5,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
6,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
7,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
8,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
9,MWKR_EET,Behnke34.fjs,1113,0.2721750974655151
0,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
1,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
2,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
3,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
4,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
5,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
6,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
7,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
8,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
9,FIFO_SPT,Behnke35.fjs,290,0.2959759950637817
0,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
1,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
2,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
3,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
4,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
5,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
6,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
7,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
8,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
9,FIFO_EET,Behnke35.fjs,1097,0.3165286064147949
0,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
1,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
2,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
3,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
4,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
5,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
6,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
7,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
8,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
9,MOPNR_SPT,Behnke35.fjs,291,0.2897385358810425
0,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
1,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
2,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
3,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
4,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
5,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
6,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
7,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
8,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
9,MOPNR_EET,Behnke35.fjs,1229,0.2741816997528076
0,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
1,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
2,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
3,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
4,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
5,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
6,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
7,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
8,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
9,LWKR_SPT,Behnke35.fjs,288,0.2706379652023315
0,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
1,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
2,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
3,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
4,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
5,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
6,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
7,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
8,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
9,LWKR_EET,Behnke35.fjs,1083,0.2662781000137329
0,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
1,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
2,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
3,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
4,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
5,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
6,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
7,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
8,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
9,MWKR_SPT,Behnke35.fjs,296,0.2791366100311279
0,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
1,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
2,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
3,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
4,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
5,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
6,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
7,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
8,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
9,MWKR_EET,Behnke35.fjs,1100,0.2737437963485717
0,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
1,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
2,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
3,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
4,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
5,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
6,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
7,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
8,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
9,FIFO_SPT,Behnke36.fjs,550,1.066799783706665
0,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
1,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
2,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
3,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
4,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
5,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
6,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
7,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
8,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
9,FIFO_EET,Behnke36.fjs,2140,1.1087019920349122
0,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
1,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
2,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
3,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
4,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
5,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
6,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
7,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
8,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
9,MOPNR_SPT,Behnke36.fjs,547,0.98209490776062
0,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
1,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
2,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
3,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
4,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
5,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
6,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
7,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
8,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
9,MOPNR_EET,Behnke36.fjs,2308,0.9262404203414916
0,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
1,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
2,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
3,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
4,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
5,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
6,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
7,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
8,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
9,LWKR_SPT,Behnke36.fjs,585,0.8978727102279663
0,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
1,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
2,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
3,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
4,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
5,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
6,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
7,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
8,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
9,LWKR_EET,Behnke36.fjs,2065,1.110745906829834
0,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
1,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
2,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
3,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
4,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
5,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
6,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
7,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
8,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
9,MWKR_SPT,Behnke36.fjs,519,1.3418619155883789
0,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
1,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
2,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
3,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
4,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
5,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
6,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
7,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
8,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
9,MWKR_EET,Behnke36.fjs,2074,1.2859041929244994
0,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
1,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
2,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
3,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
4,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
5,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
6,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
7,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
8,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
9,FIFO_SPT,Behnke37.fjs,522,1.5247318983078002
0,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
1,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
2,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
3,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
4,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
5,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
6,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
7,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
8,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
9,FIFO_EET,Behnke37.fjs,2048,1.5780707120895383
0,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
1,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
2,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
3,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
4,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
5,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
6,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
7,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
8,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
9,MOPNR_SPT,Behnke37.fjs,531,1.404606008529663
0,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
1,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
2,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
3,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
4,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
5,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
6,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
7,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
8,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
9,MOPNR_EET,Behnke37.fjs,2461,1.3278119802474977
0,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
1,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
2,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
3,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
4,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
5,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
6,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
7,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
8,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
9,LWKR_SPT,Behnke37.fjs,535,1.310289692878723
0,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
1,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
2,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
3,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
4,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
5,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
6,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
7,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
8,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
9,LWKR_EET,Behnke37.fjs,2193,1.2554189205169677
0,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
1,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
2,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
3,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
4,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
5,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
6,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
7,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
8,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
9,MWKR_SPT,Behnke37.fjs,545,1.3330086946487427
0,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
1,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
2,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
3,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
4,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
5,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
6,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
7,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
8,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
9,MWKR_EET,Behnke37.fjs,2208,1.2925358772277833
0,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
1,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
2,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
3,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
4,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
5,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
6,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
7,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
8,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
9,FIFO_SPT,Behnke38.fjs,452,1.5007635831832886
0,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
1,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
2,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
3,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
4,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
5,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
6,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
7,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
8,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
9,FIFO_EET,Behnke38.fjs,1952,1.5794049024581909
0,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
1,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
2,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
3,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
4,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
5,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
6,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
7,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
8,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
9,MOPNR_SPT,Behnke38.fjs,530,1.3906953811645508
0,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
1,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
2,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
3,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
4,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
5,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
6,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
7,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
8,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
9,MOPNR_EET,Behnke38.fjs,2241,1.3108707904815673
0,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
1,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
2,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
3,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
4,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
5,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
6,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
7,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
8,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
9,LWKR_SPT,Behnke38.fjs,504,1.2677882194519043
0,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
1,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
2,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
3,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
4,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
5,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
6,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
7,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
8,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
9,LWKR_EET,Behnke38.fjs,2028,1.2409678936004638
0,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
1,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
2,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
3,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
4,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
5,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
6,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
7,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
8,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
9,MWKR_SPT,Behnke38.fjs,495,1.314776110649109
0,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
1,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
2,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
3,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
4,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
5,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
6,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
7,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
8,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
9,MWKR_EET,Behnke38.fjs,2048,1.281011414527893
0,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
1,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
2,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
3,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
4,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
5,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
6,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
7,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
8,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
9,FIFO_SPT,Behnke39.fjs,598,1.4765995025634766
0,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
1,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
2,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
3,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
4,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
5,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
6,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
7,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
8,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
9,FIFO_EET,Behnke39.fjs,2017,1.563439679145813
0,MOPNR_SPT,Behnke39.fjs,589,1.3944705963134765
