seed,model,instance,load_factor,makespan,runtime
8,SavedNetwork/20_15_1_99.pth,abz5.txt,1,1423.0,4.559481143951416
9,SavedNetwork/20_15_1_99.pth,abz5.txt,1,1385.0,3.9510440826416016
8,SavedNetwork/20_15_1_99.pth,abz6.txt,1,1057.0,3.957276105880737
9,SavedNetwork/20_15_1_99.pth,abz6.txt,1,1092.0,3.80993390083313
8,SavedNetwork/20_15_1_99.pth,abz7.txt,1,865.0,21.17291593551636
9,SavedNetwork/20_15_1_99.pth,abz7.txt,1,975.0,16.545037031173706
8,SavedNetwork/20_15_1_99.pth,abz8.txt,1,835.0,20.823784112930294
9,SavedNetwork/20_15_1_99.pth,abz8.txt,1,1038.0,15.12697696685791
8,SavedNetwork/20_15_1_99.pth,abz9.txt,1,903.0,21.50360894203186
9,SavedNetwork/20_15_1_99.pth,abz9.txt,1,977.0,16.064224004745483
8,SavedNetwork/20_15_1_99.pth,dmu01.txt,1,3675.0,21.30078911781311
9,SavedNetwork/20_15_1_99.pth,dmu01.txt,1,3972.0,16.822329998016357
8,SavedNetwork/20_15_1_99.pth,dmu02.txt,1,3677.0,21.43320918083191
9,SavedNetwork/20_15_1_99.pth,dmu02.txt,1,4197.0,17.00212287902832
8,SavedNetwork/20_15_1_99.pth,dmu03.txt,1,3671.0,21.558775186538696
9,SavedNetwork/20_15_1_99.pth,dmu03.txt,1,4004.0,17.42513418197632
8,SavedNetwork/20_15_1_99.pth,dmu04.txt,1,3897.0,20.85877299308777
9,SavedNetwork/20_15_1_99.pth,dmu04.txt,1,3932.0,16.728402853012085
8,SavedNetwork/20_15_1_99.pth,dmu05.txt,1,3892.0,21.355149030685425
9,SavedNetwork/20_15_1_99.pth,dmu05.txt,1,4421.0,17.329591035842896
8,SavedNetwork/20_15_1_99.pth,dmu06.txt,1,4352.0,29.667423963546756
9,SavedNetwork/20_15_1_99.pth,dmu06.txt,1,4650.0,25.354724168777462
8,SavedNetwork/20_15_1_99.pth,dmu07.txt,1,3981.0,29.77273797988892
9,SavedNetwork/20_15_1_99.pth,dmu07.txt,1,4695.0,24.980531930923465
8,SavedNetwork/20_15_1_99.pth,dmu08.txt,1,4163.0,29.561744213104248
9,SavedNetwork/20_15_1_99.pth,dmu08.txt,1,4907.0,25.024577140808105
8,SavedNetwork/20_15_1_99.pth,dmu09.txt,1,4066.0,29.43536686897278
9,SavedNetwork/20_15_1_99.pth,dmu09.txt,1,4483.0,24.32372093200684
8,SavedNetwork/20_15_1_99.pth,dmu10.txt,1,4070.0,29.32415199279785
9,SavedNetwork/20_15_1_99.pth,dmu10.txt,1,4944.0,24.28548383712769
8,SavedNetwork/20_15_1_99.pth,dmu11.txt,1,4783.0,45.89306592941284
9,SavedNetwork/20_15_1_99.pth,dmu11.txt,1,5154.0,34.68133211135864
8,SavedNetwork/20_15_1_99.pth,dmu12.txt,1,5037.0,45.74716305732727
9,SavedNetwork/20_15_1_99.pth,dmu12.txt,1,5391.0,36.37549591064453
8,SavedNetwork/20_15_1_99.pth,dmu13.txt,1,5134.0,46.53191614151001
9,SavedNetwork/20_15_1_99.pth,dmu13.txt,1,5213.0,35.72006821632385
8,SavedNetwork/20_15_1_99.pth,dmu14.txt,1,4222.0,45.75915193557739
9,SavedNetwork/20_15_1_99.pth,dmu14.txt,1,4976.0,35.03909111022949
8,SavedNetwork/20_15_1_99.pth,dmu15.txt,1,5010.0,46.01062273979187
9,SavedNetwork/20_15_1_99.pth,dmu15.txt,1,4771.0,34.31029176712036
8,SavedNetwork/20_15_1_99.pth,dmu16.txt,1,5145.0,67.90862202644348
9,SavedNetwork/20_15_1_99.pth,dmu16.txt,1,5997.0,56.29780197143555
8,SavedNetwork/20_15_1_99.pth,dmu17.txt,1,5436.0,68.97300004959106
9,SavedNetwork/20_15_1_99.pth,dmu17.txt,1,5953.0,55.61471009254456
8,SavedNetwork/20_15_1_99.pth,dmu18.txt,1,5234.0,70.24105787277222
9,SavedNetwork/20_15_1_99.pth,dmu18.txt,1,5716.0,56.34091019630432
8,SavedNetwork/20_15_1_99.pth,dmu19.txt,1,5128.0,68.3908178806305
9,SavedNetwork/20_15_1_99.pth,dmu19.txt,1,5743.0,55.53664684295654
8,SavedNetwork/20_15_1_99.pth,dmu20.txt,1,4953.0,66.89445495605469
9,SavedNetwork/20_15_1_99.pth,dmu20.txt,1,5805.0,52.63767671585083
8,SavedNetwork/20_15_1_99.pth,dmu21.txt,1,5805.0,89.10910606384277
9,SavedNetwork/20_15_1_99.pth,dmu21.txt,1,5466.0,78.59317898750305
8,SavedNetwork/20_15_1_99.pth,dmu22.txt,1,5916.0,92.02430891990662
9,SavedNetwork/20_15_1_99.pth,dmu22.txt,1,5850.0,84.81863689422607
8,SavedNetwork/20_15_1_99.pth,dmu23.txt,1,5659.0,87.72061705589294
9,SavedNetwork/20_15_1_99.pth,dmu23.txt,1,5668.0,76.55995321273804
8,SavedNetwork/20_15_1_99.pth,dmu24.txt,1,5487.0,89.10690212249756
9,SavedNetwork/20_15_1_99.pth,dmu24.txt,1,6211.0,81.65024399757385
8,SavedNetwork/20_15_1_99.pth,dmu25.txt,1,5122.0,89.32167291641235
9,SavedNetwork/20_15_1_99.pth,dmu25.txt,1,5814.0,79.02808904647827
8,SavedNetwork/20_15_1_99.pth,dmu26.txt,1,6262.0,135.47140979766846
9,SavedNetwork/20_15_1_99.pth,dmu26.txt,1,6197.0,119.15617203712463
8,SavedNetwork/20_15_1_99.pth,dmu27.txt,1,6886.0,136.26574897766113
9,SavedNetwork/20_15_1_99.pth,dmu27.txt,1,6705.0,121.00004005432127
8,SavedNetwork/20_15_1_99.pth,dmu28.txt,1,6363.0,137.87526297569275
9,SavedNetwork/20_15_1_99.pth,dmu28.txt,1,6565.0,125.16212701797484
8,SavedNetwork/20_15_1_99.pth,dmu29.txt,1,6187.0,138.7090358734131
9,SavedNetwork/20_15_1_99.pth,dmu29.txt,1,6716.0,123.35716319084167
8,SavedNetwork/20_15_1_99.pth,dmu30.txt,1,6315.0,134.52208614349365
9,SavedNetwork/20_15_1_99.pth,dmu30.txt,1,6563.0,121.42980217933656
8,SavedNetwork/20_15_1_99.pth,dmu31.txt,1,7210.0,146.61918783187866
9,SavedNetwork/20_15_1_99.pth,dmu31.txt,1,6679.0,137.12845015525818
8,SavedNetwork/20_15_1_99.pth,dmu32.txt,1,6532.0,147.82899522781372
9,SavedNetwork/20_15_1_99.pth,dmu32.txt,1,6640.0,138.06191110610962
8,SavedNetwork/20_15_1_99.pth,dmu33.txt,1,6634.0,147.65418791770935
9,SavedNetwork/20_15_1_99.pth,dmu33.txt,1,6915.0,139.73615097999573
8,SavedNetwork/20_15_1_99.pth,dmu34.txt,1,6426.0,150.14697170257568
9,SavedNetwork/20_15_1_99.pth,dmu34.txt,1,6441.0,139.47581481933594
8,SavedNetwork/20_15_1_99.pth,dmu35.txt,1,6625.0,151.2840611934662
9,SavedNetwork/20_15_1_99.pth,dmu35.txt,1,6934.0,138.46260499954224
8,SavedNetwork/20_15_1_99.pth,dmu36.txt,1,7189.0,220.3882429599762
9,SavedNetwork/20_15_1_99.pth,dmu36.txt,1,7441.0,212.39035296440125
8,SavedNetwork/20_15_1_99.pth,dmu37.txt,1,7758.0,219.35899806022644
9,SavedNetwork/20_15_1_99.pth,dmu37.txt,1,7244.0,208.15643286705017
8,SavedNetwork/20_15_1_99.pth,dmu38.txt,1,7396.0,221.75266313552856
9,SavedNetwork/20_15_1_99.pth,dmu38.txt,1,7539.0,207.87971687316892
8,SavedNetwork/20_15_1_99.pth,dmu39.txt,1,7243.0,219.68112206459045
9,SavedNetwork/20_15_1_99.pth,dmu39.txt,1,7279.0,209.01441264152527
8,SavedNetwork/20_15_1_99.pth,dmu40.txt,1,7338.0,222.4406907558441
9,SavedNetwork/20_15_1_99.pth,dmu40.txt,1,7175.0,213.2404749393463
8,SavedNetwork/20_15_1_99.pth,dmu41.txt,1,4556.0,23.26005816459656
9,SavedNetwork/20_15_1_99.pth,dmu41.txt,1,4362.0,19.793882846832275
8,SavedNetwork/20_15_1_99.pth,dmu42.txt,1,5343.0,23.28596520423889
9,SavedNetwork/20_15_1_99.pth,dmu42.txt,1,4922.0,19.570822954177856
8,SavedNetwork/20_15_1_99.pth,dmu43.txt,1,4881.0,23.24483871459961
9,SavedNetwork/20_15_1_99.pth,dmu43.txt,1,4503.0,19.314674139022827
8,SavedNetwork/20_15_1_99.pth,dmu44.txt,1,4833.0,22.44697380065918
9,SavedNetwork/20_15_1_99.pth,dmu44.txt,1,5211.0,20.03787088394165
8,SavedNetwork/20_15_1_99.pth,dmu45.txt,1,4879.0,22.35130214691162
9,SavedNetwork/20_15_1_99.pth,dmu45.txt,1,5018.0,19.39804077148437
8,SavedNetwork/20_15_1_99.pth,dmu46.txt,1,5274.0,31.57784080505371
9,SavedNetwork/20_15_1_99.pth,dmu46.txt,1,5484.0,27.506955862045288
8,SavedNetwork/20_15_1_99.pth,dmu47.txt,1,5054.0,31.311360120773315
9,SavedNetwork/20_15_1_99.pth,dmu47.txt,1,5463.0,26.659412145614624
8,SavedNetwork/20_15_1_99.pth,dmu48.txt,1,5240.0,31.35275912284851
9,SavedNetwork/20_15_1_99.pth,dmu48.txt,1,5198.0,27.20538878440857
8,SavedNetwork/20_15_1_99.pth,dmu49.txt,1,5253.0,29.89972996711731
9,SavedNetwork/20_15_1_99.pth,dmu49.txt,1,5318.0,26.437166690826416
8,SavedNetwork/20_15_1_99.pth,dmu50.txt,1,5237.0,31.690426111221317
9,SavedNetwork/20_15_1_99.pth,dmu50.txt,1,5186.0,28.14494013786316
8,SavedNetwork/20_15_1_99.pth,dmu51.txt,1,6281.0,50.07379198074341
9,SavedNetwork/20_15_1_99.pth,dmu51.txt,1,5999.0,43.92367100715637
8,SavedNetwork/20_15_1_99.pth,dmu52.txt,1,6616.0,50.79843091964722
9,SavedNetwork/20_15_1_99.pth,dmu52.txt,1,6066.0,41.910335063934326
8,SavedNetwork/20_15_1_99.pth,dmu53.txt,1,6462.0,51.80589699745178
9,SavedNetwork/20_15_1_99.pth,dmu53.txt,1,6471.0,44.45270705223084
8,SavedNetwork/20_15_1_99.pth,dmu54.txt,1,6520.0,50.743152141571045
9,SavedNetwork/20_15_1_99.pth,dmu54.txt,1,6413.0,42.50647306442261
8,SavedNetwork/20_15_1_99.pth,dmu55.txt,1,6399.0,50.2707941532135
9,SavedNetwork/20_15_1_99.pth,dmu55.txt,1,6012.0,43.934326171875
8,SavedNetwork/20_15_1_99.pth,dmu56.txt,1,7266.0,72.43563508987427
9,SavedNetwork/20_15_1_99.pth,dmu56.txt,1,7574.0,63.234660148620605
8,SavedNetwork/20_15_1_99.pth,dmu57.txt,1,6552.0,72.92731595039368
9,SavedNetwork/20_15_1_99.pth,dmu57.txt,1,6619.0,63.884597063064575
8,SavedNetwork/20_15_1_99.pth,dmu58.txt,1,6573.0,74.24319577217102
9,SavedNetwork/20_15_1_99.pth,dmu58.txt,1,6386.0,62.65724587440491
8,SavedNetwork/20_15_1_99.pth,dmu59.txt,1,6974.0,73.66367793083191
9,SavedNetwork/20_15_1_99.pth,dmu59.txt,1,6780.0,63.66886496543884
8,SavedNetwork/20_15_1_99.pth,dmu60.txt,1,6962.0,74.10111403465271
9,SavedNetwork/20_15_1_99.pth,dmu60.txt,1,6673.0,62.60960102081299
8,SavedNetwork/20_15_1_99.pth,dmu61.txt,1,7820.0,96.92848420143127
9,SavedNetwork/20_15_1_99.pth,dmu61.txt,1,7840.0,91.10263085365295
8,SavedNetwork/20_15_1_99.pth,dmu62.txt,1,7596.0,97.4576060771942
9,SavedNetwork/20_15_1_99.pth,dmu62.txt,1,8009.0,91.77176690101624
8,SavedNetwork/20_15_1_99.pth,dmu63.txt,1,8031.0,97.50916504859924
9,SavedNetwork/20_15_1_99.pth,dmu63.txt,1,7709.0,91.33398795127869
8,SavedNetwork/20_15_1_99.pth,dmu64.txt,1,7868.0,97.93946194648744
9,SavedNetwork/20_15_1_99.pth,dmu64.txt,1,7239.0,90.50696396827698
8,SavedNetwork/20_15_1_99.pth,dmu65.txt,1,7721.0,98.89576482772829
9,SavedNetwork/20_15_1_99.pth,dmu65.txt,1,7953.0,91.03080320358276
8,SavedNetwork/20_15_1_99.pth,dmu66.txt,1,8571.0,143.3865842819214
9,SavedNetwork/20_15_1_99.pth,dmu66.txt,1,8480.0,133.8443887233734
8,SavedNetwork/20_15_1_99.pth,dmu67.txt,1,8555.0,143.3294939994812
9,SavedNetwork/20_15_1_99.pth,dmu67.txt,1,8579.0,135.91595315933228
8,SavedNetwork/20_15_1_99.pth,dmu68.txt,1,8597.0,145.36503195762634
9,SavedNetwork/20_15_1_99.pth,dmu68.txt,1,8692.0,134.89784002304077
8,SavedNetwork/20_15_1_99.pth,dmu69.txt,1,8810.0,143.7688970565796
9,SavedNetwork/20_15_1_99.pth,dmu69.txt,1,8167.0,133.8437042236328
8,SavedNetwork/20_15_1_99.pth,dmu70.txt,1,8815.0,145.96246981620789
9,SavedNetwork/20_15_1_99.pth,dmu70.txt,1,8930.0,134.31872582435608
8,SavedNetwork/20_15_1_99.pth,dmu71.txt,1,9849.0,163.35813212394714
9,SavedNetwork/20_15_1_99.pth,dmu71.txt,1,9797.0,158.4105143547058
