seed,model,instance,load_factor,makespan,runtime
8,SavedNetwork/15_15_1_99.pth,abz5.txt,1,1423.0,4.069853067398071
9,SavedNetwork/15_15_1_99.pth,abz5.txt,1,1385.0,4.060525178909302
8,SavedNetwork/15_15_1_99.pth,abz6.txt,1,1057.0,3.7767648696899414
9,SavedNetwork/15_15_1_99.pth,abz6.txt,1,1092.0,4.0712621212005615
8,SavedNetwork/15_15_1_99.pth,abz7.txt,1,832.0,21.434878826141357
9,SavedNetwork/15_15_1_99.pth,abz7.txt,1,964.0,16.76922917366028
8,SavedNetwork/15_15_1_99.pth,abz8.txt,1,868.0,21.26381492614746
9,SavedNetwork/15_15_1_99.pth,abz8.txt,1,1035.0,15.565822839736938
8,SavedNetwork/15_15_1_99.pth,abz9.txt,1,895.0,21.901291847229004
9,SavedNetwork/15_15_1_99.pth,abz9.txt,1,967.0,16.49563479423523
8,SavedNetwork/15_15_1_99.pth,dmu01.txt,1,3567.0,21.684773206710815
9,SavedNetwork/15_15_1_99.pth,dmu01.txt,1,3804.0,17.178065061569214
8,SavedNetwork/15_15_1_99.pth,dmu02.txt,1,3939.0,22.145984888076782
9,SavedNetwork/15_15_1_99.pth,dmu02.txt,1,4070.0,17.20460271835327
8,SavedNetwork/15_15_1_99.pth,dmu03.txt,1,3638.0,22.320147037506104
9,SavedNetwork/15_15_1_99.pth,dmu03.txt,1,4009.0,18.076225996017456
8,SavedNetwork/15_15_1_99.pth,dmu04.txt,1,3752.0,21.168551206588745
9,SavedNetwork/15_15_1_99.pth,dmu04.txt,1,3888.0,16.71691870689392
8,SavedNetwork/15_15_1_99.pth,dmu05.txt,1,4008.0,21.19335389137268
9,SavedNetwork/15_15_1_99.pth,dmu05.txt,1,4292.0,17.64612078666687
8,SavedNetwork/15_15_1_99.pth,dmu06.txt,1,4540.0,29.729384899139404
9,SavedNetwork/15_15_1_99.pth,dmu06.txt,1,4912.0,25.523258924484253
8,SavedNetwork/15_15_1_99.pth,dmu07.txt,1,4025.0,30.178914070129395
9,SavedNetwork/15_15_1_99.pth,dmu07.txt,1,4767.0,25.55448818206787
8,SavedNetwork/15_15_1_99.pth,dmu08.txt,1,4082.0,30.031251192092896
9,SavedNetwork/15_15_1_99.pth,dmu08.txt,1,4957.0,25.694422006607056
8,SavedNetwork/15_15_1_99.pth,dmu09.txt,1,4205.0,29.901715993881226
9,SavedNetwork/15_15_1_99.pth,dmu09.txt,1,4449.0,24.373536109924316
8,SavedNetwork/15_15_1_99.pth,dmu10.txt,1,3974.0,29.85776376724243
9,SavedNetwork/15_15_1_99.pth,dmu10.txt,1,4466.0,24.172224044799805
8,SavedNetwork/15_15_1_99.pth,dmu11.txt,1,4634.0,46.77936005592346
9,SavedNetwork/15_15_1_99.pth,dmu11.txt,1,5219.0,34.751463890075684
8,SavedNetwork/15_15_1_99.pth,dmu12.txt,1,5222.0,46.61032295227051
9,SavedNetwork/15_15_1_99.pth,dmu12.txt,1,5616.0,36.31550717353821
8,SavedNetwork/15_15_1_99.pth,dmu13.txt,1,5019.0,47.93814396858215
9,SavedNetwork/15_15_1_99.pth,dmu13.txt,1,5361.0,36.31024408340454
8,SavedNetwork/15_15_1_99.pth,dmu14.txt,1,4362.0,47.0891752243042
9,SavedNetwork/15_15_1_99.pth,dmu14.txt,1,4971.0,35.76807999610901
8,SavedNetwork/15_15_1_99.pth,dmu15.txt,1,4794.0,46.80202603340149
9,SavedNetwork/15_15_1_99.pth,dmu15.txt,1,4898.0,36.08831524848938
8,SavedNetwork/15_15_1_99.pth,dmu16.txt,1,5135.0,67.94304990768433
9,SavedNetwork/15_15_1_99.pth,dmu16.txt,1,5691.0,56.885960817337036
8,SavedNetwork/15_15_1_99.pth,dmu17.txt,1,5170.0,69.23867702484131
9,SavedNetwork/15_15_1_99.pth,dmu17.txt,1,5937.0,55.82309913635254
8,SavedNetwork/15_15_1_99.pth,dmu18.txt,1,5127.0,70.64082098007202
9,SavedNetwork/15_15_1_99.pth,dmu18.txt,1,6051.0,57.18980383872986
8,SavedNetwork/15_15_1_99.pth,dmu19.txt,1,5020.0,70.20168209075928
9,SavedNetwork/15_15_1_99.pth,dmu19.txt,1,5766.0,55.69899582862854
8,SavedNetwork/15_15_1_99.pth,dmu20.txt,1,4874.0,68.88619780540466
9,SavedNetwork/15_15_1_99.pth,dmu20.txt,1,6269.0,54.00931215286255
8,SavedNetwork/15_15_1_99.pth,dmu21.txt,1,5891.0,89.67154288291931
9,SavedNetwork/15_15_1_99.pth,dmu21.txt,1,5400.0,77.96447730064392
8,SavedNetwork/15_15_1_99.pth,dmu22.txt,1,5734.0,94.6986997127533
9,SavedNetwork/15_15_1_99.pth,dmu22.txt,1,6030.0,84.01279306411743
8,SavedNetwork/15_15_1_99.pth,dmu23.txt,1,5626.0,87.93164420127869
9,SavedNetwork/15_15_1_99.pth,dmu23.txt,1,5632.0,77.85369396209717
8,SavedNetwork/15_15_1_99.pth,dmu24.txt,1,5746.0,89.51164603233337
9,SavedNetwork/15_15_1_99.pth,dmu24.txt,1,5827.0,82.06550884246826
8,SavedNetwork/15_15_1_99.pth,dmu25.txt,1,5188.0,90.2466368675232
9,SavedNetwork/15_15_1_99.pth,dmu25.txt,1,5654.0,79.80865573883057
8,SavedNetwork/15_15_1_99.pth,dmu26.txt,1,6300.0,136.6765420436859
9,SavedNetwork/15_15_1_99.pth,dmu26.txt,1,6577.0,121.18953609466553
8,SavedNetwork/15_15_1_99.pth,dmu27.txt,1,6350.0,137.36746907234192
9,SavedNetwork/15_15_1_99.pth,dmu27.txt,1,7217.0,120.29356002807617
8,SavedNetwork/15_15_1_99.pth,dmu28.txt,1,6806.0,138.5769169330597
9,SavedNetwork/15_15_1_99.pth,dmu28.txt,1,6214.0,125.92685008049011
8,SavedNetwork/15_15_1_99.pth,dmu29.txt,1,6237.0,141.52338886260986
9,SavedNetwork/15_15_1_99.pth,dmu29.txt,1,6208.0,126.39110708236694
