seed,model,instance,load_factor,makespan,runtime
3,SavedNetwork/15_15_1_99.pth,abz5.txt,1,1403.0,1.6083478927612305
3,SavedNetwork/15_15_1_99.pth,abz6.txt,1,1098.0,1.3595640659332275
3,SavedNetwork/15_15_1_99.pth,abz7.txt,1,874.0,6.605297088623047
3,SavedNetwork/15_15_1_99.pth,abz8.txt,1,917.0,6.787341833114624
3,SavedNetwork/15_15_1_99.pth,abz9.txt,1,925.0,6.196439743041992
3,SavedNetwork/15_15_1_99.pth,dmu01.txt,1,3563.0,6.366454124450684
3,SavedNetwork/15_15_1_99.pth,dmu02.txt,1,4087.0,5.729121923446655
3,SavedNetwork/15_15_1_99.pth,dmu03.txt,1,3907.0,5.7103049755096436
3,SavedNetwork/15_15_1_99.pth,dmu04.txt,1,3919.0,5.32094407081604
3,SavedNetwork/15_15_1_99.pth,dmu05.txt,1,3985.0,5.15512228012085
3,SavedNetwork/15_15_1_99.pth,dmu06.txt,1,4468.0,10.03377103805542
3,SavedNetwork/15_15_1_99.pth,dmu07.txt,1,4140.0,8.806030035018921
3,SavedNetwork/15_15_1_99.pth,dmu08.txt,1,4553.0,8.819319009780884
3,SavedNetwork/15_15_1_99.pth,dmu09.txt,1,4301.0,10.045094013214111
3,SavedNetwork/15_15_1_99.pth,dmu10.txt,1,4125.0,7.7738049030303955
3,SavedNetwork/15_15_1_99.pth,dmu11.txt,1,4805.0,13.339606046676636
3,SavedNetwork/15_15_1_99.pth,dmu12.txt,1,4724.0,13.859377145767212
3,SavedNetwork/15_15_1_99.pth,dmu13.txt,1,4841.0,13.454405069351196
3,SavedNetwork/15_15_1_99.pth,dmu14.txt,1,4559.0,12.605868101119995
3,SavedNetwork/15_15_1_99.pth,dmu15.txt,1,4522.0,12.663467168807983
3,SavedNetwork/15_15_1_99.pth,dmu16.txt,1,5196.0,20.524359941482544
3,SavedNetwork/15_15_1_99.pth,dmu17.txt,1,5480.0,20.154878854751587
3,SavedNetwork/15_15_1_99.pth,dmu18.txt,1,5522.0,20.94613814353943
3,SavedNetwork/15_15_1_99.pth,dmu19.txt,1,5039.0,20.71286392211914
3,SavedNetwork/15_15_1_99.pth,dmu20.txt,1,5003.0,19.917829036712646
3,SavedNetwork/15_15_1_99.pth,dmu21.txt,1,5599.0,25.868029832839966
3,SavedNetwork/15_15_1_99.pth,dmu22.txt,1,5821.0,25.481154918670654
3,SavedNetwork/15_15_1_99.pth,dmu23.txt,1,5552.0,25.39020609855652
3,SavedNetwork/15_15_1_99.pth,dmu24.txt,1,5631.0,26.262850999832153
3,SavedNetwork/15_15_1_99.pth,dmu25.txt,1,5426.0,25.876808881759644
3,SavedNetwork/15_15_1_99.pth,dmu26.txt,1,6131.0,44.607386112213135
