makespan,tensor(2148.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,17.0,75.0,250.0,309.0,460.0,498.0,811.0,897.0,913.0,957.0,988.0,1041.0,1112.0,1268.0,1345.0,1504.0,1851.0,1935.0,1985.0,2038.0
job 1,0.0,20.0,199.0,266.0,317.0,395.0,436.0,483.0,709.0,822.0,959.0,1025.0,1153.0,1385.0,1489.0,1562.0,1683.0,1760.0,1890.0,1948.0
job 2,0.0,43.0,158.0,241.0,250.0,304.0,498.0,605.0,651.0,769.0,946.0,1367.0,1420.0,1533.0,1579.0,1584.0,1678.0,1785.0,1829.0,1884.0
job 3,0.0,88.0,226.0,346.0,378.0,897.0,988.0,1095.0,1176.0,1254.0,1351.0,1377.0,1539.0,1592.0,1637.0,1657.0,1741.0,1774.0,1858.0,1966.0
job 4,0.0,41.0,54.0,231.0,359.0,436.0,542.0,633.0,753.0,1218.0,1333.0,1385.0,1389.0,1484.0,1535.0,1566.0,1754.0,1845.0,1858.0,2027.0
job 5,243.0,300.0,437.0,521.0,634.0,638.0,682.0,900.0,1296.0,1389.0,1439.0,1465.0,1708.0,1767.0,1850.0,1860.0,1923.0,1973.0,1984.0,2022.0
job 6,471.0,601.0,657.0,731.0,811.0,822.0,921.0,996.0,1049.0,1202.0,1254.0,1420.0,1477.0,1508.0,1555.0,1576.0,1644.0,1724.0,1743.0,1815.0
job 7,0.0,45.0,156.0,212.0,234.0,379.0,473.0,574.0,634.0,729.0,812.0,892.0,913.0,953.0,1204.0,1334.0,1631.0,1747.0,1880.0,2082.0
job 8,0.0,75.0,175.0,235.0,321.0,346.0,418.0,511.0,592.0,914.0,989.0,1063.0,1129.0,1209.0,1299.0,1389.0,1579.0,1657.0,1754.0,1934.0
job 9,120.0,171.0,241.0,315.0,417.0,515.0,963.0,989.0,1014.0,1137.0,1141.0,1156.0,1175.0,1202.0,1389.0,1453.0,1629.0,1672.0,1831.0,1966.0
job 10,24.0,70.0,136.0,165.0,292.0,402.0,471.0,633.0,814.0,883.0,892.0,989.0,1083.0,1493.0,1605.0,1673.0,1683.0,1756.0,1806.0,1957.0
job 11,45.0,70.0,136.0,252.0,272.0,300.0,564.0,586.0,945.0,1025.0,1045.0,1175.0,1271.0,1296.0,1439.0,1484.0,1508.0,1566.0,1741.0,1851.0
job 12,43.0,148.0,299.0,473.0,634.0,728.0,950.0,1121.0,1236.0,1418.0,1517.0,1554.0,1610.0,1637.0,1717.0,1821.0,1852.0,1935.0,1957.0,2022.0
job 13,0.0,111.0,212.0,291.0,427.0,528.0,616.0,800.0,915.0,1176.0,1218.0,1257.0,1306.0,1389.0,1535.0,1845.0,1887.0,1924.0,1939.0,2032.0
