makespan,tensor(2177.)
optimal,False

,task 0 start time,task 1 start time,task 2 start time,task 3 start time,task 4 start time,task 5 start time,task 6 start time,task 7 start time,task 8 start time,task 9 start time,task 10 start time,task 11 start time,task 12 start time,task 13 start time,task 14 start time,task 15 start time,task 16 start time,task 17 start time,task 18 start time,task 19 start time
job 0,0.0,45.0,442.0,532.0,673.0,765.0,785.0,1098.0,1162.0,1300.0,1320.0,1390.0,1437.0,1468.0,1553.0,1566.0,1596.0,1744.0,1843.0,1859.0
job 1,128.0,187.0,605.0,625.0,673.0,704.0,966.0,1097.0,1134.0,1228.0,1261.0,1547.0,1579.0,1688.0,1738.0,1773.0,1781.0,1797.0,1934.0,1967.0
job 2,0.0,85.0,174.0,266.0,387.0,470.0,484.0,497.0,548.0,646.0,1034.0,1240.0,1243.0,1302.0,1399.0,1517.0,1666.0,1797.0,2027.0,2097.0
job 3,0.0,165.0,249.0,283.0,331.0,543.0,605.0,694.0,751.0,950.0,1036.0,1135.0,1336.0,1511.0,1539.0,1613.0,1704.0,1740.0,1962.0,2027.0
job 4,122.0,164.0,230.0,310.0,350.0,779.0,817.0,1013.0,1110.0,1147.0,1336.0,1356.0,1407.0,1477.0,1527.0,1575.0,1797.0,1883.0,1949.0,2085.0
job 5,112.0,245.0,255.0,326.0,393.0,514.0,612.0,637.0,641.0,721.0,969.0,1335.0,1352.0,1572.0,1704.0,1716.0,1799.0,1935.0,2062.0,2159.0
job 6,111.0,249.0,310.0,439.0,441.0,448.0,502.0,630.0,817.0,915.0,968.0,1070.0,1151.0,1165.0,1343.0,1412.0,1467.0,1725.0,1967.0,2061.0
job 7,208.0,255.0,349.0,416.0,477.0,519.0,625.0,672.0,707.0,762.0,992.0,1029.0,1517.0,1614.0,1669.0,1670.0,1780.0,1876.0,1934.0,2010.0
job 8,0.0,91.0,189.0,288.0,373.0,410.0,415.0,611.0,614.0,798.0,909.0,1007.0,1048.0,1139.0,1236.0,1307.0,1362.0,1433.0,1508.0,1816.0
job 9,0.0,120.0,172.0,174.0,266.0,310.0,388.0,434.0,460.0,526.0,860.0,946.0,1007.0,1147.0,1234.0,1240.0,1400.0,1462.0,1550.0,1617.0
job 10,0.0,58.0,213.0,255.0,326.0,366.0,390.0,672.0,881.0,937.0,1042.0,1108.0,1427.0,1430.0,1531.0,1620.0,1788.0,1929.0,1956.0,1969.0
job 11,36.0,121.0,207.0,265.0,402.0,509.0,600.0,722.0,1379.0,1427.0,1467.0,1486.0,1572.0,1883.0,1966.0,2005.0,2010.0,2059.0,2082.0,2091.0
job 12,0.0,211.0,368.0,433.0,605.0,642.0,751.0,803.0,817.0,894.0,937.0,1073.0,1151.0,1193.0,1223.0,1259.0,1366.0,1569.0,1653.0,1712.0
job 13,81.0,726.0,765.0,803.0,899.0,922.0,969.0,982.0,1014.0,1097.0,1433.0,1599.0,1815.0,1819.0,1838.0,1869.0,1910.0,2003.0,2013.0,2099.0
job 14,0.0,68.0,328.0,357.0,387.0,591.0,595.0,839.0,1247.0,1362.0,1387.0,1435.0,1452.0,1562.0,1596.0,1641.0,1670.0,1680.0,1725.0,2082.0
job 15,0.0,50.0,172.0,267.0,456.0,489.0,542.0,708.0,1164.0,1247.0,1259.0,1267.0,1335.0,1513.0,1744.0,1821.0,1910.0,1935.0,2000.0,2062.0
job 16,123.0,246.0,310.0,426.0,601.0,634.0,654.0,673.0,790.0,909.0,992.0,1078.0,1259.0,1300.0,1363.0,1380.0,1400.0,1497.0,1607.0,1661.0
job 17,58.0,81.0,167.0,255.0,340.0,683.0,753.0,937.0,950.0,1043.0,1288.0,1330.0,1508.0,1571.0,1661.0,1688.0,1702.0,1928.0,1966.0,2059.0
job 18,69.0,111.0,142.0,210.0,349.0,471.0,532.0,625.0,791.0,871.0,968.0,1108.0,1163.0,1257.0,1336.0,1350.0,1351.0,1449.0,2003.0,2039.0
job 19,0.0,7.0,54.0,121.0,207.0,344.0,441.0,634.0,681.0,762.0,868.0,1029.0,1459.0,1517.0,1523.0,1572.0,1628.0,1872.0,1956.0,2019.0
job 20,0.0,85.0,187.0,311.0,399.0,503.0,605.0,636.0,654.0,776.0,812.0,815.0,899.0,1000.0,1044.0,1102.0,1138.0,1443.0,1745.0,1816.0
job 21,45.0,351.0,448.0,514.0,589.0,637.0,726.0,812.0,908.0,922.0,956.0,964.0,1154.0,1243.0,1267.0,1527.0,1555.0,1572.0,1700.0,1810.0
job 22,0.0,110.0,434.0,449.0,532.0,624.0,692.0,858.0,1131.0,1164.0,1284.0,1363.0,1445.0,1486.0,1569.0,1579.0,1748.0,1819.0,1943.0,2092.0
job 23,0.0,94.0,236.0,350.0,403.0,502.0,503.0,548.0,600.0,1294.0,1379.0,1417.0,1600.0,1627.0,1700.0,1781.0,1916.0,2013.0,2014.0,2115.0
job 24,97.0,405.0,449.0,456.0,489.0,554.0,670.0,751.0,841.0,937.0,1015.0,1097.0,1642.0,1662.0,1773.0,1797.0,1869.0,1932.0,2086.0,2141.0
job 25,0.0,94.0,165.0,255.0,441.0,614.0,683.0,797.0,820.0,894.0,903.0,909.0,1148.0,1210.0,1278.0,1565.0,1706.0,1853.0,1943.0,1985.0
job 26,50.0,172.0,477.0,543.0,625.0,699.0,870.0,909.0,913.0,968.0,1037.0,1223.0,1304.0,1317.0,1555.0,1694.0,2079.0,2141.0,2158.0,2163.0
job 27,0.0,100.0,172.0,255.0,308.0,764.0,1110.0,1228.0,1320.0,1343.0,1366.0,1437.0,1480.0,1507.0,1627.0,1741.0,1899.0,2005.0,2062.0,2105.0
job 28,93.0,258.0,392.0,470.0,519.0,630.0,819.0,1048.0,1236.0,1412.0,1477.0,1562.0,1650.0,1666.0,1740.0,1821.0,1859.0,1926.0,1929.0,1932.0
job 29,254.0,340.0,393.0,532.0,653.0,707.0,753.0,786.0,797.0,895.0,1163.0,1259.0,1350.0,1468.0,1507.0,1511.0,1738.0,1799.0,1902.0,2005.0
